id,p_WDR,p_days_to_head
S4A_662639764,0.8314036655162729,0.43653946428811263
S4A_662969949,0.6627669932700382,0.43578288762074124
S4A_663141109,0.8314036655162729,0.43653946428811263
S4A_663673151,0.6627669932700382,0.43578288762074124
S4A_663803205,0.8527330037442933,0.9680910741438657
S4A_664191045,0.18288902689765346,0.2742865891085895
S4A_664489018,0.18288902689765346,0.2742865891085895
S4A_664949115,0.18288902689765346,0.2742865891085895
S4A_665446607,0.5009918867175729,0.6264841608108427
S4A_665625635,0.3653197312669607,0.7664921627418814
S4A_665692382,0.6627669932700382,0.43578288762074124
S4A_665728207,0.2197116980202261,0.8065683704436247
S4A_665728216,0.52169122246954,0.7660193591888149
S4A_665780870,0.3145637730845232,0.8826100347103335
S4A_665935878,0.6202934980739947,0.3511031301024993
S4A_666125986,0.6176174295186421,0.2751574426227972
S4A_666306262,0.6217449375205859,0.017481648560909408
S4A_666369571,0.6057567599618492,0.5174390170637082
S4A_666427507,0.5571672392096021,0.29829837826330075
S4A_666473062,0.44108519236527455,0.5956593614600634
S4A_666577753,0.5180744548964936,0.1059240929194696
S4A_666806800,0.5657410836604627,0.1289271373681828
S4A_666916376,0.5877013030857773,0.2786571735650754
S4A_666921495,0.4348961759652513,0.1789785446943831
S4A_666940665,0.8093232427239196,0.7168856248716675
S4A_666991315,0.6176174295186421,0.2751574426227972
S4A_667003529,0.8197278883741712,0.10848130690731549
S4A_667095947,0.37252837094480673,0.8150083414839836
S4A_667350297,0.6627669932700382,0.43578288762074124
S4A_667690960,0.6627669932700382,0.43578288762074124
S4A_668052188,0.9914359517802227,0.5265838518155195
S4A_668081610,0.8136821156483471,0.2669069550224974
S4A_668155435,0.5740343499993743,0.15719356662845424
S4A_668323385,0.5169538826778355,0.2528563122138793
S4A_668364769,0.34709310873261734,0.163990322945094
S4A_669080472,0.6146666165163673,0.5413122538749252
S4A_669203444,0.49470949639130546,0.46949109824152835
S4A_669206474,0.45935727637900337,0.22202277357190317
S4A_669311866,0.5868776297324867,0.4100755026079095
S4A_669317002,0.01003883334077128,0.018033003075436944
S4A_669386657,0.5177380901931957,0.20535783028964502
S4A_669437484,0.4339440719520774,0.9530499717049977
S4A_669437540,0.13042121517885882,0.4330312510853934
S4A_669437576,0.33982563233258845,0.6414164664729068
S4A_669462164,0.09132501988455276,0.5256131759126244
S4A_669621800,0.5957971235452001,0.8481182011632382
S4A_669824184,0.6389390281641292,0.8345255736257432
S4A_670823319,0.26287880650621726,0.19298039302131847
S4A_670887228,0.7049719875170039,0.143130851926108
S4A_670943070,0.816104351498855,0.732340381064067
S4A_671317294,0.5915161892903198,0.48743590707791895
S4A_671329753,0.6913914052681855,0.6705817188878093
S4A_672208653,0.6368349989838239,0.791258759417625
S4A_672210538,0.45173826018555185,0.976861754907471
S4A_672245582,0.6368349989838239,0.791258759417625
S4A_672513727,0.5843922267287855,0.19944357900660953
S4A_672513731,0.0484098495671323,0.43945775839916734
S4A_673031875,0.8421169458249959,0.5243429439790221
S4A_673038269,0.8623530825935347,0.3593936507797334
S4A_673038452,0.5470673224560564,0.29790368653510696
S4A_673038484,0.9905957236554903,0.9589430008664175
S4A_673040003,0.2024977475584792,0.14022316611095842
S4A_673217987,0.9661822380439753,0.7504234149291156
S4A_673319346,0.17841910954710274,0.5281644581850059
S4A_673328162,0.7615369169253178,0.17851052516216875
S4A_673793683,0.7284067782302297,0.2391454468665873
S4A_673922821,0.8222054148852136,0.8967650797281213
S4A_674084706,0.6301104557822548,0.23660525425534926
S4A_674316545,0.5772095442945464,0.14403975474475206
S4A_674340249,0.5828363852419667,0.26049360491079854
S4A_674371466,0.28577736877125987,0.7489058405320781
S4A_674402278,0.6579878733648831,0.8911271183841528
S4A_674605299,0.943625697344872,0.2957716742144805
S4A_674909500,0.43023229200811697,0.40789848713829757
S4A_674921195,0.746588709211726,0.9459169246968779
S4A_674930095,0.2991382692600527,0.77586876329662
S4A_676452631,0.7382624728674885,0.41787378504509864
S4A_676537689,0.6605650830156933,0.4467082496324257
S4A_676537699,0.7561541435561728,0.29657814103658586
S4A_676543170,0.784032547422653,0.919828163907851
S4A_677282602,0.9447923936506043,0.5043806210358622
S4A_677290799,0.8820657811409945,0.6722672207592504
S4A_677298872,0.767367020292899,0.2791582603810278
S4A_677658036,0.767367020292899,0.2791582603810278
S4A_677941627,0.767367020292899,0.2791582603810278
S4A_677954671,0.722230719330546,0.06456497562408707
S4A_678042360,0.4826297304658417,0.15284775197830483
S4A_679160910,0.71050104682738,0.23797879005050784
S4A_679187682,0.3243569916693487,0.9550299463739855
S4A_680613678,0.38747923457576927,0.14208481366578837
S4A_680613708,0.30952176068972,0.6080188460370135
S4A_681594967,0.923446631957952,0.11326990332526873
S4A_681683121,0.41187677979617143,0.8070336222029415
S4A_683442348,0.4029856484167238,0.44315859791098833
S4A_683614435,0.18487301370528092,0.11783754919389537
S4A_684791739,0.41048237583238534,0.059077747844598655
S4A_684909655,0.2743236119950473,0.7756443486388676
S4A_684963061,0.18082228151972266,0.15631898236469335
S4A_685416647,0.18082228151972266,0.15631898236469335
S4A_685735189,0.18082228151972266,0.15631898236469335
S4A_685784546,0.010025269108432459,0.1705619791864039
S4A_685784679,0.43061083951927537,0.13457241487641028
S4A_685816884,0.6461983019764873,0.9152740444201581
S4A_686569065,0.48308745961218325,0.4998620235313147
S4A_688100214,0.39777851549941146,0.790432005123806
S4A_688382401,0.9460057080832438,0.5501016589569192
S4A_688483186,0.053483121364161126,0.27159234307694496
S4A_688633614,0.18256150798643678,0.5244049684295097
S4A_688633671,0.20172456262270802,0.6380421824994088
S4A_689010763,0.6044211705208442,0.5510577901175968
S4A_689130992,0.9595919215689692,0.49858813050392425
S4A_689212378,0.5365607956178604,0.16176707827198453
S4A_689560071,0.79529765886767545,0.45884621082873545
S4A_690425846,0.6152244182120141,0.46179253486015526
S4A_690794942,0.294958897012058,0.9222978903369623
S4A_690794944,0.7499492940138136,0.6162644552579092
S4A_691645075,0.9480522726179076,0.8188298405317277
S4A_692758026,0.5360251809633653,0.2895770113817815
S4A_693107791,0.09111923161265985,0.562465249518807
S4A_693330431,0.7069811226429568,0.5735255526688927
S4A_694551090,0.7913892214708345,0.1305949051328649
S4A_694586702,0.9557586836790634,0.907935038519852
S4A_694679740,0.5225030822055925,0.49406691232316324
S4A_694752872,0.3040993935508639,0.18932312695325654
S4A_694752996,0.6744707371040155,0.3980489219903841
S4A_694753000,0.6917099330581676,0.7219538840388281
S4A_694917232,0.3755903470566293,0.23486682000904602
S4A_695020463,0.25030413274080204,0.5453758853763547
S4A_695032604,0.9885432215161873,0.9720053143232602
S4A_695106630,0.31939168299370885,0.5348521493240185
S4A_695273932,0.8038755912825006,0.9143311492114263
S4A_695288291,0.6917099330581676,0.7219538840388281
S4A_695293726,0.2739131002578065,0.5850212788744934
S4A_695318913,0.5551506253765393,0.41776876746416847
S4A_695508019,0.047400914160741145,0.23207199852862093
S4A_695531385,0.2849869668295159,0.2565087616793093
S4A_695550447,0.12937797197556017,0.7212282818072071
S4A_695555848,0.09226162968875891,0.6229160826427905
S4A_695721444,0.31162913141344234,0.5334973536586973
S4A_695872622,0.015312460490704543,0.0015959564889247346
S4A_697748786,0.7572359737793712,0.6899563731192784
S4A_697825295,0.9568423337893974,0.7720352786206646
S4A_698352619,0.814880328253655,0.2592090678885762
S4A_698358119,0.7848125757149629,0.6327858210190054
S4A_698427726,0.6654398799713921,0.208281319822893
S4A_698905327,0.7150187950306436,0.6048881630839475
S4A_699317101,0.45573896944871084,0.925870922685907
S4A_699507710,0.32185211034316014,0.15202982599938838
S4A_699507740,0.3595632858229598,0.20784998343946062
S4A_699558272,0.4475677804356364,0.7013616846673296
S4A_699565828,0.6031020698101937,0.6215327755487765
S4A_699565877,0.3065172960488002,0.12112925651098629
S4A_699565903,0.2047425665530479,0.22506295382654523
S4A_699624620,0.9022193074657789,0.32903842726167976
S4A_699626792,0.31645637509552954,0.23924135478207956
S4A_699898062,0.8455373334426312,0.5520810239222604
S4A_700732838,0.13077493234350887,0.7792326510022148
S4A_701130904,0.07823222583718327,0.7335031525857258
S4A_701441807,0.9671136143494989,0.9524769953005239
S4A_701694652,0.3880858068051811,0.12174536792045239
S4A_701985147,0.03131014189837094,0.10959285366088038
S4A_702066266,0.3218435531750009,0.7150289046008325
S4A_702149209,0.24104402558229837,0.06167474691070812
S4A_702321799,0.8530372474338803,0.35324533044133866
S4A_702615820,0.29232559192089425,0.5113257147118195
S4A_702941712,0.24104402558229837,0.06167474691070812
S4A_703230340,0.5597815425369419,0.5729610244954029
S4A_703230353,0.6480057855510573,0.49552799271206294
S4A_703230434,0.42460471249201504,0.42391342324550163
S4A_703341343,0.7692892736304094,0.14599243222219876
S4A_703657750,0.6159223394096492,0.42739577308088117
S4A_703941623,0.1441651248419283,0.8713300841994917
S4A_704057658,0.16096598955338326,0.6414738881038364
S4A_704303334,0.07651745750238202,0.8429837613782634
S4A_704392056,0.3877495347115937,0.2591286623160591
S4A_704392058,0.6388798258907273,0.5063019561652901
S4A_704392381,0.1019365575967241,0.07316462528511739
S4A_704507408,0.78114787227154725,0.23181587943414103
S4A_704801234,0.1985492201983979,0.6921464526921245
S4A_705054850,0.50041236221223,0.2839351494338627
S4A_705171931,0.20641170650151022,0.26327183001194177
S4A_705211639,0.7017373745434617,0.7853859926084377
S4A_705439229,0.49960432167825275,0.9078211640483662
S4A_705472861,0.8781997434599309,0.12255043640824716
S4A_705472862,0.5753542873206038,0.9147095855343336
S4A_705519838,0.0014454797543054084,0.033205415300230634
S4A_705633100,0.13523904783258317,0.8371659892437548
S4A_706097982,0.38205403076857236,0.03698669861814276
S4A_706129587,0.40038282680133797,0.5019893550751288
S4A_706550020,0.5941103289468593,0.3299671333041311
S4A_706594248,0.23373263250820173,0.636060446377773
S4A_706675813,0.47396280534099056,0.973760379762849
S4A_706675816,0.13523904783258317,0.8371659892437548
S4A_706707349,0.6332962854383187,0.7843825929715622
S4A_707022754,0.6282473239823305,0.3343523183200011
S4A_707022784,0.21145938978939735,0.8903152708116904
S4A_707136165,0.8398618029690631,0.017246026689712646
S4A_707416481,0.4882830492575212,0.5121671354740827
S4A_707688927,0.0684490453469327,0.6110956303774537
S4A_707824645,0.3497778208898037,0.9605121494328933
S4A_707868764,0.6543622367716384,0.6686292700165435
S4A_707934214,0.4189827554876143,0.5247138315844418
S4A_707934344,0.4845128623151447,0.25536331110636196
S4A_708078731,0.47396280534099056,0.973760379762849
S4A_708083365,0.3796890975982129,0.8740296062526939
S4A_708102395,0.2176357451638752,0.879868784561042
S4A_708229081,0.6441835439806796,0.9556745484878242
S4A_708241959,0.5182668142570741,0.46470986318750773
S4A_708261370,0.4845128623151447,0.25536331110636196
S4A_708308203,0.09042739976995394,0.591183644475757
S4A_708548193,0.1780838057431852,0.9718000912576578
S4A_708579536,0.8237261199554092,0.4621998625813931
S4A_708581556,0.4845128623151447,0.25536331110636196
S4A_708631175,0.46440724692067314,0.02170228908733649
S4A_708631185,0.9567301208882384,0.2865630665737685
S4A_708631200,0.4539426932098095,0.05627791701194934
S4A_708661407,0.4654118042971631,0.8697274663235376
S4A_708706473,0.5488354364454414,0.45152447383105043
S4A_709116127,0.44806215173015895,0.244027913773453
S4A_709168895,0.6914326573962083,0.7788239867079594
S4A_709172224,0.05777359505165851,0.19303295038228693
S4A_709623628,0.44806215173015895,0.244027913773453
S4A_709684361,0.13523904783258317,0.8371659892437548
S4A_709740552,0.2113346723249605,0.8377654631127667
S4A_709851689,0.7099620254471225,0.7033971792554803
S4A_709857698,0.4556327105389313,0.6069735189300349
S4A_709867512,0.8113157593499012,0.2638082384939203
S4A_710153951,0.5488354364454414,0.45152447383105043
S4A_710281805,0.7728697714143912,0.3034560246967273
S4A_710412833,0.565880107582738,0.4342153188153006
S4A_710412864,0.12867148970492426,0.9630290841734461
S4A_710479457,0.6055964819726554,0.8893598275907453
S4A_710725879,0.565880107582738,0.4342153188153006
S4A_710773595,0.2113346723249605,0.8377654631127667
S4A_710830385,0.4685464346429956,0.3958302215934978
S4A_711229052,0.7050374346436596,0.7647981583452232
S4A_711331962,0.7805825134501224,0.7080725784884001
S4A_711648649,0.7222441958515491,0.31084883368549954
S4A_711777932,0.6388798258907273,0.5063019561652901
S4A_711839137,0.33213630603594946,0.017407162412072158
S4A_711839157,0.061431013648892543,0.524516483873056
S4A_711886522,0.322196833843047,0.3620760614727543
S4A_711886524,0.16746829812462652,0.4877674211516968
S4A_711889187,0.450260004080658,0.3607981608840892
S4A_712109062,0.8355801234373794,0.2577804464069612
S4A_712109101,0.6179479613869192,0.21833938217773652
S4A_712150161,0.5989070714973468,0.459803145739047
S4A_712261432,0.146698096022295,0.7596481503912139
S4A_712267748,0.5024030149522749,0.7666049903203843
S4A_712298349,0.5723153695432927,0.8670408200224672
S4A_712304012,0.3944318397035358,0.7788451704957983
S4A_712408506,0.21769757878123233,0.908182547834745
S4A_712444718,0.2340125456711616,0.9025445052490918
S4A_712514864,0.8511326601810112,0.18116638613123776
S4A_712584584,0.419419424758951,0.5865575050410248
S4A_712587424,0.3260314506646368,0.008388340463298513
S4A_712613874,0.6388798258907273,0.5063019561652901
S4A_712636261,0.8729250610599862,0.246812908455212
S4A_712710812,0.21533722576125897,0.5581132385312448
S4A_712872944,0.4953849954490466,0.6665607469189603
S4A_712954561,0.004034302679906801,0.05688582977508129
S4A_712956118,0.590566136844523,0.931143507690006
S4A_712976248,0.8169496232037021,0.799350713725312
S4A_713148955,0.4953849954490466,0.6665607469189603
S4A_713353683,0.0025138521400946677,0.034815256944281815
S4A_713385252,0.54874958023500775,0.9342729891801723
S4A_713489215,0.9781210714686114,0.24422868330941536
S4A_713489303,0.9518229598347756,0.26792322843009386
S4A_713494076,0.20370355900163467,0.040035438916640555
S4A_713494083,0.03352383111892654,0.3426076344636133
S4A_713494101,0.4231919189702801,0.3910358633660822
S4A_713605554,0.26094548165705983,0.5840636990018099
S4A_713820507,0.35147265931191085,0.8404925066733474
S4A_713898189,0.5947099290815694,0.05339556250651192
S4A_714190461,0.2663082929310192,0.17246742386718636
S4A_714747572,0.006966809054295934,0.0020735659125759756
S4A_715556284,0.205410391440139,0.14455902672833099
S4A_715808315,0.16897703669760752,0.05543374776524022
S4A_715808440,0.1343560184231379,0.0013260451022060389
S4A_716834679,0.2590554327177702,0.09574888958558145
S4A_717050504,0.6650079508171634,0.7227661260868958
S4A_717050542,0.48973536252295446,0.7270071375948971
S4A_717638850,0.30022539425701356,0.21795494907970986
S4A_717807050,0.15433930308493443,0.7695539717300884
S4A_717807100,0.2776234063671189,0.8554921749803845
S4A_717948750,0.21588400621846085,0.18873801513590008
S4A_718027114,0.13937488964257894,0.9228619772874029
S4A_718077515,0.014971851667024454,0.4560915953575806
S4A_718107933,0.023148053368323693,0.5996806575860492
S4A_718107945,0.005960447163199388,0.33356868623406744
S4A_718209799,0.005960447163199388,0.33356868623406744
S4A_718417671,0.35979281110338057,0.610775042521569
S4A_718428889,0.4392533380202944,0.14863090537219503
S4A_718746492,0.006605100735661127,0.13980911890894487
S4A_718851932,0.2622623769323546,0.6550894593391361
S4A_718877372,0.2659741418640593,0.2562482447636033
S4A_718885702,0.5320682036547952,0.9887312232489199
S4A_718922152,0.709668532771323,0.5998928341205858
S4A_718931227,0.3325671387006559,0.2258998070549614
S4A_719000682,0.5398985129291821,0.23059416448920875
S4A_719065363,0.05472494681792906,0.5210950123682103
S4A_719104534,0.14175019419524348,0.03036297515107073
S4A_719113307,0.001930171786238632,0.12197373887575022
S4A_719420927,0.006901359685408298,0.2509742546562005
S4A_719694112,0.009284893480119856,0.2651168725159498
S4A_719794040,0.25408841441706853,0.2469857779053537
S4A_719794076,0.14602985457218506,0.8249877564633323
S4A_719871400,0.7888101367195521,0.36496421812369617
S4A_719976216,0.012101184901639557,0.2933727165871888
S4A_720325920,0.010592154747264992,0.2799796527053309
S4A_720346992,0.08491355095109868,0.6569446459411205
S4A_720678195,0.0014615391786855932,0.049162232417482
S4A_720819550,0.48077235491275094,0.9066267592535379
S4A_721406696,0.009608664285346468,0.2779405050670571
S4A_721684219,0.003374039087398138,0.062213027755367314
S4A_722029221,0.010230914054392788,0.28261602950438747
S4A_722318128,0.011367420988915649,0.4120960838499821
S4A_722662784,0.011586528008914847,0.4160211373514048
S4A_722885201,0.5236357451022119,0.12042071983551933
S4A_722925459,0.3818906145869848,0.06806056105120319
S4A_722925472,0.013728360818783676,0.4391442469144332
S4A_723640688,0.16667111476925572,0.002249746176425907
S4A_723707216,0.013728360818783676,0.4391442469144332
S4A_723719511,0.16076663154950804,0.7214938952277721
S4A_723732683,0.002159155321493593,0.23573765199490976
S4A_723900160,0.0612160407388208,0.5202008497524354
S4A_724117026,0.05390653237222351,0.2571391215270795
S4A_724136318,0.23164338182721675,0.5455884722223572
S4A_724136336,0.14081103255950028,0.46159988384517425
S4A_724233892,0.5038660906798864,0.6402038188917821
S4A_724316407,0.013823489500512065,0.316088124153454
S4A_724396992,0.0727146269277154,0.9597072409174516
S4A_724666173,0.0727146269277154,0.9597072409174516
S4A_724666730,0.23164338182721675,0.5455884722223572
S4A_724783190,0.12005156194889022,0.0032338834967852582
S4A_724786901,0.9740780502009256,0.19751375424407208
S4A_725269512,0.12005156194889022,0.0032338834967852582
S4A_725269564,0.013823489500512065,0.316088124153454
S4A_725337734,0.18167590750673618,0.7161500437755901
S4A_725505202,0.11741890348318774,0.1804160901803358
S4A_725513347,0.011641503856503428,0.12544485070874625
S4A_725532589,0.10760920529874585,0.02656142342961853
S4A_725532599,0.4758845381915833,0.7911656335548645
S4A_725532798,0.29785812280338075,0.07322115523460876
S4A_725538436,0.012094125348153816,0.12267008214424584
S4A_725538462,0.16056921877219063,0.042818555762350344
S4A_725538876,0.9740780502009256,0.19751375424407208
S4A_725558924,0.29785812280338075,0.07322115523460876
S4A_725658487,0.14151215835082814,0.7069011848721929
S4A_725674474,0.17215177308022286,0.9079719633709337
S4A_725860322,0.1942294600877857,0.6659041714761824
S4A_725890415,0.4754557168222183,0.5237881763067408
S4A_725909336,0.6560498722011406,0.765696670974898
S4A_726107413,0.44718855530506396,0.14227730877871445
S4A_726213222,0.5803823771588308,0.4669789455261626
S4A_726214040,0.6027729730895173,0.19631503163334738
S4A_726293074,0.03639911684845534,0.3299629782479424
S4A_726315893,0.45670959346624196,0.4807675932947839
S4A_726336717,0.17207026586123844,0.21328949359958993
S4A_726377043,0.3784774627428199,0.44945863890740145
S4A_726402844,0.8061615378867615,0.9504399877337504
S4A_726423341,0.2685446732920883,0.1412405738166818
S4A_726426375,0.5038660906798864,0.6402038188917821
S4A_726562211,0.353318652474334,0.30594537190866705
S4A_726668376,0.7988718634983969,0.3270352792389388
S4A_726672038,0.29713945118003743,0.06799878677436948
S4A_726683652,0.34709310873261734,0.163990322945094
S4A_726699223,0.836860978062915,0.33995295047816143
S4A_726716318,0.2490238967507136,0.11743148279591886
S4A_726730916,0.17207026586123844,0.21328949359958993
S4A_726966072,0.836860978062915,0.33995295047816143
S4A_726976620,0.1642763650535071,0.05651742636381958
S4A_727080382,0.19798290660817258,0.09330237351473697
S4A_727080428,0.2490238967507136,0.11743148279591886
S4A_727091621,0.0033823541493982253,0.02972984250327878
S4A_727105959,0.12716591151199647,0.17265580783609974
S4A_727842288,0.1642763650535071,0.05651742636381958
S4A_727842297,0.8520538885142684,0.9452601143593833
S4A_727965139,0.5004012683142041,0.6547818023860871
S4A_727965195,0.8453273641837801,0.12147003859944376
S4A_728103997,0.16631802640808788,0.62213406796211
S4A_728104122,0.005024350542036824,0.07985289585818245
S4A_728109627,0.0985957621755653,0.03494471047263398
S4A_728234036,0.9304293455848416,0.9948892277373802
S4A_728358076,0.17433284843884994,0.8129611246529442
S4A_729057593,0.17433284843884994,0.8129611246529442
S4A_729157218,0.6691444325189457,0.32204605414530063
S4A_729633264,0.09378664695053152,0.412803949267898
S4A_729819241,0.6628471409456385,0.4942829413323986
S4A_729827798,0.7835579944931553,0.1692772408256974
S4A_729840571,9.247870400846672e-4,0.009640093739872959
S4A_729888020,0.1479811296335379,0.7536019880159444
S4A_729895074,0.2706910120870426,0.24874089405894032
S4A_729895763,0.22425574375853444,0.8752380306045962
S4A_729925852,0.0974808103750195,0.4378818246159236
S4A_729925952,0.38888666639482483,0.6193216780159311
S4A_729985231,0.3848772455240631,0.9892844690098425
S4A_730004065,0.12460786227197657,0.04872858912324009
S4A_730007083,0.27572644556213577,0.9264848425169061
S4A_730172376,0.8446558316544623,0.11061116900182828
S4A_730327920,0.36582000390766467,0.7995440879669532
S4A_730486186,0.46195515884144067,0.9365442496022462
S4A_730560776,0.2643920425171647,0.3361418234709245
S4A_730560796,0.22742325983627582,0.8875115874230892
S4A_730565864,0.5433084187085919,0.013005803421638098
S4A_730565878,0.16706501063420068,0.9927400694969448
S4A_730604378,0.7211754321231225,0.3838839275350834
S4A_730617893,0.026634906064501803,0.2491287061041408
S4A_730695673,0.7899109543029877,0.7070310673680995
S4A_730896595,0.0035919647363090125,0.12706210667179565
S4A_731097946,0.2842226403443896,0.38767505816428216
S4A_731097949,0.006562310780042237,0.1910918349598272
S4A_731297641,0.6193488818260164,0.5130738713961425
S4A_731308538,0.021511356450696077,0.36917675347873735
S4A_731313158,0.28424594788166735,0.8918895912904911
S4A_731500578,0.126917748096567,0.026764029693554018
S4A_731972679,0.7211754321231225,0.3838839275350834
S4A_731972985,0.7535991597731175,0.46296473029955476
S4A_732004686,0.2916221059813017,0.3099295163256704
S4A_732529378,0.7322094581420969,0.8974087700653366
S4A_732605797,0.2916221059813017,0.3099295163256704
S4A_732774147,0.33998932083112243,0.851145837631673
S4A_732814474,0.7535991597731175,0.46296473029955476
S4A_732814496,0.7211754321231225,0.3838839275350834
S4A_732819592,0.616475690222664,0.44472915282919545
S4A_733010730,0.2916221059813017,0.3099295163256704
S4A_733346118,0.21320494288155215,0.35238032884120774
S4A_733346158,0.008622301758488852,0.004001972342530614
S4A_733422471,0.5690743633838241,0.5016931118434198
S4A_733513227,0.9740780502009256,0.19751375424407208
S4A_733627463,0.2691452336479333,0.8232588857262243
S4A_733638961,0.41358908122483684,0.1640920496389437
S4A_733667931,0.044407367323059506,5.650662338751458e-4
S4A_733696236,0.12754161466572245,0.3363689962191012
S4A_733696347,0.6736219252702179,0.49057161128871185
S4A_733706160,0.7211754321231225,0.3838839275350834
S4A_733713864,0.38330951066697017,0.5587303826954315
S4A_733742256,0.9740780502009256,0.19751375424407208
S4A_733781952,0.16533458030550635,0.3729371890836275
S4A_733821713,0.5697022246991675,0.6272971336200899
S4A_733867545,0.626237252762881,0.9060090196526452
S4A_735038380,0.30099266525903295,0.36642260667815774
S4A_735211266,0.11457160833552994,0.9613976473774187
S4A_735658564,0.4370707134079014,0.9684470710684929
S4A_735870081,0.6936494229976213,0.37425613110235
S4A_736405278,0.07938976416918946,0.028237665564591462
S4A_736761852,0.4021806323196454,0.8352149694093285
S4A_737292056,0.7622794547155903,0.428168981706875
S4A_737333647,0.4004939171888754,0.13842928664827325
S4A_737333654,0.8935099273602993,0.40191392463296827
S4A_737340017,0.05259181936900069,0.020943524093012398
S4A_737737643,0.2646891949433922,0.5316755502319539
S4A_737737741,0.7535991597731175,0.46296473029955476
S4A_737945391,0.1357093203244548,0.6614888591534039
S4A_738052647,0.2646891949433922,0.5316755502319539
S4A_738150021,0.9940513919609778,0.1863277608523207
S4A_738392293,0.4728121259595307,0.46139182477096585
S4A_738778101,0.11632149802762033,0.6375465631942394
S4A_738778143,0.5296541330756848,0.3707320485833179
S4A_738778148,0.546830743596742,0.20174557177733785
S4A_738781706,0.34804498746617996,0.9981450484879777
S4A_738781757,0.331721224092169,0.22531559857599087
S4A_738816515,0.11194189248572649,0.5865601150962719
S4A_738816779,0.2468966990827835,0.8842838647809064
S4A_738980157,0.4889931687753787,0.4843452714888866
S4A_738980341,0.2618420428104471,0.46809434023231966
S4A_738981634,0.26637363972958683,0.42716268116790534
S4A_738983613,0.5181996924241564,0.6609985393393616
S4A_739080749,0.6751541551174816,0.2797678209437168
S4A_739129594,0.0942984421403972,0.7658727624434677
S4A_739131706,0.004339755692027542,0.2742781225449994
S4A_739132607,0.1785379021273938,0.7835568139804898
S4A_739151836,0.17588428411771595,0.6470269161048698
S4A_739151858,0.6280662793880103,0.24135910149010484
S4A_739249230,0.4472793743786587,0.9184512556730843
S4A_739279251,0.9740780502009256,0.19751375424407208
S4A_739509858,0.9740780502009256,0.19751375424407208
S4A_739594766,0.4472793743786587,0.9184512556730843
S4A_739762487,0.055622176034826054,0.0631802013667076
S4A_739816786,0.43364760714904327,0.37198961876877557
S4A_739816792,0.2932525343692264,0.4372785466320628
S4A_739863107,0.7535991597731175,0.46296473029955476
S4A_739908229,0.041792708153795,0.260893700326911
S4A_740926898,0.052182314449312074,0.26611238669681425
S4A_740926907,0.9272737113818853,0.662874182522708
S4A_740926918,0.06006541641553662,0.26365060696550235
S4A_741481418,0.6926761811231941,0.9413111530345235
S4A_741567362,0.8486788389119692,0.4859454420286019
S4A_741775220,0.6276865681851791,0.07028639143925185
S4A_742266698,0.6728868156320196,0.4035174214673769
S4A_742312913,0.04720828147022303,0.16297401463931602
S4A_742368711,0.8300983697609641,0.6757290994880893
S4A_742431631,0.03738731815341783,0.28939186534436534
S4A_742463696,0.06756935618570278,0.441555829581046
S4A_742751387,0.017591721375511248,0.17786022270222723
S4A_743095967,0.3061869781977707,0.18123250972434743
S4A_744123557,0.04795829465872089,0.03460379401022074
S4A_744433722,0.0677531434994439,0.6657586684929178
S4B_558085,0.7855181062813381,0.7971660197349291
S4B_622421,0.7990924160764061,0.8312660641489514
S4B_672969,0.5121623968700982,0.8416840879297307
S4B_1056036,0.3897677357286685,0.46707645456688673
S4B_1056037,0.3897677357286685,0.46707645456688673
S4B_1066217,0.7364475091381864,0.7571148223280698
S4B_1095967,0.5703454334751812,0.598391831557941
S4B_1095973,0.8314496802146699,0.822047201575207
S4B_1125503,0.5374834084075757,0.8687329933725697
S4B_1706490,0.8756713375869523,0.15087351434788537
S4B_1706615,0.4686766509973037,0.0768491468085461
S4B_1758250,0.09039987638182188,0.7774684251313561
S4B_1786380,0.6603712665118616,0.5555083701233996
S4B_1996342,0.21166976947050953,0.815167086687479
S4B_2039344,0.8949506099392418,0.14024673663696247
S4B_2229001,0.05814723257153863,0.08692848364079708
S4B_2316512,0.2703563420102126,0.8466584102317669
S4B_2403490,0.18357087435815433,0.293757782125586
S4B_2693915,0.5231767063442934,0.6782514786308778
S4B_2703765,0.5803789690414919,0.8887751514420241
S4B_2703798,0.10752013983795225,0.8708968472156753
S4B_2705432,0.2547484492376957,0.2738928737692727
S4B_3212704,0.2547484535756906,0.273892873622405
S4B_3212708,0.4108308674323381,0.3464826599048467
S4B_3245844,0.2547484492376957,0.2738928737692727
S4B_3295506,0.4492555666429603,0.8660945969003515
S4B_3711271,0.21287009525060188,0.6955422395020221
S4B_3785689,0.499161940487169,0.08650147768830006
S4B_3803594,0.3440672570438339,0.9279924883013062
S4B_3854505,0.0727857835716902,0.8037353220550567
S4B_3854542,0.22663105414123041,0.3738432478938256
S4B_3885745,0.1202858821941188,0.7692435805111513
S4B_4127895,0.2547484492376957,0.2738928737692727
S4B_4128099,0.8454551401005141,0.251063273708849
S4B_4128125,0.23080419571586563,0.18044771209262883
S4B_4136988,0.1049050425378235,0.02589085422382672
S4B_4187388,0.3918069921255348,0.08522308845629953
S4B_4216479,0.21608903110650957,0.022718140800720755
S4B_4216540,0.5900262080522213,0.9707615425419311
S4B_4216544,0.8430974435186773,0.25037173607269586
S4B_4216578,0.05162752225951947,0.039833754143950115
S4B_4302213,0.149468188958527,0.053062977929590215
