id,p_WDR,p_SNB,p_days_to_head
S4A_707868764,0.6465912259566989,0.4632684850745571,0.8718573403233832
S4A_707934214,0.4044512792593945,0.8371727086768757,0.20271163796027772
S4A_707934344,0.9327511901186265,0.8371727086768757,0.7969124754163268
S4A_708078731,0.7091725070971835,0.4889222248611351,0.58241207649607
S4A_708083365,0.7413660318535543,0.4889222248611351,0.8892947072748162
S4A_708102395,0.4471345752465503,0.4632684850745571,0.5455549071623946
S4A_708229081,0.772718179190938,0.0548993741303349,0.9815046482247747
S4A_708241959,0.4407342550914166,0.4556114424854897,0.7121564206808193
S4A_708261370,0.9327511901186265,0.8371727086768757,0.7969124754163268
S4A_708308203,0.1626332579081101,NA,0.9584774343540358
S4A_708548193,0.39866929935760276,0.4632684850745571,0.6511826130096448
S4A_708579536,0.7188897713640405,0.4632684850745571,0.42006851389748623
S4A_708581556,0.9327511901186265,0.8371727086768757,0.7969124754163268
S4A_708631175,0.7114595931042187,0.7867415422876235,0.05416978468743871
S4A_708631185,0.6952652983088439,0.732069515194606,0.39115893259602674
S4A_708631200,0.9360727980635362,0.07740594917783747,0.13992606155396906
S4A_708661407,0.5615822063798124,0.5712671930475344,0.6221244718139394
S4A_708706473,0.5270682728004813,0.37227731568340805,0.7222450120530559
S4A_709116127,0.9266627197047923,0.6190806751936526,0.8102708193557475
S4A_709168895,0.7039533928232068,0.4632684850745571,0.8616668619263298
S4A_709172224,0.2791364147469944,0.44505517288425867,0.6590539943550215
S4A_709623628,0.9266627197047923,0.6190806751936526,0.8102708193557475
S4A_709684361,0.3844478540579638,0.4632684850745571,0.8353968339110163
S4A_709740552,0.4379133318362657,0.4632684850745571,0.927243850255778
S4A_709851689,0.6312347402923779,0.6190806751936526,0.776066751138227
S4A_709857698,0.49346774084806166,0.43895948342388225,0.8250204637037672
S4A_709867512,0.6982264126067987,0.6190806751936526,0.8502170816404138
S4A_710153951,0.5270682728004813,0.37227731568340805,0.7222450120530559
S4A_710281805,0.7386542857251219,0.4632684850745571,0.5572408193285909
S4A_710412833,0.5440478752941058,0.37227731568340805,0.6926587736360601
S4A_710412864,0.593610294649179,0.4632684850745571,0.9441281952290319
S4A_710479457,0.6005613443157427,0.6190806751936526,0.8578664758857499
S4A_710725879,0.5440478752941058,0.37227731568340805,0.6926587736360601
S4A_710773595,0.4379133318362657,0.4632684850745571,0.927243850255778
S4A_710830385,0.9157818895737404,0.6190806751936526,0.6515726511989548
S4A_711229052,0.6185443983948038,0.6190806751936526,0.33404590641585974
S4A_711331962,0.7334657771018788,0.6190806751936526,0.7903538672311203
S4A_711648649,0.8084889670731248,NA,0.8220685722381968
S4A_711777932,0.6893274854021212,0.4632684850745571,0.4419331875129765
S4A_711839137,0.6932079762350527,0.6190806751936526,0.19465752225998392
S4A_711839157,0.6650739008353646,0.473053142889701,0.9770548275487003
S4A_711886522,0.8373667968588221,0.4051128342428625,0.27343288031569135
S4A_711886524,0.8246816317660401,0.5064994289541198,0.9399846396684366
S4A_711889187,0.7691766788783023,0.5227636798736408,0.6810073087374019
S4A_712109062,0.7804578654175423,0.6190806751936526,0.8371610120581832
S4A_712109101,0.623241299288358,0.37227731568340805,0.46206034342723634
S4A_712150161,0.7823103304578027,0.8050347994520024,0.7974630825691746
S4A_712261432,0.3954599643660056,0.4632684850745571,0.945675981793386
S4A_712267748,0.7442499470539365,0.7565263103325737,0.7165413241900243
S4A_712298349,0.9602996550941558,0.5820207054978235,0.8567140396609898
S4A_712304012,0.9039887572553221,0.473053142889701,0.4925704131390103
S4A_712408506,0.44053700993399325,0.37227731568340805,0.9328203186858371
S4A_712444718,0.49223014749472216,0.4632684850745571,0.9788322277143615
S4A_712514864,0.6478981317340267,0.8318772020039952,0.5236199875803509
S4A_712584584,0.421709695859657,0.3193693592627363,0.6735885345081389
S4A_712587424,0.7892383019445653,0.47921424113255606,0.19169512954583448
S4A_712613874,0.6893274854021212,0.4632684850745571,0.4419331875129765
S4A_712636261,0.7388004424422621,0.5850270484753173,0.9689336559072794
S4A_712710812,0.3682832421742641,0.5850270484753173,0.36722254488760564
S4A_712872944,0.5538564977996001,0.44505517288425867,0.9162083380596674
S4A_712954561,0.3816611862467355,0.8050347994520024,0.32480078101999577
S4A_712956118,0.7747669041074666,0.6123254568917739,0.4752128661186741
S4A_712976248,0.9879929302138442,NA,0.6317256918915868
S4A_713148955,0.5538564977996001,0.44505517288425867,0.9162083380596674
S4A_713353683,0.3020704871617718,0.8050347994520024,0.3991291035685318
S4A_713385252,0.9349914091689882,0.020124710264668923,0.4711454505479995
S4A_713489215,0.943658827010614,0.5183035920670658,0.988852534246346
S4A_713489303,0.6753763909692467,0.5183035920670658,0.7151080245292438
S4A_713494076,0.8809557749564562,0.5183035920670658,0.7401824511556581
S4A_713494083,0.17598698079399114,0.020124710264668923,0.6202110392411956
S4A_713494101,0.29386933608095345,0.19822265348369766,0.4854486155071487
S4A_713605554,0.6415145101211097,0.020124710264668923,0.14058837319097833
S4A_713820507,0.5172145297714292,0.00601068197331343,0.4063535045378568
S4A_713898189,0.6436407842262768,0.29051162021164356,0.12378788136323995
S4A_714190461,0.993676509996773,0.7172650917601129,0.44874487042505873
S4A_714747572,0.11256145353192037,NA,0.1463828847068512
S4A_715556284,0.6112780446419921,0.796087681087776,0.5675050048262336
S4A_715808315,0.5664992396401811,0.796087681087776,0.2886190484789783
S4A_715808440,0.431714138617734,0.796087681087776,0.034410590264834166
S4A_716834679,0.7036232915002789,0.8371727086768759,0.8664419059481254
S4A_717050504,0.6934747145163239,0.6128138429389286,0.5423204356909788
S4A_717050542,0.6465474453025517,NA,0.024642481140399828
S4A_717638850,0.7304199440041071,0.8371727086768759,0.7801130807035784
S4A_717807050,0.10636972635227572,NA,0.6794862497341958
S4A_717807100,0.20006746167313982,NA,0.656834770505254
S4A_717948750,0.5652153533110883,0.8485635809911455,0.7664902512284539
S4A_718027114,0.22223771208290258,0.12423619812783648,0.8883798279152331
S4A_718077515,0.083691509155131,0.013707084941520129,0.9135969433136737
S4A_718107933,0.06375348654666833,0.5356946749669873,0.31561770764511354
S4A_718107945,0.04411952868461078,0.013707084941520129,0.774831634873617
S4A_718209799,0.04411952868461078,0.013707084941520129,0.774831634873617
S4A_718417671,0.16614968646820802,0.033620203908524236,0.7060665856387298
S4A_718428889,0.19354182327033906,0.09470821779394484,0.3652026302302447
S4A_718746492,0.03781287767393257,0.9929395989438662,0.5720698827726363
S4A_718851932,0.8724616050921108,0.7948897837057385,0.7525196364399307
S4A_718877372,0.5781053494206587,0.8901288161312375,0.8788275798047838
S4A_718885702,0.8662964007774785,NA,0.417890270709561
S4A_718922152,0.15698201537193654,0.009421233336803737,0.758077626692601
S4A_718931227,0.401881918281633,0.10261392100418194,0.5102691266827621
S4A_719000682,0.38141908681319947,0.8901288161312375,0.4670852372726948
S4A_719065363,0.09259075623902102,0.9026714224868593,0.5870417218131472
S4A_719104534,0.2631466887349701,0.8998908693169961,0.27482144215735277
S4A_719113307,0.0218541203710799,0.9874937015608058,0.41560925015312455
S4A_719420927,0.07253168057349883,0.9874937015608058,0.5267201725478983
S4A_719694112,0.08183478478822322,0.9874937015608058,0.5242672990676647
S4A_719794040,0.5133856082923134,0.8998908693169961,0.8448779191580573
S4A_719794076,0.299645700038764,0.9522574430443289,0.687537274160336
S4A_719871400,0.22314048839581635,NA,0.6157338481467229
S4A_719976216,0.08737581196265785,0.9874937015608058,0.5719140247565951
S4A_720325920,0.09050525845271,0.9874937015608058,0.5425506678482865
S4A_720346992,0.8895223034789032,0.1825258451211345,0.59397817483715
S4A_720678195,0.04336313398983912,0.9375114199291603,0.17900520670846226
S4A_720819550,0.35160940049234224,NA,0.5708734900493145
S4A_721406696,0.09043781459751962,0.9749626469063748,0.5348199653546042
S4A_721684219,0.015301154948723548,0.9874937015608058,0.0981094597568233
S4A_722029221,0.0934795060821322,0.9874937015608058,0.6197861508623063
S4A_722318128,0.07877708423160534,0.9874937015608058,0.7787771434570965
S4A_722662784,0.08886301241494382,0.8443351179334477,0.726121100670233
S4A_722885201,0.30503178871950853,NA,0.16694292894886878
S4A_722925459,0.3424154087128548,0.9864336671589307,0.9354864237494591
S4A_722925472,0.0945317113109784,0.8443351179334477,0.7514481226373069
S4A_723640688,0.1709889157119564,0.7579097694633216,0.06813904797974443
S4A_723707216,0.0945317113109784,0.8443351179334477,0.7514481226373069
S4A_723719511,0.4915897998960016,0.8647884130006316,0.8758531310994124
S4A_723732683,0.03391022315480694,0.8443351179334477,0.40426862408081754
S4A_723900160,0.3342174279925374,0.6225009869345444,0.040826321894318555
S4A_724117026,0.3498867529916846,0.17709139248958583,0.3240240551003608
S4A_724136318,0.86159053731383,0.8050347994520024,0.104916190818593
S4A_724136336,0.5738048054917674,0.007649468820229093,0.0650184236207727
S4A_724233892,0.43371257750006653,0.00831638954228565,0.2552135594246908
S4A_724316407,0.12495207700342136,0.8390354062367029,0.6158890604199841
S4A_724396992,0.5002511831490366,0.3441026746293513,0.53382192215897
S4A_724666173,0.5002511831490366,0.3441026746293513,0.53382192215897
S4A_724666730,0.86159053731383,0.8050347994520024,0.104916190818593
S4A_724783190,0.11298475199274152,0.9864336671589307,0.18816204337641293
S4A_724786901,0.2997768876091149,NA,0.02178442585860258
S4A_725269512,0.11298475199274152,0.9864336671589307,0.18816204337641293
S4A_725269564,0.12495207700342136,0.8390354062367029,0.6158890604199841
S4A_725337734,0.4761522066537984,0.8603647529688029,0.8568803418297424
S4A_725505202,0.2539773148112066,0.4740034604845895,0.9419978362401967
S4A_725513347,0.045728480171188635,0.8503545369819305,0.11784674306401147
S4A_725532589,0.1036794737326277,NA,0.5696228295237011
S4A_725532599,0.6957849952019268,0.9086923941794562,0.25667608906793993
S4A_725532798,0.3787488515232873,0.9864336671589307,0.797236710717109
S4A_725538436,0.03732702374509596,0.8503545369819305,0.1263284235521146
S4A_725538462,0.16472495379813812,0.4740034604845895,0.18158721537556555
S4A_725538876,0.2997768876091149,NA,0.02178442585860258
S4A_725558924,0.3787488515232873,0.9864336671589307,0.797236710717109
S4A_725658487,0.44726371989822444,0.8696326865533993,0.850613485310125
S4A_725674474,0.24430098939098124,0.8229534110610551,0.3699294587710621
S4A_725860322,0.2965213912020499,0.7561131208073368,0.5312192286842871
S4A_725890415,0.6659735697061171,NA,0.8816763118173766
S4A_725909336,0.18975292506488142,0.9255625116554135,0.5326062534098313
S4A_726107413,0.33142646307065515,0.7561131208073368,0.7996934846315491
S4A_726213222,0.5900992231792217,NA,0.2152991450921215
S4A_726214040,0.7697893568118597,NA,0.11635862812313348
S4A_726293074,0.04322884355341346,0.6769038044452442,0.02529926223246167
S4A_726315893,0.15002056624208693,0.9358493991408173,0.9359867970280146
S4A_726336717,0.8837062604661734,NA,0.795056128364293
S4A_726377043,0.769443728020319,0.04483524946108686,0.8706528493222456
S4A_726402844,0.27656355386329873,0.02798216125757089,0.3059697162876106
S4A_726423341,0.03578702135288753,0.03242323339186701,0.5981187598514037
S4A_726426375,0.43371257750006653,0.00831638954228565,0.2552135594246908
S4A_726562211,0.6384952429297965,0.10243356020741966,0.6751245865812134
S4A_726668376,0.38405851700458016,0.00831638954228565,0.20758960883892155
S4A_726672038,0.6169746246744287,0.07645910670715572,0.01693199208074389
S4A_726683652,0.36171520336505225,NA,0.901593144978666
S4A_726699223,0.230412074872338,0.032184529104269645,0.26664059357675807
S4A_726716318,0.3914775910893372,0.06813207213435388,0.029843513378417112
S4A_726730916,0.8837062604661734,NA,0.795056128364293
S4A_726966072,0.230412074872338,0.032184529104269645,0.26664059357675807
S4A_726976620,0.035088403749063656,0.9384390305939796,0.38278463582755096
S4A_727080382,0.02605212645160758,0.7588742347517582,0.035191261411277215
S4A_727080428,0.3914775910893372,0.06813207213435388,0.029843513378417112
S4A_727091621,0.004197579764832735,0.9224656398627835,0.012189365040869085
S4A_727105959,0.1744712769124441,0.255780659466514,0.6046950561612956
S4A_727842288,0.035088403749063656,0.9384390305939796,0.38278463582755096
S4A_727842297,0.4030882767972529,NA,0.957223990471207
S4A_727965139,0.9956711162761226,0.6325107239484415,0.30481050392229714
S4A_727965195,0.10763364790037414,0.032184529104269645,0.02144031360017901
S4A_728103997,0.6792982824876925,0.8832996381598011,0.3184032183911182
S4A_728104122,0.02497409406651079,0.9005629785380052,0.10440857915548545
S4A_728109627,0.02129700924606919,0.9380626649387245,0.29948671668065946
S4A_728234036,0.34626745958746674,NA,0.9942329583374214
S4A_728358076,0.5511376471696002,0.831733952046902,0.39643254208100887
S4A_729057593,0.5511376471696002,0.831733952046902,0.39643254208100887
S4A_729157218,0.8421151450406926,NA,0.06416323143504091
S4A_729633264,0.40257322123784334,0.8089663400639089,0.2189493314329235
S4A_729819241,0.5725395572020668,NA,0.03255668231398834
S4A_729827798,0.9549802529109122,0.7045138349842424,0.15969624293884976
S4A_729840571,0.016983491777056072,0.8742733410853818,0.03523802784499442
S4A_729888020,0.8842159322214698,0.7773437081046584,0.8256636996092316
S4A_729895074,0.8417876997096145,NA,0.8539597220199673
S4A_729895763,0.3810655660039646,0.8389231754704254,0.2616626774536233
S4A_729925852,0.38287602184291136,0.8389231754704254,0.21722607221021917
S4A_729925952,0.5926467767900403,0.10997654516874145,0.7784612662603196
S4A_729985231,0.5586550214261102,0.9510216491456991,0.30804250836285724
S4A_730004065,0.06819204700182577,0.8977353917474327,0.5923602170046436
S4A_730007083,0.39754370061099387,0.9510216477815203,0.24059763718644872
S4A_730172376,0.9774019524225135,NA,0.17858235749327916
S4A_730327920,0.4382150233675831,0.90827625187571015,0.3656959059725602
S4A_730486186,0.8884584676389726,NA,0.43435807198590715
S4A_730560776,0.5855154123900267,0.4520795548221851,0.5224591740342446
S4A_730560796,0.35525420782486095,0.8913903471028014,0.36643998967311253
S4A_730565864,0.25877750519376497,0.8316422951976127,0.24570853441096824
S4A_730565878,0.43892169609827103,0.8913903471028014,0.3715135498087412
S4A_730604378,0.5969158377648957,NA,0.1559312864309351
S4A_730617893,0.14112507841821734,0.8761108352647917,0.1077529357084342
S4A_730695673,0.8703238705197468,0.4591931490169401,0.8845958148128106
S4A_730896595,0.018541284466392118,0.9284804315915751,0.15309023744190697
S4A_731097946,0.37924930506619836,0.4789815227760529,0.5701758839789067
S4A_731097949,0.026007797335455104,0.9284804315915751,0.1659981868196241
S4A_731297641,0.6075708750362689,NA,0.9435261028285731
S4A_731308538,0.013657421516976614,0.9130189013792369,0.07516729840537598
S4A_731313158,0.34130915141720164,0.9294208523735811,0.31662477441386205
S4A_731500578,0.8015351554406711,0.001405994298832727,0.05044545090716245
S4A_731972679,0.5969158377648957,NA,0.1559312864309351
S4A_731972985,0.6945895974843084,NA,0.5839805441186909
S4A_732004686,0.865405940105102,NA,0.7423924828281799
S4A_732529378,0.6537878305450048,0.2732452614321137,0.16723035200398492
S4A_732605797,0.865405940105102,NA,0.7423924828281799
S4A_732774147,0.33601283764862555,0.9067320767341739,0.2778226698937141
S4A_732814474,0.6945895974843084,NA,0.5839805441186909
S4A_732814496,0.5969158377648957,NA,0.1559312864309351
S4A_732819592,0.3224184830876715,0.9067320767341739,0.29275641140844677
S4A_733010730,0.865405940105102,NA,0.7423924828281799
S4A_733346118,0.7925104829926408,0.16030895115946822,0.6015120874441875
S4A_733346158,0.023760073876390456,0.4265081591375224,0.0022264745756391865
S4A_733422471,0.2997302145924414,0.8765850169745453,0.2738878022732815
S4A_733513227,0.2997768876091149,NA,0.02178442585860258
S4A_733627463,0.5321273360961212,NA,0.979723201618756
S4A_733638961,0.928061894341239,0.22509912904887402,0.5698972264615705
S4A_733667931,0.5022431914223933,0.10243356020741966,8.650632054547722e-5
S4A_733696236,0.014322748138935089,0.7830393371874336,0.18215561285549384
S4A_733696347,0.4359383506148663,0.11262253395422593,0.9607961413043307
S4A_733706160,0.5969158377648957,NA,0.1559312864309351
S4A_733713864,0.6826836335919748,0.9529893834084187,0.7608612056262343
S4A_733742256,0.2997768876091149,NA,0.02178442585860258
S4A_733781952,0.915527930600166,0.6935707431181244,0.7243123686797169
S4A_733821713,0.30281449839698804,0.17508439562251032,0.22905016913650733
S4A_733867545,0.6458822881136442,NA,0.7319225307457535
S4A_735038380,0.287221102085098,0.6304128581934234,0.31013419005684106
S4A_735211266,0.711120150104747,0.136104741503658,0.3968639937397004
S4A_735658564,0.6678931358203898,0.0011281486729756056,0.9018111904545492
S4A_735870081,0.3877297552913648,0.8911461159568711,0.3591276204208992
S4A_736405278,0.08076642631212097,0.6254953806206704,0.31351419015196874
S4A_736761852,0.8978349488196959,0.07460982020994499,0.47593311856457843
S4A_737292056,0.5261288958264745,0.20111526546269567,0.48989170536342097
S4A_737333647,0.811425931681306,0.6902937230078228,0.08891383580422856
S4A_737333654,0.9819296815701215,0.29173794138257125,0.2087722632737221
S4A_737340017,0.37348553409435103,0.69233582273342,0.1417596505704703
S4A_737737643,0.40666271252977737,NA,0.17339357145146367
S4A_737737741,0.6945895974843084,NA,0.5839805441186909
S4A_737945391,0.9083763317875528,NA,0.8977547474584321
S4A_738052647,0.40666271252977737,NA,0.17339357145146367
S4A_738150021,0.9666064304222952,0.4964888459795146,0.017493149263486215
S4A_738392293,0.011231114696380034,0.014409707813532256,0.9597538804941118
S4A_738778101,0.0922912169708951,0.22774217104958988,0.6611942137382127
S4A_738778143,0.8369876587633696,NA,0.5147661379008732
S4A_738778148,0.8700716107059028,0.05856203850522398,0.6101320385862385
S4A_738781706,0.9149949822042618,NA,0.7740259500765968
S4A_738781757,0.35423733068199026,0.22774217104958988,0.9434165081895173
S4A_738816515,0.2142956196126323,0.22774217109019618,0.8690208965270334
S4A_738816779,0.27722490117991816,0.8530428082122596,0.26307833010320475
S4A_738980157,0.30762933244481316,NA,0.6119074411932763
S4A_738980341,0.7639236659790833,NA,0.5501374681063929
S4A_738981634,0.6822525188246299,NA,0.6084266425215332
S4A_738983613,0.47740869415837384,NA,0.32225350119737883
S4A_739080749,0.6598342684873326,0.9533146852751888,0.8058523349261868
S4A_739129594,0.16199058844303804,0.9533146852751888,0.7012737503955211
S4A_739131706,0.026014931020141522,0.994014690034613,0.330194079231778
S4A_739132607,0.7188026770240015,0.9533146374998928,0.720124826601632
S4A_739151836,0.9695157152544049,0.46128722858621396,0.4547609168109261
S4A_739151858,0.8138140552729187,0.9947077596874931,0.9473911847730239
S4A_739249230,0.6575871895107486,NA,0.6002639518314387
S4A_739279251,0.2997768876091149,NA,0.02178442585860258
S4A_739509858,0.2997768876091149,NA,0.02178442585860258
S4A_739594766,0.6575871895107486,NA,0.6002639518314387
S4A_739762487,0.023570435233774962,0.8059125171359004,0.09001181908014635
S4A_739816786,0.19809861151391817,0.8667543891501308,0.5912106582725933
S4A_739816792,0.2824842290453955,0.9823128551137592,0.7311659875169669
S4A_739863107,0.6945895974843084,NA,0.5839805441186909
S4A_739908229,0.2423968652385113,0.00878242127881897,0.20383725303217504
S4A_740926898,0.8887875768966426,0.004032636114995027,0.927931032457774
S4A_740926907,0.2669789538489345,0.00878242127881897,0.3677151566558632
S4A_740926918,0.024432764101544015,0.8949217264622743,0.016724687027888402
S4A_741481418,0.08402664406021891,0.8059125171359004,0.5274717485660458
S4A_741567362,0.5250863966044663,0.2830239318490484,0.10987116472746018
S4A_741775220,0.9473713951645165,NA,0.15025080114958814
S4A_742266698,0.3185873740794743,0.023105300881202554,0.9103716168467304
S4A_742312913,0.028312174996783172,0.08011038231276403,0.08191650667919687
S4A_742368711,0.3413791781657861,NA,0.5349069373593323
S4A_742431631,0.1182777176325101,NA,0.49391231376893086
S4A_742463696,0.20059757340283513,0.10382507399891158,0.2932914189805033
S4A_742751387,0.01784223255850516,0.9647349505580509,0.07813872181286927
S4A_743095967,0.6283359627338932,0.08157776223512815,0.8518849249493858
S4A_744123557,0.004817411910036142,0.08239419731723772,0.0280744522296079
S4A_744433722,0.16516797101504613,0.9647349505580509,0.6911130685778388
S4B_558085,0.1779948087878479,0.4701200347977139,0.09449857818336126
S4B_622421,0.3424844963438425,0.8505703223358736,0.6430462450213493
S4B_672969,0.8542173666879033,0.1564392097712556,0.7063044537134413
S4B_1056036,0.7094766271737603,0.2588856901878288,0.8472950075869946
S4B_1056037,0.7094766271737603,0.2588856901878288,0.8472950075869946
S4B_1066217,0.37512758096338694,0.10564408803275376,0.6473801283151256
S4B_1095967,0.07441938556940687,0.10564408803275376,0.36566076577522955
S4B_1095973,0.34212083046226793,0.8505703223358736,0.7454049589654455
S4B_1125503,0.472572336749297,NA,0.69436397785941
S4B_1706490,0.896038375217928,0.34722188470872795,0.4371717378526355
S4B_1706615,0.9142019677940687,0.3935645570128504,0.5853568626930056
S4B_1758250,0.21006286389850753,NA,0.8076437208320694
S4B_1786380,0.755824324565558,0.7338090793865477,0.4315816236342195
S4B_1996342,0.9239611450489916,0.5637383594475338,0.4250728072794592
S4B_2039344,0.790004475355296,0.34722188470872795,0.3845481242572196
S4B_2229001,0.7956936549192317,0.4527662384547321,0.7019255209238298
S4B_2316512,0.7923213106798581,0.5637383594475338,0.4934414310171047
S4B_2403490,0.8305494427547248,0.23026127133479313,0.9971576041724122
S4B_2693915,0.814192296846163,0.7338090793865477,0.49656256937263066
S4B_2703765,0.9069835870902863,0.36771117781820417,0.34240341228352433
S4B_2703798,0.7804791123728836,0.2536312763220016,0.4729855880209103
S4B_2705432,0.8469387102387214,0.4313418003430606,0.6771966905130505
S4B_3212704,0.8469386575552743,0.4313417997036099,0.6771966880955088
S4B_3212708,0.5958759070584918,0.8050347994520024,0.6699451672422743
S4B_3245844,0.8469387102387214,0.4313418003430606,0.6771966905130505
S4B_3295506,0.8155207575980261,NA,0.8463590750063823
S4B_3711271,0.6374494971390887,0.6013836441656948,0.266575913810125
S4B_3785689,0.9808455381403471,0.4188842437732052,0.6632331689443927
S4B_3803594,0.1517085177731678,NA,0.9067204436993854
S4B_3854505,0.5025113218545779,0.36771117781820417,0.20857324157543128
S4B_3854542,0.5190713868154736,NA,0.4732582721414055
S4B_3885745,0.6525864738968934,0.4313417997036099,0.12602929690032721
S4B_4127895,0.8469387102387214,0.4313418003430606,0.6771966905130505
S4B_4128099,0.37853278320354034,0.1564392097712556,0.3286362792074111
S4B_4128125,0.10006845610717259,0.31976917825781315,0.2694160396704345
S4B_4136988,0.22135543507343589,0.4313417997036099,0.40086621017242696
S4B_4187388,0.7873440647433461,0.29762734524460877,0.8588085013268524
S4B_4216479,0.3861553157498775,0.29762734524460877,0.6056490450417448
S4B_4216540,0.9599956618539305,0.336401950952803,0.6807427031917774
S4B_4216544,0.9637885435308655,0.3646799616691583,0.5236145392199845
S4B_4216578,0.3027056491160057,0.3935645570128504,0.7149224409007091
S4B_4302213,0.28665592656045236,0.43806160440906294,0.8699604567772712
S4B_4308867,0.39882405517900676,NA,0.9490838151559886
S4B_4313329,0.5643574800620534,0.43806160440906294,0.8041235545793229
S4B_4526584,0.9790773063741585,NA,0.29688924474931083
S4B_4526588,0.2144725881753425,0.43806160440906294,0.11969916964853126
S4B_4591920,0.5643574800620534,0.43806160440906294,0.8041235545793229
S4B_4852040,0.5643310776847432,0.15225612978210204,0.881114889973163
S4B_4893006,0.6413087656727884,0.9248982688050192,0.3993656686477409
S4B_6076831,0.8997116142846793,0.37015153735095285,0.3807371635177721
S4B_6076906,0.391748477951288,0.37015153735095285,0.9980345745131247
S4B_6076950,0.20743036990224947,0.4987505795532825,0.41774598870930035
S4B_6366408,0.6338817343904333,0.8050347994520024,0.27703959919974597
S4B_6556966,0.036561367141074524,NA,0.7521597595734666
S4B_6675955,0.6049106636562355,0.3767612196147718,0.5837926672892415
S4B_7398217,0.2926112157905824,0.8050347994520024,0.08639914284005942
S4B_7459512,0.2605196536653862,0.2969501949531057,0.45110782432512
S4B_7860180,0.8149179254197946,0.9133030329480252,0.09929123104758758
S4B_7860196,0.5056600565029035,0.2813022574226958,0.042175414580956395
S4B_9707734,0.43969059438460634,NA,0.3225033199131827
S4B_10094710,0.46763289156713617,NA,0.5482723734281871
S4B_10479782,0.18939420301059065,0.3048229988505957,0.048399188047576015
S4B_10483545,0.08203038731207385,0.3048229988505957,0.3079228397119719
S4B_10483551,0.15600969945282192,0.3048229988505957,0.08312659730679392
S4B_10947768,0.8309232974702563,0.48601018458960343,0.8654986275808579
S4B_10950242,0.991636713275621,0.48601018458960343,0.13131851342765605
S4B_11905230,0.825137372933231,NA,0.7492924756645334
S4B_12501974,0.5197721268689646,0.12510790049798973,0.6364676935154339
S4B_12533949,0.28235955222008113,0.17279499180850824,0.1710774165047385
S4B_13299920,0.4116727794448659,NA,0.26864698838112056
S4B_13426004,0.16794706533774337,NA,0.8000828373642244
S4B_13589534,0.7302950001575436,0.596968047656127,0.21690628909011228
S4B_13990610,0.31178768390851735,0.035889187282115195,0.17739294235967332
S4B_14001023,0.16794706533774337,NA,0.8000828373642244
S4B_14020413,0.2551036316195628,0.596968047656127,0.45195422487474035
S4B_14396319,0.7154906481235854,0.3275510716086737,0.13466892667642416
S4B_14653687,0.13177986750558338,0.016033052871724397,0.03602168751885833
S4B_15754013,0.16794706533774337,NA,0.8000828373642244
S4B_16087216,0.07688469405843303,0.021839887279518,0.06672231451953942
S4B_16804942,0.36328870344566,0.3938139792853179,0.039668204037608255
S4B_17018321,0.33169851475909906,0.025948680483886172,0.05899027176058628
S4B_17038656,0.006475012582488465,NA,0.5126353313575873
S4B_17439054,0.7910824006821164,0.7193026019860168,0.059835651069274264
S4B_17440106,0.3422191766783095,0.04601410344137156,0.04515428036877772
S4B_19727752,0.6317063849771916,NA,0.43344216879037123
S4B_20011503,0.5346940499989576,NA,0.30381302096853396
S4B_21378087,0.9255220917063063,0.8050347994520024,0.4449467126166572
S4B_21379808,0.10402868889768029,0.06097638924003138,0.02240590547858584
S4B_21573518,0.3180281729660729,NA,0.5343583672454012
S4B_21909230,0.5153918779909138,NA,0.5148737472143102
S4B_21909233,0.9410236114810029,NA,0.7238238520137564
S4B_25485349,0.025895706529303668,0.0048236892902859254,0.7700851927187677
S4B_25813323,0.10789584570176568,0.8050347994520024,0.5427696671485782
S4B_25813325,0.6261817006576129,0.8217333458581302,0.39441240630890306
S4B_26520100,0.47908024548847805,NA,0.8063491412172086
S4B_31283802,0.42922605450574436,0.5921892172311853,0.49579135589838663
S4B_31864918,0.42922605450574436,0.5921892172311853,0.49579135589838663
S4B_32178455,0.8268662173621808,0.4231032764127872,0.013568984711927436
S4B_32279358,0.9038340427600707,0.07392414566126657,0.007965781554577207
S4B_32811760,0.06188558926920964,NA,0.10924943167293635
S4B_33343507,0.06188558926920964,NA,0.10924943167293635
S4B_34025485,0.7276516969937226,0.08733452873647603,0.6385337821929581
S4B_34034084,0.06188558926920964,NA,0.10924943167293635
S4B_34986450,0.03453301914393254,NA,0.1542995146381304
S4B_37101021,0.6681346753018882,0.6924108181409304,0.979296361318218
S4B_37303852,0.2517357243770386,0.12068542478101338,0.9137588689437981
S4B_37574308,0.2201604687173845,0.2097286288209164,0.3508847622004977
S4B_38004611,0.83188984692757,0.4277979843900216,0.12253240205169186
S4B_38006196,0.35236768476855906,0.12260271916352825,0.03457037180874791
S4B_38006197,0.09543348838335555,0.12068542478101338,0.6739418762387568
S4B_44130538,0.021181052456029224,NA,0.07503152443054037
S4B_44555848,0.4377330936979321,NA,0.6329386803340875
S4B_44943599,0.25962226377202813,0.03490579546785509,0.4951028827053773
S4B_46206821,0.9128370222476435,0.25960453950882867,0.33787360154602275
S4B_46357510,0.8283538168590415,0.052126514034717596,0.5387834206617547
S4B_52256960,0.8281056654296809,0.6214435011683589,0.13324698053246717
S4B_52417351,0.14997435068835094,0.13025456175960823,0.2965957870234699
S4B_63556749,0.10292832848945173,0.18770840716142834,0.8058709203846612
