id,p_days_to_head,p_Height,p_Awns
S4A_649020804,0.9002595554139522,0.39980567619679974,0.7781762934143245
S4A_649020820,0.004099618336571153,0.9160875750634885,0.11315260596614553
S4A_649432938,8.732969822453312e-4,0.048075317753550915,0.13153713898853933
S4A_650072471,0.14723728530263777,0.6715542772981908,0.28695648248854383
S4A_650597140,6.070852486880647e-4,0.041205504035614605,0.19714911352651984
S4A_650922932,6.380026529193069e-4,0.01501340364655033,0.3186301735457273
S4A_651214141,5.786706614060182e-4,0.02222546601685037,0.03551466953179238
S4A_651472176,4.5310108818463426e-4,0.026752179625143698,0.22719658331495574
S4A_654901093,7.884982738847441e-4,0.01657410109269267,0.15001579823469685
S4A_655256230,8.760077967575797e-4,0.032766107454325566,0.15207551206036574
S4A_655669544,5.658751745875198e-4,0.01635656749800124,0.09835645936996436
S4A_657199362,0.0010421924981953888,0.012362770592465133,0.18051409514018202
S4A_657890280,2.4033194905146644e-4,0.030293092564136738,0.2585408696085719
S4A_658854008,3.6829439586506606e-4,0.016913229334817988,0.2569658667024726
S4A_658854491,0.9458004931376375,0.08306983089783239,0.7997841370049348
S4A_659525763,7.182115225038454e-4,0.020792417691333807,0.17205685531892287
S4A_659525789,0.004631507294996036,0.66063350169608,0.05998387809008573
S4A_660640792,0.0064361851843495336,0.4186536722676243,0.23021037655503546
S4A_660641228,0.9571128969709848,0.40721594004058337,0.7760651647826262
S4A_660762165,0.001605095467542308,0.03198698340604893,0.17656158124144622
S4A_661050594,0.0013324336877085757,0.04106458040830284,0.2885386805038857
S4A_661569419,0.007755800781624213,0.7207794976224214,0.16957246239686308
S4A_662096441,2.4239622263977297e-4,0.5818500969240196,0.1604233351083706
S4A_662601931,0.0010870980668158665,0.6441286479763757,0.21124299618215164
S4A_663203208,0.002259480876452988,0.9368849175824506,0.22784502282820104
S4A_664191045,0.005516687151757281,0.6297931345258927,0.2877241457548709
S4A_664489018,0.0050099268663627156,0.47106036540787155,0.3767634761196289
S4A_666427507,0.7590171345756249,0.03252009480737394,0.8080299170671543
S4A_666806827,0.46041983900883976,0.6568010417876712,0.977874833573374
S4A_666806861,0.2929894317236028,0.4633406705109374,0.6138483667582086
S4A_666919560,0.9636482162889498,0.11305662119975506,0.5916781398685784
S4A_668323385,0.9139868391051129,0.178834096081292,0.9595671721829173
S4A_669311866,0.9525941209311943,3.400151701435011e-4,0.4208876610893436
S4A_669621800,0.5882176153418048,0.2694208998893392,0.3835627669001621
S4A_670824953,0.030136507311190462,0.6244556696793591,0.09504304128358862
S4A_670888059,0.7787671254177282,0.10397326417523524,0.26097850224443364
S4A_673031875,0.9530702256219556,0.17850182993642316,0.6780522886100329
S4A_673038484,0.9102237513528348,0.04861605677292645,0.639246418893779
S4A_673793683,0.8889916778487758,0.04399402355102333,0.8607940205054397
S4A_674084706,0.929451845926544,0.0787326487082581,0.9312064526167155
S4A_674340249,0.997380736892368,0.04795300424617328,0.805155898757134
S4A_674909500,0.002909314246064759,0.7973967381754365,0.3917622833958032
S4A_676452631,0.9976648618345945,0.07631275510092735,0.15208290349329334
S4A_677298872,0.5413768546078801,0.16776838218528176,0.9138790697000014
S4A_677658036,0.7082052814073683,0.08622526972989145,0.6492287266772112
S4A_677941627,0.933830446981306,0.065576766129927,0.9117141648883698
S4A_677954671,0.0019367506673726095,0.7881197806897553,0.6815180135589822
S4A_679160910,0.8170992555785689,0.08531890040951552,0.5274059792864632
S4A_681594967,0.002279196509687269,0.599296352224802,0.9252299073581294
S4A_683442348,0.9394518177679311,0.11044783853968994,0.20150978995608892
S4A_683614435,0.03422605074330062,0.8873121606694185,3.5187556939857156e-4
S4A_684909655,0.1422609432519228,0.34864273611082275,0.23752459980207843
S4A_684963061,0.017946120705889464,0.35489673979795544,0.37589366068347896
S4A_685416647,0.0898008508886631,0.39484250062041537,0.06029189763213168
S4A_685784645,0.10121307015264032,0.5040741436835352,0.0857060096548994
S4A_685816884,0.381416878252155,0.3057738620262937,0.24272503643359872
S4A_686569065,0.8100298751071118,0.010815247008928205,0.43036961204717983
S4A_688590703,0.22310438253967124,0.012325386271696753,0.0027411676984995565
S4A_689010763,0.6296733705898393,0.04062309668875684,0.12504668132104338
S4A_689130992,0.2127039295506006,0.020316589087389227,0.04736441585505221
S4A_689560071,0.712206563153776,0.06635683458061284,0.14855480634163415
S4A_691645075,0.9839551818530023,0.03570263523382838,0.10201235962601285
S4A_691678919,0.8470089566546378,0.12096341050857892,0.2271552692772632
S4A_694672324,0.6519810896822489,0.04700207564824704,0.1998176252931133
S4A_694675798,0.4605212615487527,0.04155289111029983,0.5145973838125099
S4A_694991717,0.4234914604611145,0.700794967831099,0.7952335998125242
S4A_695032604,0.6545486701520278,0.0046047974311104875,0.12741217096945842
S4A_695106630,0.5156216681454096,0.01349817991229816,0.44103153643550064
S4A_695499216,0.3849066933855918,0.0037652013448300436,0.5466670521217869
S4A_696258084,0.16907832166562559,0.6974333927112657,0.8203286092482429
S4A_697777779,0.6918337775370038,0.008423113816054213,0.2618041261914578
S4A_698352619,0.8197522508426545,0.007999648889144489,0.25107252248370787
S4A_699558272,0.8157201780801021,0.001211605186435957,0.578687370888535
S4A_699565877,0.44846642244121415,0.9005226179797159,0.3865728240004316
S4A_699565903,0.7610883888831567,0.007510870350024719,0.27636604905325146
S4A_699898062,0.29692981815728614,0.8732985396574667,0.3866865392868407
S4A_702149209,0.1616985999029782,0.00123157363779336,0.3266720417372222
S4A_702941712,0.4355107567791522,6.15318124880224e-4,0.10681051402546564
S4A_703230340,0.5950120216043728,5.81793917154221e-5,0.12200864463484946
S4A_703230434,0.23702965303077955,4.95806840974574e-4,0.019731279140467038
S4A_703941623,0.4369943420527872,0.6732189078113129,0.28872835925543205
S4A_705054915,0.46247186557056696,0.0055266192391958836,0.12068808423045728
S4A_705633100,0.8465101133727457,0.6270398357103335,0.6413576192907786
S4A_706667133,0.4871315267466426,0.20643355747583655,0.028176260772545713
S4A_706675816,0.6602424249865673,0.9541276091280417,0.5744680667931116
S4A_708102395,0.38611676558948205,0.9113590438388646,0.7011612520907162
S4A_708594643,0.4348043540797991,3.355868324285396e-4,0.025501522950245086
S4A_708680556,0.6924749146691149,0.6794913255142773,0.7875554073063228
S4A_708706473,0.5218486657012826,7.093587282070208e-4,0.1771557442268658
S4A_709116127,0.5229168410554306,0.001281575894534475,0.1094627053540415
S4A_709206204,0.8224641801976221,0.8137761513577833,0.7542441899546289
S4A_709684361,0.608772207864402,0.9702020172149193,0.7208286876424274
S4A_709865301,0.5014187330211146,4.346991146172323e-4,0.180655065087794
S4A_710153951,0.6074544921101529,0.0011542069919871993,0.14929180159710534
S4A_710725879,0.8484881999057607,4.0617552795653916e-4,0.447765025252192
S4A_710830285,0.46903858563755796,0.7932463836934551,0.5700941428809799
S4A_710830385,0.4591153058211376,0.00148859344533752,0.13010655967731016
S4A_712261432,0.5204394116530318,0.8965960806852495,0.8519465169710905
S4A_712956118,0.545042503842635,0.004896983034416619,0.2322239413429222
S4A_713898189,0.5655167628651268,2.2465824464003789e-4,0.206058570246561
S4A_714190461,0.009042504621620094,2.029821315015735e-5,0.1341632633376809
S4A_715556284,0.008519053688476672,2.9407590683737317e-6,0.14802195211892233
S4A_715808315,0.004472261268391924,9.537962182035695e-6,0.10115416506081276
S4A_717267080,0.12059147270564619,5.566524621714579e-4,0.9958729517537162
S4A_717737639,0.0024580806567159564,8.672017430381394e-6,0.19314721322142525
S4A_718066062,0.01750057295209769,2.3834943227576918e-5,0.19395935329201322
S4A_718107945,0.3690076724823861,0.16917511666573998,0.7993370019952876
S4A_719104534,0.005556099536156207,1.817017070887604e-5,0.3198039631229254
S4A_719104567,0.5162110506109676,0.7625347704578521,0.29453029646041323
S4A_719113493,0.801608431959109,0.19352925015830502,0.7975681424942899
S4A_719418156,0.7720906437527112,0.3841075437628789,0.4422270516099218
S4A_719694113,0.6288518793784637,0.2672648921562473,0.8041341496966007
S4A_720018189,0.5771696895140628,0.1663878489445807,0.8876466189002065
S4A_720298402,0.8202050426424253,0.021776592966599832,0.81640243668189
S4A_720325920,0.531809970878548,0.1626746928670642,0.9455709437790962
S4A_720678195,0.7775283630836993,0.2515004172870795,0.9920358549226096
S4A_720823007,0.6675519784845367,0.8046631391789233,0.6642382435570189
S4A_721513053,0.6202203977043176,0.18165736553964532,0.802495407191512
S4A_722029221,0.6041201674985404,0.24817019660672998,0.7098103649271613
S4A_722925459,0.08256838921943983,1.9787515072093408e-5,0.05725686443481524
S4A_722925472,0.6661833820607803,0.11366788358768394,0.906935481178167
S4A_723732683,0.4128880742323592,0.42563849916503005,0.8219133501819939
S4A_723732697,0.10102898751875418,0.0036866511404870586,0.08915472724041577
S4A_724316407,0.709583505019117,0.09656988447413259,0.9040346674169562
S4A_724783190,0.016001636960966643,2.5333435394402013e-5,0.008938508814785258
S4A_725269512,0.009041646496980298,1.873317109816448e-5,0.045594107068731335
S4A_725269564,0.643179726779614,0.11324500713100243,0.8939741515425363
S4A_725532798,0.02328943302159155,1.2417639195661881e-5,0.012828595234441936
S4A_725538436,0.8089476890982186,0.19204843350284598,0.7064037211302561
S4A_725558918,0.07947961512177054,0.006022749562704404,0.09963047651845908
S4A_725860322,0.12585604906925643,8.728657307264352e-4,0.05532151816372331
S4A_725892209,0.8430704908747714,0.12636416508544135,0.9689127078313714
S4A_725892240,0.08463131836432083,4.92965469806393e-4,0.07198408985299905
S4A_726107413,0.16172283269212145,2.2745982185295196e-4,0.03817246066458847
S4A_726107428,0.16172283269212145,2.2745982185295196e-4,0.03817246066458847
S4A_728078976,0.05304565052851062,0.029973401528855626,0.19934515853289897
S4A_728347001,0.40872578569767115,0.43653796867657946,0.831586789796681
S4A_728347031,0.16649520584016508,0.13128196710940393,0.40006873951248745
S4A_729220144,0.32883124767151317,0.2978538357671678,0.19157447294273944
S4A_729633264,0.19712685436311442,0.14336329029373343,0.46922037398327443
S4A_729925852,0.1424079086605286,0.10851879900904861,0.3434505602741682
S4A_729985231,0.34665102455757635,0.03695585240017607,0.8490831690392567
S4A_730007083,0.3082398176660687,0.12031793588402488,0.422933823218944
S4A_731313158,0.21163950360099987,0.06206209459584281,0.4161228771033104
S4A_732529378,0.5699598796400478,0.3410535040733944,0.07104775012676878
S4A_732774147,0.18618576579403764,0.029440953503220534,0.3896752846793091
S4A_733422471,0.2756729799152205,0.0525158585892485,0.22209172603659524
S4A_733713864,0.16778151649477585,0.031200238366772458,0.30102905256857493
S4A_735870081,0.2652831622940638,0.04791353594616893,0.29473060065028606
S4A_738778101,0.46488328702224446,0.16194086738704747,0.7477668912917355
S4A_738816779,0.19498638615455982,0.03559858350303619,0.42817994446663155
S4A_738980157,0.6041266484202981,0.3778761267106294,0.30408155109583357
S4A_739129594,0.27464198045279953,0.05544772226005199,0.3975270898564571
S4A_739131706,0.4041200188737698,0.29992585723762516,0.82613898519300355
S4A_739132607,0.352671082256094,0.09359675630427822,0.8762349252757373
S4A_739415724,0.03888306479962838,0.3968377247746243,0.5096284070328099
S4A_739816786,0.5546080438107567,0.026668136160872543,0.7635831381370253
S4A_741159038,0.12812886016319536,0.029481487217669803,0.9663283769128221
S4A_741776145,0.005542021911017195,0.926631833909946,0.24283665911218832
S4A_742135142,0.7768476806137667,0.23264380886045496,0.7973228548993383
S4A_742368711,0.8187876452054096,0.24542090477535478,0.6162007644820096
S4A_742463696,0.2657534691682822,0.17963831210624612,0.36295088978665213
S4A_742840490,0.9545866568128746,0.06725971800492216,0.0014292124218766682
S4A_744433722,0.14220763219374863,0.07418074177394236,0.616904048810865
S4B_558085,0.879033163964506,0.06085251340993098,0.738699717891574
S4B_1056036,0.5507246713330722,0.556013608762336,0.3909259335351225
S4B_1095973,0.866011419152362,0.0328397843567692,0.4224890194485724
S4B_1706532,0.7816646666145773,8.106925596738667e-4,0.03412041684586706
S4B_1753773,0.42253923274646243,0.010291963838911403,0.047107913907591704
S4B_2039344,0.9427715789699852,0.0010005615867222266,0.04838426293946636
S4B_2507203,0.3879378744689813,0.007699021217929784,0.5169540887654291
S4B_2696183,0.7773295654209903,0.017433166989417225,0.3877242315171098
S4B_3785689,0.5577326874125577,0.005022062035888823,0.025392075829943902
S4B_3854542,0.46310913791695973,0.0017356608899810996,0.04730643107455211
S4B_4526700,0.8227775288882072,0.06572296228560033,0.020602451948349795
S4B_4893006,0.58729674022673,0.899955497965219,0.866919188704139
S4B_6076831,0.8506691178300773,0.0010599992945225837,0.10107584971330566
S4B_9707734,0.5914340381985521,0.1212811301166048,0.06858420504183521
S4B_9947833,0.00411002788264947,0.5380149421332622,0.028114845885889608
S4B_10950242,0.0051080865109617525,0.5346657533624048,0.10671618591765297
S4B_11672504,0.13647760818635873,0.11557577651843053,0.7333232542413348
S4B_11986478,0.7384200061112938,0.0655165432842644,0.00878622586400859
S4B_12517014,0.6810038956457023,0.06467728700581148,0.009259172902434748
S4B_13088482,0.8227775288882072,0.06572296228560033,0.020602451948349795
S4B_13426004,0.4636056241000095,0.17839301136994257,0.03152441487683384
S4B_14001023,0.14051209961970473,0.09521053239670092,0.05617754071739452
S4B_14001061,0.7664665349988349,0.3026228671532442,0.040542021387109946
S4B_14020413,0.5285000841324394,0.8810508162659925,0.13225348131300602
S4B_14653687,0.6202878783985223,0.3287598642692523,0.01635475672390347
S4B_15754013,0.05967023236795022,0.13439760871814588,0.15747829193213891
S4B_15960392,0.13381120486149561,0.1720881971506554,0.477019904658865
S4B_15960428,0.1688848244926334,0.979480180091747,0.47088711133280603
S4B_16804942,0.8430792109093876,0.813163181495232,7.135007792160791e-4
S4B_17439054,0.4052699928498512,0.7011372238077156,0.004505667530430723
S4B_19727752,0.016651616655951485,0.22028116019541305,0.2376917877980708
S4B_20591269,0.6256507005921768,0.0867271813970576,0.05456107719712962
S4B_21379808,0.02145443847847101,0.3652165023936683,0.054479953648191685
S4B_24907065,2.3779186345145674e-5,0.24543200542764326,0.10143013599502693
S4B_25266815,2.377918635164622e-5,0.24543200557145353,0.10143016954150104
S4B_28735878,2.3779186345145674e-5,0.24543200542764326,0.10143013599502693
S4B_30319548,2.3779186345145674e-5,0.24543200542764326,0.10143013599502693
S4B_31283802,0.587480039490121,0.2988395051280493,0.001085574484730726
S4B_31864918,0.5856999305172064,0.41427856586861234,0.0012013231151116318
S4B_32178455,0.003885310971444878,0.6606576804120041,0.11244784396205874
S4B_32279358,0.04576789397008539,0.5284647375270819,0.2360295759579713
S4B_37303852,0.6570762716534132,0.4132846453877236,0.48299147546062304
S4B_37574308,0.8018263764474041,0.20512677098851925,0.004619988701571123
S4B_38004611,0.5528838887487575,0.25144396113605133,0.7657461163231634
S4B_44162136,0.4710056561653755,0.975930205577009,0.8905000095480677
S4B_44943565,0.47585082030739323,0.6986350710503098,0.7898418600377085
S4B_65603025,0.7166126103754931,0.0964088344339088,0.03320226845044066
S4B_86081202,0.7260063171516888,0.7192198390183407,0.7241567077915076
S4B_91228418,0.9531332289704884,0.19624330727981495,0.009154985765819022
S4B_98711049,0.4982778795323549,0.4904098982846542,0.4947000571807474
S4B_106030643,0.7998568650182085,0.8883467268505593,0.4308093384077579
S4B_117186555,0.48989551497903294,0.5611912803877241,0.9929891243475881
S4B_124574173,0.06670141570210526,0.8652045737322382,0.7064474482275738
S4B_132328665,0.22310958918477766,0.6209681681997079,0.35026394080799206
S4B_172006726,0.10244842313095151,0.24703351003446927,0.14353944328947355
S4B_183611965,0.24862484602904197,0.918575776320073,0.7861923154419063
S4B_209068666,0.04834420895051334,0.6768260920359925,0.9087157815843684
S4B_209257757,0.407645016383235,0.7360763760519888,0.2662959890687197
S4B_260653580,0.004533611423538519,0.6361074847794266,0.7108604601585037
S4B_288179337,0.7501160324701253,0.20046634830595736,0.24108593479825033
S4B_300810025,0.4800675195231844,0.2775962212478084,0.018735108701676644
S4B_389462445,0.8564666961342885,0.05597731558898274,0.013822688585791365
S4B_390403481,0.2698267876075808,0.09170682660500044,0.029107461719853914
S4B_396518888,0.8288280077699542,0.8743322693532838,0.5358716563424963
S4B_405050690,0.5757328143367413,0.07856127709671092,0.024109345856134806
S4B_409234743,0.6665909961846674,0.15519589535795714,0.007643391464556962
S4B_412181884,0.6665909961846674,0.15519589535795714,0.007643391464556962
S4B_412776834,0.5750878073512824,0.09415531473896091,0.008143711736087645
S4B_413031408,0.5929523305786967,0.12976015354176107,0.006672821361614489
S4B_413497949,0.25246200854133277,0.07137739670086277,0.012026281242546155
S4B_414184900,0.5439478858535283,0.15165246888021736,0.0037438133631625373
S4B_415113514,0.7268555577743907,0.1291415013662966,0.005470882492004076
S4B_416305827,0.6830159814946928,0.1449259727978395,0.008948718638908814
S4B_417129255,0.6111671000290564,0.003951407766676264,0.967320562259925
S4B_422036849,0.6879427575947183,0.1257784136674164,0.015067040627803539
S4B_423045057,0.7563933808042579,0.20091034903558275,0.010917403595265232
S4B_425283021,0.7930726005305401,0.27959239370370675,0.012468214117652424
S4B_427027876,0.6076336161622585,0.18536744208828485,0.024736805234385782
S4B_427509045,0.7985316903111712,0.16973764024628385,0.031187036309356833
S4B_445051704,0.14308135748467438,0.18694210702736191,0.18203164217814527
S4B_471430778,0.8982690482927418,0.6054175288924581,0.320005239184808
S4B_483526778,0.7243974320370352,0.8505717937702553,0.4008430994367861
S4B_496527281,0.843738352416718,0.31083596052369666,0.5450297395331167
S4B_497112622,0.5099731694690333,0.3165015873013556,0.8745286329051889
S4B_497553795,0.6930261339288527,0.4937858971592701,0.8965193314856628
S4B_498390062,0.7411866955354884,0.3832409365081316,0.9487681430636751
S4B_502960264,0.616207268272225,0.21313597356131941,0.9380116189941305
S4B_517726890,0.8840415793985384,0.3085057454533093,0.615455437629969
S4B_519051434,0.38984402014267183,0.2900622270030262,0.8747072614470265
S4B_519404696,0.43219611311248163,0.17266034226204302,0.9530593399351226
S4B_522504530,0.37664065747901887,0.09852735142066812,0.007124020932270711
S4B_524170144,0.4516972112448919,0.07312621409559182,0.024940998254228162
S4B_525176593,0.2523976679351513,0.1126164291333796,0.02634883422201328
S4B_526967202,0.0765780825605999,0.5346128285624097,0.06444567490012425
S4B_527979736,0.28112672454030097,0.5091532953544897,0.08319380842587625
S4B_529563719,0.9712587468890768,0.6209795326322212,0.8575473967411038
S4B_529563958,0.07618441460624542,0.9769089768216919,0.0788691339230387
S4B_529563963,0.31882578771324344,0.42533377605968814,0.18550653061700564
S4B_529861410,0.4574799460720229,0.22269629072717778,0.23190570631545762
S4B_534730968,0.5719422502574233,0.13331567467420974,0.43093263789830594
S4B_535096129,0.6755219345848069,0.5966166408602849,0.3060062309727268
S4B_536117367,0.49337918488765953,0.16889467039792208,0.27398638192941416
S4B_536895418,0.04704610619554585,0.27695980476564064,0.07726373242822622
S4B_536895442,0.25623077940046773,0.10902201532678533,0.2924810927043688
S4B_538273128,0.34176374132299614,0.12676617394597056,0.47245534604331174
S4B_538706883,0.3688354675222063,0.2356173822582545,0.23827411733056822
S4B_540326501,0.695257278214894,0.21777563979855524,0.3020664284559589
S4B_541252759,0.5743036751431171,0.18663145276149423,0.4352848079358689
S4B_541902749,0.3378680212987236,0.20914279818729128,0.32005857428161477
S4B_544042765,0.6003851216829688,0.14505512180782493,0.4982313708998283
S4B_544593051,0.37861461857030454,0.16689992093609368,0.30477024703182
S4B_545180699,0.5131420038335874,0.5665381162554011,0.0016440127664657388
S4B_546129555,0.4785353554628393,0.14509695252250368,0.42433445911154
S4B_546673137,0.3735817633218974,0.12181713969583405,0.23528040319502683
S4B_546782953,0.13598160227769532,0.02350509650349255,0.37193322900629433
S4B_547093363,0.2443445452442704,0.09416144543121932,0.4163846670051313
S4B_548120966,0.2542668972691019,0.3652382332263806,0.4903377282155158
S4B_551748211,0.7193046660920781,0.5555816300375684,0.33725480351448034
S4B_553257745,0.37843428137522106,0.10940268709669972,0.4532593443875841
S4B_554012207,0.5354154973560723,0.08293490171676672,0.2609912112604011
S4B_555516159,0.38634090742904625,0.12712083358348003,0.37896641083557725
S4B_557993294,0.5975760336000391,0.14676143754993076,0.375107530552623
S4B_558060958,0.014004759336672144,0.2912905722014039,0.07614490653944163
S4B_558583868,0.5146823497550382,0.247504921210547,0.9364860362045251
S4B_558727201,0.6571460531627471,0.6089330681404177,0.4600030123553689
S4B_559855530,0.005019264530517954,0.25233258571917294,0.13556508292527358
S4B_561515947,0.6085948851000764,0.8892847061387126,0.12008759962614209
S4B_561515981,0.12287788948263567,0.7503493455538945,0.12494363819130042
S4B_561895056,0.04268060582742113,0.5672430625803964,0.09514403385355642
S4B_562355380,0.3376739639423172,0.4180868652997387,0.10249318990701735
S4B_562867086,0.02007911150937256,0.28800449900783887,0.11018855062775904
S4B_564222477,0.04069653774613198,0.427926432417319,0.061419085260269964
S4B_565312655,0.032371576628329846,0.36673152867092884,0.03526005819854903
S4B_570139097,0.26186116966166056,7.318898975050206e-4,0.151524595410872
S4B_572128780,0.011873885500087517,0.6508094990671671,0.06245391943055128
S4B_572130968,0.540374887765354,0.16434203777887432,0.9582753728379161
S4B_576996794,0.02214625908964296,0.7459736046121594,0.038895278107022035
S4B_577694805,0.014243541901877325,0.7034709713116818,0.030044051553204342
S4B_578228429,0.003609805032592555,0.19018738329447699,0.20801570525861507
S4B_579470109,0.007403237770286275,0.5913100395347588,0.1950852256597807
S4B_580560983,0.006166711281312058,0.41811593610095465,0.08266922167745556
S4B_583335390,0.017453321642526987,0.953438212416265,0.11840951469331322
S4B_583589255,0.0033740998609064123,0.5788911211731695,0.12993853177964124
S4B_586023297,0.008029123929702531,0.8957070633453654,0.09929215688149629
S4B_591538589,0.015967980493482744,0.6868268804609623,0.0368365143273376
S4B_593422064,0.0040177212702039765,0.5906555150539876,0.09836996747712762
S4B_595211656,0.0015690095747831624,0.49028150741173115,0.08278412588548967
S4B_596346774,0.014605980063315168,0.7029185400671714,0.0593111499109642
S4B_596676190,0.010881192200209026,0.3706429253084239,0.083154182022104145
S4B_598612556,0.12022674040462583,0.13935738617708976,0.9897446821296889
S4B_600166469,0.0964562115275097,0.0866981235730387,0.9636924574559692
S4B_601774330,0.057470237321715335,0.7121750191888401,0.07780383697050479
S4B_602447901,0.049245232564531435,0.9452145439611113,0.036208997394292515
S4B_602775424,0.028463377904102305,0.9019246381909161,0.03242098745621907
S4B_603166220,0.003780074451722497,0.3856375476817645,0.07799580499750532
S4B_603520056,0.015009613790994135,0.6201643662231378,0.13225248220451358
S4B_604058088,0.0073188812907344905,0.4672783178129113,0.11118686309211971
S4B_608261326,0.6603753847823041,0.24186373267268443,0.8614321560758451
S4B_609407189,0.5030996608292284,0.3454362080630422,0.9383741455575467
S4B_609407230,0.07361217104984318,0.5568437561818464,0.0720304789372963
S4B_610757398,0.7471039856479176,0.29547444915976695,0.7532584638354884
S4B_612210757,0.04101538707008149,0.1116156049392539,0.07608157457585188
S4B_612210772,0.024741706473708987,0.8952877053506625,0.24145091319612844
S4B_612210773,0.5255966506732705,0.11704242321486069,0.32668447320252314
S4B_613037379,0.003018876327381226,0.36077508706698225,0.24280425863998387
S4B_618186966,0.00803145469970516,0.4769461645381924,0.06994808178038754
S4B_618593727,0.001769733487866173,0.25244695033753506,0.21166181971570314
S4B_619075589,0.01693446158931501,0.6570410813081644,0.07263628730843506
S4B_619588944,0.01799653131301187,0.4936625153505687,0.048445729483079916
S4B_619935881,9.084148660100279e-4,0.056030705041875184,0.17551532064354938
S4B_621035924,0.8509943635043496,0.7044482964339369,0.9835638921915766
S4B_621646362,0.5799754510757941,0.7529791936349937,0.0026666647430408407
S4B_635945715,0.7426422132960968,0.7724989503488917,0.5361716559859
S4B_637352100,0.7944175843421364,0.47508879811199756,0.8946973985971791
S4B_637471683,0.5831940718639306,0.073020338045156,0.9079727948021599
S4B_638815052,0.8468321504660132,0.5469298422943738,0.7370286717078403
S4B_642536008,0.005458982969651363,0.5118349457003544,0.09782440504109788
S4B_642729391,0.9918432064379297,0.015420683834131291,0.06732031993972813
S4B_643020120,0.7267237717080316,0.8183587372355934,0.14841147450431946
S4B_643492212,2.1073507279802068e-4,0.013017990393473443,0.11737037611861426
S4B_643534055,4.2686138195784773e-4,0.5608403707878686,0.2319271063613226
S4B_643629176,0.0011518294748604921,0.21779595119342507,0.05324861933550945
S4B_643762556,0.5847815031791048,0.006352540129023353,0.6218415248798463
S4B_644066141,0.0016363189337284222,0.22976093207480833,0.10149778971212893
S4B_644330895,0.03758708819307895,0.5684522662591494,0.2624233209589844
S4B_644330917,0.3983696685816912,0.04392828456882724,0.6131637937221553
S4B_644373034,0.038748672193081916,0.21584837245353625,0.9438048568280462
S4B_645206663,0.1859901656182535,0.09236878823974076,0.47624671772208405
S4B_646121409,0.6430905714051096,0.7901568149003044,0.519630110110359
S4B_646154736,0.503999908035587,0.23947530014477506,0.008983599511666909
S4B_648063251,0.839519342301049,0.1527104537771788,0.518152825730164
S4B_648780156,0.7861860437977011,0.1329398808152067,0.6033258400425641
S4B_649517509,0.007896476360936365,0.04908657250514542,0.07170976742532416
S4B_649585439,0.6311292227779453,0.09268585743082741,0.10781283121539396
S4B_649679016,0.8187743718906081,0.1376771451307352,0.15731273352453104
S4B_650599974,0.009044370658796094,0.06281093557633817,0.09096646602483847
S4B_650696610,0.009532958800034639,0.15094250782480104,0.03165137616175335
S4B_652369546,4.6640395934793535e-4,0.05105465967072077,0.03414213332195393
S4B_652877239,2.0238504537536963e-4,0.07489684363922673,0.034772701596081125
S4B_653683011,0.05643157484192516,0.8314499330068568,0.8226922684597615
S4B_654441032,0.017052852040593654,0.7687967021905904,0.22314888630732144
S4B_654793613,0.014028902452530934,0.9108075699596512,0.15480104266513528
S4B_655479618,0.6163835278281606,0.278657296784937,0.043048978701861924
S4B_655479633,0.03098662122121832,0.853749833218161,0.17125746104712733
S4B_656127260,0.0416579268759095,0.8275709452201155,0.17566697586416707
S4B_656512029,0.017052852040593654,0.7687967021905904,0.22314888630732144
S4B_656883896,0.017493633996887865,0.3819240423302789,0.022551054247363107
S4B_657270943,0.02867293457860242,0.1785144560555225,0.03124400380512227
S4B_657515863,0.4920281629605675,0.1705520641179928,0.03943908562825976
S4B_658177008,0.6395637498371576,0.5873498606497956,0.09952895572647437
S4B_658788207,0.0045743658209731145,0.19417585119049602,0.02005748718022944
S4B_659484795,0.008413009127715396,0.5405218732807847,0.086270823709448
S4B_659784938,0.006407508011500728,0.19960605991898978,0.04251112232792585
S4B_660122788,0.5079792557709312,0.2743935046904008,0.06872881863909307
S4B_660521360,2.377918635164622e-5,0.24543200557145353,0.10143016954150104
S4B_661631925,0.06208327542761727,0.20237184201408168,0.06662791319492284
S4B_662157150,0.03451139082465143,0.2661397532839899,0.051902199476822085
S4B_662409250,0.0643934139857446,0.21954158813927407,0.07422972073703014
S4B_663485341,0.020875360755468232,0.134276724006531,0.07230685406756623
S4B_664779895,0.06798130837418041,0.28860675884876114,0.01319502527243043
S4B_665957059,0.30959017346898426,0.4140270331220731,0.3009311513633327
S4B_666584629,0.20855485794847878,0.3145794543959753,0.2338941329946676
S4B_670205979,0.21061623240770105,0.2938748843633591,0.20617168077528666
S4B_670757969,0.5202749352037911,0.19811124883580586,0.9114495420560527
S4B_670800146,0.6242485493379046,0.04640532649659488,0.7450824271497831
S4B_671076551,0.49441202925330374,0.07711329935811076,0.3607982726016016
S4B_672116501,0.7268104107925433,0.08090229628514789,0.4076219546377986
S4D_2071852,0.923730060187532,0.02805171825376524,0.39845550041199074
S4D_2129142,0.687596725630852,0.0312896174081104,0.12510569207953118
S4D_5725232,0.832022409156865,0.9844208858976278,0.9628677289732932
S4D_7202929,0.86813952144454,2.811263024672821e-4,0.45670410070061673
S4D_7202982,0.0686796552842939,0.8633366096612827,0.8464089911071537
S4D_19965474,0.7503795543995895,0.9569426646588131,0.18543077149095238
