id,p_Awns,p_WDR,p_Powdery_mildew,p_Height,p_ave_SpS,p_ave_infert,p_WeightOf1000Particles,p_SampleAreaAverage,p_WKAreaMedian,p_days_to_head,p_seeds_per_spikelet
S5B_590250385,0.8243345044616375,0.7559210974284648,0.8278884671755609,0.8135548817983321,NA,NA,NA,NA,NA,0.5490236584448775,NA
S5B_590389934,0.34109698853290016,3.0805630451722265e-10,0.11113470813414011,0.47962941623887034,0.07242130132755961,2.3399894594267753e-4,0.6993794957560815,0.4619710281561278,0.1255727277933614,8.605535199399439e-5,0.028234801639680715
S5B_590463161,0.0035589757972692903,7.471655472113397e-11,0.08852516211799177,0.5846064829088478,0.07242130132755961,2.3399894594267753e-4,0.6993794957560815,0.4619710281561278,0.1255727277933614,2.4889950396577267e-4,0.028234801639680715
S5B_590502041,4.1115315658803e-4,2.2615393039959462e-4,0.12869548413286108,0.6458756741584042,0.24084312541739947,0.003478003404635178,0.7959615906205784,0.9427508580804176,0.3952426976666582,0.0013692523295376101,0.0035525079033049104
S5B_590502043,1.9832006113264166e-4,0.0011339475878063378,0.15363963452971022,0.5620263750259517,0.24084312541739947,0.003478003404635178,0.7959615906205784,0.9427508580804176,0.3952426976666582,0.005552828087634053,0.0035525079033049104
S5B_590557618,0.6974603810402067,0.5207907355549183,0.9781510509717883,0.5419812638779647,NA,NA,NA,NA,NA,0.5888937292109916,NA
S5B_590602686,0.975138809561827,1.4883742251124147e-5,0.33222374403355637,0.4929477787835598,0.09984310989334327,0.0010794704054337746,0.9869332366782796,0.9911983761133221,0.45154366352860587,0.01279641465639339,0.04246471088694144
S5B_590678151,0.0021285414426444834,5.930651495262892e-14,0.0981721812598052,0.8090427842843878,0.07885668704182909,1.647910490875866e-4,0.5467810882635469,0.26276587177872784,0.07886042571751337,1.7446912838429234e-5,0.047827312790491426
S5B_590778591,1.5880127981973452e-5,0.9395164866251121,0.9124225867907527,0.7001152907717427,NA,NA,NA,NA,NA,0.6299531876975681,NA
S5B_591481539,0.2705679534523209,9.783261773611846e-8,0.06787364817452,0.8734490513658986,0.0719696384118415,0.001289277617405287,0.41996442301246506,0.22181390036315837,0.10749042077336454,2.8169359788831694e-4,0.06335151886280853
S5B_591481547,0.3245128334110756,1.1625159495868915e-4,0.18060729714271367,0.688258949517576,0.2154840766023035,0.0020264823281262454,0.5146401192043101,0.440422159272155,0.207353706868597,7.586569318504103e-4,0.009714352354257072
S5B_591662484,0.4821875843055986,0.2691405711690243,0.24362512594342453,0.45766841965948457,0.10060270896091243,0.02994247064232805,0.5464055967509974,0.7609732175245165,0.7651015122207473,0.9088888189479656,0.4870406249785013
S5B_592440349,0.915757491150338,1.9656984761455041e-4,0.09490983044972041,6.542357586874183e-4,0.3725049561638615,0.011805516147903813,0.2310556942590643,0.22190383916998807,0.1912336332326244,0.0017725837189892684,0.015077244761759524
S5B_592791845,0.42138493158839463,3.092696837625802e-7,0.1517527569542108,0.49983702813404163,0.05943743180288732,1.938626025791279e-4,0.610527051447328,0.25719190020574756,0.08248861370119921,0.0022686194681718263,0.026663497055704612
S5B_593210742,0.3947496929959352,5.488769327498828e-11,0.20204248290410456,0.6663069107462065,0.05943743180288732,1.938626025791279e-4,0.610527051447328,0.25719190020574756,0.08248861370119921,4.018656826707113e-4,0.026663497055704612
S5B_594341164,0.01129776562972375,0.2742930290927578,0.42838188056277027,0.36617583679862997,NA,NA,NA,NA,NA,0.7632571526992971,NA
S5B_594611731,0.004083022782081075,5.269823204032298e-13,0.21742444984743503,0.888873181936208,0.05897541021588082,2.404263962272573e-4,0.6282027062934428,0.2628452480329934,0.0817456704960435,6.553140348896582e-5,0.02420948779922646
S5B_594614262,0.10987053652133573,2.0086607867645705e-5,0.2967801065607893,0.9001043579063543,0.22162445338998923,0.0029141159323357517,0.5455873711790354,0.4554043592441108,0.20514493809268353,5.276414651551957e-5,0.008360302223801307
S5B_594614649,0.025198990180104092,0.48120550342167534,0.47390162823018367,0.19401164790572553,0.06668827222870717,0.7612679649250205,0.5396152614852376,0.6748748624427613,0.6400670567764274,0.11846099714854846,0.5081315278009955
S5B_594906035,0.001216349842162733,3.9943833941120136e-8,0.23999238697411518,0.46775235350655997,0.7964634807078592,7.819416196806438e-4,0.6941382280505035,0.5004969962697341,0.1305365284429075,0.00175599106001689,0.02233848706921043
S5B_594906039,0.001282862717678341,2.2452384365298113e-7,0.17320428978746985,0.9038283467599194,0.06933615088461179,0.0015950442295514266,0.26219589708573404,0.0602891148173652,0.035828550589368735,3.832818211958818e-4,0.05480255369535745
S5B_594906052,7.394721050000674e-5,2.654473297821281e-4,0.27694193614828083,0.7123709268960279,0.1739307388429946,0.0037138544256774494,0.3725403205730462,0.307578360466698,0.10788687258117526,0.001763393692531395,0.00854643811061373
S5B_594913947,0.8793386610007466,2.5354195086788206e-16,0.9700245364641543,0.7171751938376713,0.02438438177937679,3.812609801694524e-4,0.6355778517464564,0.2590658119517892,0.07826060760699763,5.9747735599089666e-5,0.020555828939327916
S5B_594929582,1.020505192916043e-7,0.4426628414313709,0.0950601166064663,0.07757650459187994,NA,NA,NA,NA,NA,0.9700776407314564,NA
S5B_595018312,0.9247145469236031,9.76650497448165e-5,0.9446088995094262,0.14806421937123324,0.1769908271237968,0.00209919077891464,0.6110915413014109,0.5110919068021782,0.2557110843324144,0.021318821474636405,0.08699008396089869
S5B_595018467,0.39743157658610617,0.2732743475310972,0.46028910015102087,0.43986920578393174,0.5944057249418706,0.3760868231545247,0.3808466385079372,0.552368204145403,0.9930428224630865,0.3267370639486603,0.5323194085373764
S5B_595018468,0.11742614921509928,7.725383928830113e-6,0.9425206036472631,0.10174200018764966,0.33182953380961255,0.005446130264834847,0.7576285920455106,0.9145011161536917,0.282141924455054,0.04694413549164797,0.007792472905733119
S5B_595121907,0.008243364860980092,0.27646838887047476,0.42275761001815015,0.39858347270730665,NA,NA,NA,NA,NA,0.5868958949260374,NA
S5B_595131477,0.008243364860980092,0.27646838887047476,0.42275761001815015,0.39858347270730665,NA,NA,NA,NA,NA,0.5868958949260374,NA
S5B_595132460,0.01974935381897251,0.33800845329302476,0.5207431780695698,0.4248702141239197,0.26611744330640275,0.6483278815952653,0.9682786025185619,0.5757612833423548,0.4574502414422187,0.8021545494951026,0.5394750486603441
S5B_595231569,0.02901938034559915,1.8022898860657999e-6,0.5204145215776774,0.6716566794601124,0.17190626852331659,0.002016726545239139,0.6271845450492608,0.5208351813766672,0.26715417502068023,0.0023695521453690163,0.08715993717492194
S5B_595294103,0.47921891603755573,0.041608746301560556,0.2602111257932523,0.7926780002628455,0.1739307388429946,0.0037138544256774494,0.3725403205730462,0.307578360466698,0.10788687258117526,0.00339787106666523,0.00854643811061373
S5B_595313063,0.11561295039410065,7.382104715304658e-8,0.33020333095000565,0.5092601376749328,0.9764074436677719,0.0014893917712254633,0.9378167275963054,0.8294479394912149,0.23371107522494294,1.4182906778287334e-4,0.009055754103169064
S5B_595376175,2.8465008395377986e-4,0.001105994552561565,0.032902108882230205,0.262131869912118,0.004296982083992374,0.5799613801065766,0.6890037832661706,0.5623468193697376,0.9891719302580473,0.7348312474768066,0.49106517635439106
S5B_595376425,0.024062069535922815,0.35709283055038044,0.6865661355273898,0.7347925981608707,0.01115490138045585,0.39774748052172304,0.4896502921255407,0.4432454161504613,0.8078882219370461,0.20155816982009608,0.5112060612441893
S5B_595650008,0.07182338639169183,1.901675516658679e-6,0.48479596695141514,0.7905312608622487,0.12362891488071227,0.002447801945649997,0.6909180131930834,0.5499033775252647,0.2961671309856086,0.0022622548379317136,0.10144529446408761
S5B_595653832,0.860191616056518,1.8172054975367517e-10,0.0985853853322678,0.6603957295818796,0.05367445473202918,0.027997656919256944,0.6863722364363443,0.5670788031553758,0.4200943286040386,0.06113256470476238,0.21017568315967455
S5B_595662017,0.22326425745309222,0.07915561649299992,0.8433526305473313,0.6774286321195327,0.03999608493185158,0.5008020297364671,0.7305083396377903,0.7514253438530513,0.5505982670993644,0.35182965337014815,0.5679831996875174
S5B_595662080,0.6437302717504446,0.3148935854326921,0.9191285024802874,0.10239761696951791,0.011154901263075568,0.3977474828037606,0.48965029211088884,0.4432454162061188,0.8078882222641571,0.6285194929402761,0.5112060634401966
S5B_595665544,3.063928849952906e-8,0.3631585275268263,0.08063969485196099,0.06813151419135242,NA,NA,NA,NA,NA,0.8365846324271211,NA
S5B_596199027,0.5971390720686356,1.6271688222736251e-6,0.9937545125225584,0.8009840375081222,0.08735739236729863,0.0032978730263870494,0.5634086199042243,0.38189067869041715,0.16888296926922855,0.0013488797935686258,0.07466575228771329
S5B_596199054,0.12127396992106153,0.02455667718326049,0.6686293622322943,0.6420194582884142,0.026698465854033095,0.4559054986883141,0.5010691856024592,0.4304620596512997,0.9007310452076185,0.020449662707080374,0.3064840128159715
S5B_596199314,0.8977073756113078,1.4337357438576298e-11,0.49826715277005174,0.9242714840758606,0.643200276945211,0.0028153353756348505,0.8462250056112622,0.612865486613187,0.1288943626028678,0.0019227123496658135,0.007032168426901218
S5B_596207026,0.8600048791808816,3.2735881351467296e-5,0.7654991199569349,0.8722018999543266,0.03860152306347774,0.0021106488228373856,0.7520760741264628,0.47992397903796447,0.2278198470667268,0.11597341405583027,0.06317082032924747
S5B_596207044,0.1281018052000534,5.157934958593276e-6,0.8460209094661196,0.6177172298673254,0.08735739224720074,0.003297873027345615,0.5634086198770563,0.38189067889517125,0.1688829692700581,0.012605208784612357,0.07466575219674092
S5B_596309222,0.6694152375932578,5.761020186415737e-4,0.3070491098307727,0.4408947732560884,0.2823863521091598,0.0120547179727133,0.061176267941275696,0.0784062401528243,0.032779322907821484,3.9277053487280205e-4,0.34206347051617236
S5B_596398496,0.22222301635309485,0.9335292967967168,0.09644306508050403,0.20495699868789305,0.8794083629287799,0.3102193464181631,0.06626106175721835,0.13810345964001647,0.11233634868623163,0.862579445732834,0.20684608691701512
S5B_596487847,0.8623068311146416,2.2377884428271782e-4,0.6426698675718464,0.0011106935817519654,0.0600097884757825,0.41749736651179,0.9746326721265972,0.4929193102555236,0.8362152233232336,0.24707883929875732,0.47465550259652084
S5B_596650708,0.2067232123361312,0.4248646597762463,0.7453503854184462,0.11005999962548568,0.8794083629287799,0.3102193464181631,0.06626106175721835,0.13810345964001647,0.11233634868623163,0.7069553612687136,0.20684608691701512
S5B_596680994,0.8521459332771427,3.253451297157334e-11,0.8984000238694405,0.8105820026310642,0.5642242862719775,0.0037506905912483464,0.634253472088057,0.4197061956163147,0.07502677239954002,0.0036109723368285152,0.001140228829908937
S5B_596681000,0.02665527844210995,1.070267036810252e-7,0.7124679516025235,0.9030910689793994,0.4112537175300788,0.0025165358777108045,0.8319755750669513,0.5672557536498894,0.1276956075029684,0.004204902615153174,0.023064878369547823
S5B_596709707,0.8819746624343141,1.3634431480357124e-14,0.9878900405909157,0.6167572805219615,0.009696342823057178,6.709986411943404e-4,0.5714277226943466,0.1745921340426031,0.043026139205056685,4.075458477821239e-4,0.01689671968016513
S5B_596720272,0.3292819990505188,0.10210240460254096,0.39986453588578075,0.7998073072466224,0.014553183763262015,0.4640018837186607,0.6390639201102826,0.5214691648111631,0.9558492709040525,0.3259301649073818,0.37036748119908713
S5B_596841873,0.10685823721004674,0.7858288820754017,0.5477719959006782,0.22336931718735573,0.8794083629287799,0.3102193464181631,0.06626106175721835,0.13810345964001647,0.11233634868623163,0.503790828940186,0.20684608691701512
S5B_596908681,0.3209044893468858,0.9507314996506525,0.291936461441502,0.022631325089469124,0.9652031867418305,0.1765301885328016,0.13500289253452444,0.10176482238691174,0.010645617926194029,0.07901207100594475,0.7661991880394707
S5B_596931450,0.36351145246448024,0.8858609202772533,0.257308018704463,0.9348803423847112,0.24299455003055687,0.5836885218096246,0.8812653261694037,0.5013680160767227,0.3606997702382482,0.9295642856292345,0.3962299521030477
S5B_596931471,0.8864686906874527,0.0021922810839361023,0.9658227146559965,0.6665127507000839,NA,NA,NA,NA,NA,0.24602316398841606,NA
S5B_596931499,0.828221710283089,0.9206135034617426,0.1468892736964135,0.12361750811142719,0.8005910329710582,0.9480377559470027,0.46704098480579614,0.43648345551827283,0.46328579210170895,0.8480939171881532,0.8680482823029485
S5B_596948341,0.15001032668870243,0.8898909662355714,0.19516203390346892,0.12428467019303516,0.8794083629287799,0.3102193464181631,0.06626106175721835,0.13810345964001647,0.11233634868623163,0.9195160312480232,0.20684608691701512
S5B_596950021,0.7864989638320242,0.7633656625438092,0.08907909981086354,0.6485213715253253,0.031758730278997796,0.7171357619198377,0.9415198160755591,0.8013325173721833,0.956907994901167,0.4454763461314337,0.5615926361124304
S5B_596950123,0.46857771583245744,0.006042182382891183,0.05702766287988641,0.06084214504327616,NA,NA,NA,NA,NA,0.7868070137549721,NA
S5B_596993689,0.16465329951786958,1.1704944658241166e-4,0.6881900775601982,0.11406261632822609,0.534918079211937,0.19579313287211866,0.5530858391116105,0.8787967624806037,0.7259857795594272,0.005036328695512818,0.1577491678117019
S5B_596993715,0.004659881390760957,0.10242376725849209,0.4038987308233015,0.6301281778738813,NA,NA,NA,NA,NA,0.8712729020776784,NA
S5B_597215171,0.966721744055105,0.002062989115835905,0.11434720842465135,0.44569826899704323,0.5493151999993502,0.3547650466764174,0.17734047193776334,0.12974819365614523,0.06928577798350402,0.21907211059851373,0.9994716100773267
S5B_598421282,0.01817953743565511,0.6802001392915668,0.8316516769034704,0.5672060943350463,0.025454004687401516,0.6870044737298726,0.8457632717621644,0.9558908540985003,0.548755267199132,0.7857350810261261,0.32682079144915177
S5B_599042236,0.288712609987024,4.074629695091995e-11,0.34551626089339416,0.5933097035091661,0.05039994164254249,0.0010085621916350656,0.1874464876168291,0.07570314900847501,0.027681170956095034,7.318485325728431e-4,0.17120504643796458
S5B_599124821,0.24210139860354932,3.790801078713441e-9,0.33032567627677234,0.7730148573495704,0.2296126635588023,0.003373234241665585,0.1050137495426488,0.04541214326829286,0.052033987134389593,3.174035008490157e-5,0.37549510687904586
S5B_599539385,0.24210139860354932,3.790801078713441e-9,0.33032567627677234,0.7730148573495704,0.2296126635588023,0.003373234241665585,0.1050137495426488,0.04541214326829286,0.052033987134389593,3.174035008490157e-5,0.37549510687904586
S5B_599556373,0.24210139860354932,3.790801078713441e-9,0.33032567627677234,0.7730148573495704,0.2296126635588023,0.003373234241665585,0.1050137495426488,0.04541214326829286,0.052033987134389593,3.174035008490157e-5,0.37549510687904586
S5B_600127885,0.9064191700106583,5.783104192641987e-12,0.9740762570464346,0.09051028498991696,0.06846326688599877,0.0019663350570344323,0.5488271236786063,0.1739458124446171,0.22004778722119922,7.50319578309074e-7,0.04061279021686589
S5B_600131111,0.9064191700106583,5.783104192641987e-12,0.9740762570464346,0.09051028498991696,0.06846326688599877,0.0019663350570344323,0.5488271236786063,0.1739458124446171,0.22004778722119922,7.50319578309074e-7,0.04061279021686589
S5B_603587380,0.012407668019318177,1.3627729623152734e-7,0.14223568833093594,0.46734636942800434,0.26702188072910976,0.0035677112028548452,0.0955228908758121,0.04625972186861574,0.04914643865090401,3.0454461245621727e-4,0.3782426848008449
S5B_603831274,0.005175526263183172,2.3583866332663654e-6,0.33942413065621824,0.8985005065563826,0.08892176358537915,0.008981383940222467,0.5517932067184296,0.17601807636011596,0.15169722176849565,3.9691717279080304e-4,0.03256234457121371
S5B_605329808,0.9286303109160385,1.5914772566854283e-4,0.9474978052004899,0.7025037414036657,0.6208707414706659,0.01114159189402299,0.5980565288661774,0.5287777396378244,0.2607209232312099,0.11218362080051507,0.8637423391341073
S5B_605329809,0.618433587518108,1.0829638246276577e-6,0.2789614473140125,0.5122412226451858,0.009931454182176589,0.009622805012932526,0.7146549134633525,0.7726868924561228,0.5823053742408824,0.4009720201358722,0.6686860913135491
S5B_605507382,0.12410312558736551,3.3369096147747482e-9,0.016589701599701044,0.6961377204709518,0.5134920224058703,0.0064060003525663175,0.37455931238237294,0.14632851624816146,0.1358624907785843,0.14489586576451505,0.76306874576871
S5B_611481051,0.43150092903220505,0.47944948363609685,0.6731359690877616,0.5822660994210276,NA,NA,NA,NA,NA,0.8121772165566102,NA
S5B_611866045,0.9170485949114583,0.020994785601670014,0.08320800305466212,0.012715933316615998,0.2914959183856759,0.01654816467407183,0.23016201924074542,0.022449912891589725,0.05109829728560267,0.8834640382360889,0.6688908051962739
S5B_611866078,0.42703814746233804,0.5368761133769657,0.2397295752377875,0.3487217958762038,NA,NA,NA,NA,NA,0.888156068492025,NA
S5B_611866116,0.43150092903220505,0.47944948363609685,0.6731359690877616,0.5822660994210276,NA,NA,NA,NA,NA,0.8121772165566102,NA
S5B_611968578,0.21817679991089117,0.5678146213287527,0.17871121903165027,0.09651455670593306,0.9215339628769492,0.24638719954969726,0.02507573720594632,0.09948794104406489,0.10531393266077568,0.8141557068401732,0.3292397961106176
S5B_611979945,0.6921885475099565,0.4722414785976644,0.32343234402506704,0.012705239666298569,0.8807877845330249,0.2940927175518132,0.01183302392314373,0.09437002765085642,0.05592035207013755,0.8664967347881161,0.46181374594382174
S5B_612081595,0.6921885475099565,0.4722414785976644,0.32343234402506704,0.012705239666298569,0.8807877845330249,0.2940927175518132,0.01183302392314373,0.09437002765085642,0.05592035207013755,0.8664967347881161,0.46181374594382174
S5B_612276775,0.8487733328721849,0.7466122211031203,0.3648229539634932,0.003919369216504616,0.8807877845330249,0.2940927175518132,0.01183302392314373,0.09437002765085642,0.05592035207013755,0.9925284676979375,0.46181374594382174
S5B_612983805,0.7609166710616575,0.8416725325890885,0.8756912585870233,0.7316356032127596,0.07857257615017985,0.8319354060810551,0.044271193926097505,0.5185042474663475,0.35127359002932457,0.6440264772721696,0.9701744862459263
S5B_615482444,0.38447805918152267,0.7142059900940423,0.5681733221772014,0.3000086457016652,0.0789960727703457,0.8832174974109743,0.03808291932298298,0.46666662856862984,0.32715377533588186,0.583347384176532,0.8630069989441379
S5B_615934898,0.5082141362010808,0.7896641236888482,0.2723702802665711,0.8051661628362602,0.08039220481792278,0.528060856955386,0.03857892459326294,0.520389572573099,0.4450419697446525,0.13419093867111553,0.8894012331327197
S5B_617054280,0.7087889856378129,0.007841062046805708,0.8397410440158994,0.05741116822377371,0.30370283594664266,0.013176102253062615,0.685836313105574,0.9008036006013416,0.6816213886441456,0.2594744910988847,0.6336849655919322
S5B_617241957,0.09073381206621144,0.09805803849298274,0.10328219372896814,0.7894741236273164,0.01576353015095637,0.10360244643393511,0.9095438744759967,0.15850035264783122,0.11489184027881577,0.22491281060046933,0.5134355448840424
S5B_617242012,0.1789311705766367,0.4923348840742712,0.2937563621131589,0.1623053272792313,0.08222641573841834,0.4450750395355484,0.6666290624526443,0.2309010337487135,0.2595871039234308,0.7757979303480524,0.5828302035137691
S5B_617435234,0.2628136583329641,0.882674153914794,0.738928600125905,0.38747045903113486,0.02832203266025284,0.5455549413001385,0.0163544987302477,0.3649958700604494,0.35977541730538076,0.10754502321846963,0.6638436018627013
S5B_617588767,0.7557856026817421,0.9581821558841417,0.5530101794084608,0.9906420466728174,0.02832203266025284,0.5455549413001385,0.0163544987302477,0.3649958700604494,0.35977541730538076,0.3754866925410889,0.6638436018627013
S5B_617590483,0.2628136583329641,0.882674153914794,0.738928600125905,0.38747045903113486,0.02832203266025284,0.5455549413001385,0.0163544987302477,0.3649958700604494,0.35977541730538076,0.10754502321846963,0.6638436018627013
S5B_617620584,0.1414937541318981,0.14957318634245495,0.43967214348927275,0.14408948537101493,0.30370283594664266,0.013176102253062615,0.685836313105574,0.9008036006013416,0.6816213886441456,0.7410992502313052,0.6336849655919322
S5B_617684122,0.8487733328721849,0.7466122211031203,0.3648229539634932,0.003919369216504616,0.8807877845330249,0.2940927175518132,0.01183302392314373,0.09437002765085642,0.05592035207013755,0.9925284676979375,0.46181374594382174
S5B_617823044,0.6481771936129299,0.6986867624414106,0.8944469310762764,0.7187100763409722,0.6068787349107161,0.16822283147438227,0.11716856467415378,0.30665039414474893,0.28685977587963846,0.5646529848581892,9.124328335333694e-7
S5B_617824332,0.34949081462545106,0.983908530700095,0.7596965864947035,0.6129300719813928,0.02832203266025284,0.5455549413001385,0.0163544987302477,0.3649958700604494,0.35977541730538076,0.2216549215241041,0.6638436018627013
S5B_617832585,0.22785071202909082,0.7707607531306642,0.774324699208082,0.4213215324995878,0.02832203305312093,0.5455549343572583,0.016354498728856748,0.36499587028687863,0.35977541660288115,0.08776380055179875,0.6638436037686342
S5B_620305421,0.48496225234045165,0.7953007019291267,0.8857299690037562,0.42838001847471174,0.25404565365237924,0.8266422481026919,0.807023327646027,0.814674981631676,0.6097184446851263,0.594320277760859,0.6853212607443215
S5B_620592820,0.8765278405893184,0.15011501510649794,0.8507845666895868,0.9520011268675128,0.9429958492862505,0.4197127062007989,0.041725534200295525,0.09639832057703432,0.11629825267887049,0.4741414841104875,0.25795907494418935
S5B_621209920,0.9649895405560167,2.2604644849858607e-4,0.0830590115081303,0.5533978322191015,0.06895111870044876,0.013007643213428682,0.8502321918135327,0.04237393458132224,0.11990380449881868,0.5687303678759534,0.7237774997468993
S5B_621212430,0.24601041804339793,0.0021889591537778254,0.07296374369857517,0.17778647486824256,0.9600987579645275,0.003884397361590344,0.02532329910532379,0.0047581416495142,0.01601782825823632,0.02220368287333402,0.6036917362238587
S5B_621237398,0.4343870834945933,0.01176003780184533,0.23041272443733116,0.34829951094240186,0.30374986460563014,0.020311515905156913,0.09966446505268443,0.009568569828821216,0.015207476099576659,0.6403039714350893,0.35761721694877857
S5B_621683307,0.8007448531534841,3.7805061617454325e-5,0.25285415762483654,0.6880677936465922,0.9292720323785272,5.47683270216226e-5,0.9653028075791354,0.1300018875633178,0.9289040339595155,0.15283580711179062,0.8808926912052951
S5B_621775860,0.8276819466947757,0.015019447767571973,0.011069433662903203,0.072685762472742,0.8891004453075628,0.010258074378539516,0.04522643753810907,0.00898448393206195,0.03375355377836556,0.563279252698738,0.480270660870989
S5B_622542497,0.7967382250515878,4.2079655463929113e-7,0.003619919498330023,0.29148428420027284,0.09632153356441678,0.014025937550578302,0.881800048187007,0.0950192929500206,0.2378562748925014,0.490581053230949,0.7690725952342706
S5B_622606297,0.023222246303359204,0.00731503976544366,0.09390171526231048,0.13590530423115219,0.09632153356441678,0.014025937550578302,0.881800048187007,0.0950192929500206,0.2378562748925014,0.5230042619957795,0.7690725952342706
S5B_622618193,0.02549351257148494,0.01041151786134274,0.2561697443972073,0.2428139774685976,0.7313444134839224,0.051371007588395516,0.8041267121237511,0.2728468722365152,0.7645741128107687,0.7235082545710775,0.9300776026806872
S5B_623106270,0.9090172468808417,0.05764794243788083,0.378204503339702,0.5915406538627754,0.022372479699144864,0.6616458050786133,0.682058889836006,0.9125569471844439,0.7441376952299559,0.30290945584408235,0.4851618880532639
S5B_625107959,0.2653351721856347,0.06853180031212117,0.026085282309838774,0.26593812743105344,0.5028485761876349,0.20053028233205664,0.017471678571357407,0.015555224943445653,0.05645703005799773,0.31400468248161567,0.06516173604082283
S5B_625213497,0.5629265183315599,0.02900807761566494,0.667153857143685,0.29950556231113606,0.3531542817323492,0.735761275199089,0.9385147952954069,0.7384867194119122,0.6549852716283238,0.20523248566724825,0.45401743189899213
S5B_625404829,0.06359547197013739,0.017251220722093258,0.10741376982961957,0.5379748289367013,NA,NA,NA,NA,NA,0.2724691348590226,NA
S5B_626087736,0.06112448936388652,0.022283582814754857,0.7076366869298081,0.8082977226808588,0.005208820905472101,0.2683822989640095,0.49582920457264357,0.07532049378521391,0.48240147409939127,0.342594292244377,0.008762836798164775
S5B_626087777,0.3135177923737359,0.038321077052854306,0.4454409098033799,0.7364348757454914,0.9999216171982198,0.15299031374888059,0.21367352376807544,0.9850047110271841,0.39530959273940136,0.17808782402440265,0.27055992363515385
S5B_626092434,0.6442114891719894,0.05453002712244984,0.5975436621425354,0.38737413484167116,0.37849296003962085,0.7829404994022806,0.981736386222851,0.6680365574334419,0.5649182756739604,0.39686377006897666,0.46521586640309653
S5B_626183011,0.6770062248450183,0.9005995444516475,0.8706655470464296,0.5637781792222385,0.5282336793563694,0.6993005895160704,0.3254666454366184,0.6785215424547348,0.4534664036642314,0.7754907703295448,0.8991129259759804
S5B_629028372,0.007369752650149489,0.08236831358547755,8.31326900986447e-4,0.9729262845961177,NA,NA,NA,NA,NA,0.7753375361060717,NA
S5B_629918379,0.5302090199718096,0.9067856032389776,0.8052804599479534,0.62148548902817,0.5426016403336811,0.678371480058384,0.25192697372788225,0.5853897281864869,0.3518261421227137,0.844079331063,0.9259670292314659
S5B_631548300,0.700593141355276,0.06005266796831843,1.5590268122843612e-9,0.7174576156413898,NA,NA,NA,NA,NA,0.4427386650221079,NA
S5B_632572282,0.7021809380528483,0.44557463554756627,0.1945099736601185,0.8470692621971915,0.23935853263565304,0.23768365493819132,0.019478043452177,0.046543048094642964,0.037619371579622606,0.4343972957689233,0.9589176092553799
S5B_633267388,0.36786555084552797,0.1638347135581622,0.27934486705914097,0.6646368077812468,0.36238825250565776,0.19322077870173537,0.25101028303624473,0.11789936912061626,0.053017405063419044,0.8056143442250862,0.1502803951366835
S5B_634186654,0.6362856632203704,0.35609078359724133,0.025670178059669185,0.055357583105886884,0.5376463447563193,0.10945926468492649,0.13371332263005364,0.08876810033681087,0.06611980379774732,0.790856158730495,0.9938462246266151
S5B_634297090,0.712424521719538,0.034791206071946634,0.506323984640348,8.77244033746628e-4,0.15933940655696224,0.5278201731690131,0.17336396857834807,0.2924208692067762,0.1999865012453145,0.5318993638265632,0.029525018560652837
S5B_634335688,0.023365582417074218,0.6948712058097221,0.468320532804815,0.9012410447619044,0.0427347267873621,0.675118353890944,0.17370758577553502,0.9306068753039982,0.8959900484095809,0.049962147662616384,0.5747210894998707
S5B_634442539,0.24709978557096424,0.0971127576333521,0.48614077561374536,0.9793407265076919,0.04273472676770984,0.6751183568965291,0.17370758591317978,0.9306068752008054,0.8959900482491212,0.005306838357127993,0.5747210912010277
S5B_635092450,0.10153577384605841,0.3683944918506833,0.27878937229635314,0.023326229290352708,0.10763460314929296,0.9077046938186912,0.0482095400304746,0.5199508686269221,0.47475663507055943,0.030223243061341585,0.7213477659680578
S5B_636344864,0.03240216224346962,0.7805871374967461,0.5280475780034056,0.8876529776430873,0.0427347267873621,0.675118353890944,0.17370758577553502,0.9306068753039982,0.8959900484095809,0.08874317358006341,0.5747210894998707
S5B_636346856,0.608241132570031,0.002499454349842535,1.0343676772822811e-4,0.5983814672578343,0.8886834740875753,0.03808202268952954,0.04948367653170364,0.021518645399945076,0.03353917564111753,0.15980873796943512,0.8312637262627807
S5B_636977835,0.6700770435347427,0.029729457968039788,0.0021408303366061655,0.40432089744237,0.3822591785634344,0.5547627290060682,0.3080547933892447,0.19176935726013153,0.13385983128095785,0.09094733684906106,0.528021312638404
S5B_636977944,0.33929517996494807,0.8487418261572983,0.321815045546015,0.3878053224017831,0.3822591786135966,0.5547627279389731,0.3080547932761256,0.19176935730566944,0.1338598311102314,0.1226151320498393,0.5280213103723548
S5B_637126724,0.8611273038448595,0.23317062162061689,0.005455876931534634,0.022425625549764346,0.9158045846238683,0.159400579265181,0.15586057258481104,0.07069209552643113,0.07707924982644324,0.9600644452844824,0.7169637951225379
S5B_637159310,0.6909353615085272,0.047383599454611826,0.002103951443914249,0.4321116823029867,0.3822591785634344,0.5547627290060682,0.3080547933892447,0.19176935726013153,0.13385983128095785,0.1271062474719506,0.528021312638404
S5B_638158520,0.4254140490338858,0.10479376195747359,0.06212365583950984,0.13043358150979922,0.8638719607608965,0.15023659064587078,0.6944821450615233,0.4432466582556872,0.5229079223772297,0.3062266420908363,0.27467375690831464
