id,p_WDR,p_Height,p_Rust,p_ave_SpS,p_ave_infert,p_WeightOf1000Particles,p_SampleAreaAverage,p_WKAreaMedian,p_days_to_head,p_seeds_per_spikelet
S5A_1725543,0.7495664859631528,0.75638862109075,0.48863642058088597,0.31216103630553305,0.8942234782245557,0.7411931352188015,0.5256487825030112,0.5988130962946568,0.8241841073306923,0.3819152922740623
S5A_1833850,0.14122580156269876,0.4100260568173014,0.9420855513890221,0.3539534753105644,0.9065402758235008,0.2710670323500908,0.09527620884327975,0.8313406255642537,0.8956649018687679,0.14559190336220793
S5A_2104474,0.49387368723232683,0.33205804061654876,0.12537642073075733,NA,NA,NA,NA,NA,0.7290436475800199,NA
S5A_2427863,0.6890649481547664,0.5290386879833885,0.4075546582807432,NA,NA,NA,NA,NA,0.3972605549352488,NA
S5A_2727590,0.7084564347315514,0.9957539390091794,0.9872155296100038,NA,NA,NA,NA,NA,0.5859724025933941,NA
S5A_3525094,0.2666610952963833,0.14187492415990696,0.7031688251883983,0.8921131353135645,0.747257940471666,0.9310892055322306,0.8846810223297742,0.3143655385075836,0.7599666940204639,0.5810336466926713
S5A_3651826,0.5083328176699554,0.3030461918579275,0.3259449232758904,0.5483351615037433,0.6446480061879338,0.3442772318550884,0.2499094238888479,0.19387333290442035,0.8776584050596228,0.18517406410075843
S5A_3653239,0.9942424901488149,0.32506028240881135,0.2793954875683401,0.3204695487142088,0.3116699438814492,0.509097407656095,0.8200002706951355,0.7893962594719213,0.17548700474289355,0.821189949153674
S5A_3698879,0.8319782276509681,0.04023112095446992,0.6666640441830884,NA,NA,NA,NA,NA,0.3461300172246007,NA
S5A_4045496,0.18189059057250284,0.053122516894977975,0.21509498750389083,0.07830512180291437,0.7379371227653004,0.21717303124110443,0.7281848086452785,0.774239378260047,0.27827214339557804,0.4068920859708759
S5A_4045595,0.9523884951885916,0.08442803870662352,0.01040714806395577,0.3306258752635829,0.4102433820196659,0.6148967624515544,0.2193656831083676,0.06053478423364684,0.38781670821787073,0.19454747922495771
S5A_4207343,0.18197872791673228,0.11722131248638294,0.31845001185519206,0.3364825966764996,0.4120337749669286,0.5226128163931814,0.9087956313601893,0.48264735054177066,0.011932101583302704,0.5567881361558843
S5A_4208730,0.2535654648997578,0.44479828094271534,0.7859762420572441,0.4060573400062031,0.40026996520716673,0.9610871811941235,0.756554912040391,0.22079768288558482,0.4308141988752755,0.14336001757591893
S5A_4219851,0.0726314442313589,0.010311816342493329,0.11176540071964433,0.3623308470912353,0.42948595631647246,0.49900290663998315,0.8944773563775268,0.5128544772677264,0.02885332670667188,0.46164430172958826
S5A_4353617,0.08057145059335405,0.05175541457795532,0.039610683606322514,0.08439443837335865,0.6602827697032994,0.17061072198357619,0.6174083125472509,0.934594070902577,0.008507506720463055,0.488244989230732
S5A_4631570,0.7300129695248636,0.04186529988330809,0.1978946133949391,NA,NA,NA,NA,NA,0.08283730744781365,NA
S5A_4676039,0.8447663486938208,0.006546721079684851,0.06745060624790358,0.3065489993404923,0.4887160028632753,0.6157864704308208,0.23835041134551835,0.06570513383170275,0.12300692132367382,0.18264717316712475
S5A_4853261,0.3709505291680284,0.022385749659140537,0.43060359638758805,0.3181484444129213,0.3940392831807207,0.47417493058357707,0.7783846681752711,0.5109304372373792,0.24570027149235843,0.4010839250587125
S5A_5295116,0.48045160606047643,0.0845141894229258,0.4905521313290583,0.8141120432918177,0.8921743821484457,0.6387949121365106,0.5838215855153505,0.10542520751530003,0.7897454246158779,0.2223149207653182
S5A_5423406,0.26813370555981575,0.28804431955240395,0.22934822066225596,0.48914016448466136,0.3715502612754562,0.404082941663245,0.6473963061552368,0.6449280297709967,0.5178071951322802,0.4350752111094899
S5A_5651783,0.7763623549081811,0.46757715169818814,0.44115467230806227,0.7922937244518363,0.8487037237291598,0.4357963751581696,0.37273538942792384,0.07047047235455751,0.594479234610634,0.4208354320811357
S5A_5678539,0.7579395898070468,0.18659329555719814,0.2815320240316766,0.8930443546874188,0.8911954889274145,0.45280334978249615,0.3544043882783299,0.057984662217919175,0.7004261122880435,0.3832831823661722
S5A_5720037,0.11842371305764338,0.1084478350129241,0.0635648498241274,0.48914016448466136,0.3715502612754562,0.404082941663245,0.6473963061552368,0.6449280297709967,0.07539869690361256,0.4350752111094899
S5A_5720088,0.5469563670236446,0.26832223826833,0.06221748234657511,0.7922937244518363,0.8487037237291598,0.4357963751581696,0.37273538942792384,0.07047047235455751,0.14436037250833159,0.4208354320811357
S5A_5971613,0.2363967146880064,0.04455143719498402,0.6518456927718357,0.7167925769458376,0.9366182763438383,0.6181024596292262,0.6062113214006168,0.12526833911490887,0.09689674885862898,0.24683198680405727
S5A_5997533,0.19525391202601594,0.011961864365778733,0.11432382766518825,0.4891401042415867,0.3715502612639603,0.4040829416687418,0.6473963064437187,0.6449280550979777,0.15448718728927324,0.4350752110993643
S5A_6179472,0.7414226492569462,0.018743108858477648,0.5045730096416892,0.7352611830609238,0.7643227240535075,0.5151892147413382,0.442215247659674,0.10953377268992937,0.6325205537116326,0.5361364475314773
S5A_6411142,0.5288423169493244,0.03218501481054515,0.5549296541985764,0.5297065351629486,0.3253819776021729,0.34896902124204887,0.5806753187065055,0.7696787376761711,0.6962165310400741,0.5258516214630291
S5A_6448992,0.7178916858411861,0.04029572044636777,0.5526274739218842,0.8402745163426835,0.7997618987391881,0.5341382173059797,0.4187511711531743,0.11577755421598847,0.33725689606510023,0.7590814457939657
S5A_6477909,0.4590913399985961,0.11927113048419435,0.027584146572072216,0.4543715868804278,0.5503543949086016,0.6628808519665975,0.28252103606410495,0.1197302697555361,0.3494227047619308,0.3226887460148461
S5A_6874600,0.8243341254105354,0.39277772290558843,0.23279040410475377,0.8308781796868473,0.8281368818564375,0.6710713514328999,0.43204797529330385,0.19012674108078098,0.842672780418519,0.8978770329108777
S5A_6894908,0.7203065880095537,0.956972946723183,0.3756737859144045,0.8772297401831155,0.832498045212569,0.6065872178696603,0.3853561183313057,0.16278888064621638,0.6113073253043193,0.952821371581313
S5A_6982853,0.39466125040268274,0.31008953485510987,0.5945637814771716,0.09606147426169467,0.23827409077086403,0.5897037708741026,0.5870830733987341,0.2953083257046373,0.4874259303573274,0.05538668563747715
S5A_7419960,0.32471910374841206,0.02402245462635982,0.6381400541816018,NA,NA,NA,NA,NA,0.36856527911366344,NA
S5A_7468643,0.7907662207795119,0.9124430422433822,0.5549678890574761,0.4433261039890525,0.29097451938965485,0.7187490539173915,0.7913794421104058,0.2654513236083949,0.52892621801333,0.5815253870728785
S5A_7493203,0.14355461083134566,0.25996597917307684,0.3253922492850746,0.3878169579530737,0.3256823428443669,0.43424942808572,0.961087916000062,0.5113960745006056,0.8250952161706644,0.6406862490767252
S5A_7576501,0.6924497543798052,5.330188075835991e-4,0.23047936026037485,NA,NA,NA,NA,NA,0.7276350623112753,NA
S5A_7905586,0.4142981047379096,0.03483716766488051,0.5716190972202013,0.6539326814765587,0.9929772822973308,0.5572717791827677,0.3096679568021975,0.10739507673389116,0.4527088325646744,0.6150571621959273
S5A_8057096,0.6083165338222885,0.1350357862966956,0.0506369930966201,0.38781695826544127,0.3256823428483514,0.43424942817856127,0.9610879162299518,0.5113960745018511,0.9861023795226991,0.6406863835357643
S5A_8681492,0.32471910374841206,0.02402245462635982,0.6381400541816018,NA,NA,NA,NA,NA,0.36856527911366344,NA
S5A_9339296,0.9327378735908285,0.14684715240861593,0.091521926205694007,NA,NA,NA,NA,NA,0.9863422390941612,NA
S5A_9411621,0.10914936221764643,0.2971132644030653,0.7490558641259812,0.1047953713071391,0.24525915347919003,0.015744941041029064,0.07054812841325063,0.1059445758281316,0.1347260336079056,0.6903145040742906
S5A_9594348,0.5216509518590795,0.010069076025427672,0.031940109362727835,NA,NA,NA,NA,NA,0.36206154513943245,NA
S5A_9594465,0.11047072073052622,0.0025803990033397913,0.009172765115765544,0.36639024754870797,0.35419856733757216,0.5611968037805917,0.6553452182614778,0.9417886210993733,0.04532962369518294,0.6531970127849624
S5A_9594466,0.1627001191819795,0.020481640555112677,0.03262419157505051,0.07256087362451447,0.4480036389682238,0.2618676769814614,0.025735310359912913,0.07203756053415772,0.39278537256623103,0.523379484395736
S5A_9608953,0.3603637897512074,0.27739255768245774,0.8100848829516504,NA,NA,NA,NA,NA,0.31344043501619595,NA
S5A_9845562,0.765760412943517,0.1432337598097181,0.2786298418512928,0.02972377082843556,0.5158083852782747,0.052041745252034095,0.002326157185047535,0.00754956293723249,0.4184888831181103,0.5991676212418424
S5A_10213507,0.7438142148116104,0.13462174103191232,0.92210955292917,0.02972377082843556,0.5158083852782747,0.052041745252034095,0.002326157185047535,0.00754956293723249,0.9761956536872463,0.5991676212418424
S5A_10301112,0.12532467845398682,0.2459544533000624,0.19558484243155272,0.7087387285782116,0.25303695311753066,0.8833290001585384,0.32774847132800244,0.605014366582665,0.038416839993259504,0.8140282038718644
S5A_10633033,0.3291647874485992,0.02607866360807485,0.7180374444399342,0.14632224869471688,0.05825598721891931,0.34963829055014195,0.47144785284941004,0.585599873510376,0.17652414319552484,0.7831866658431448
S5A_10633050,0.18322915982481944,0.37271122747353946,0.6876967372395844,0.3779136010559442,0.31651911814434813,0.570040944467478,0.9140881318721255,0.6524873220835397,0.2409129926779834,0.38885473257093206
S5A_10724675,0.35964430870227915,0.47181073991235345,0.5426703233391453,NA,NA,NA,NA,NA,0.386345804164693,NA
S5A_10724795,0.17362709999002218,0.9942040859076968,0.27756869867916467,0.7575888427531906,0.10700360751793771,0.8256959637274021,0.4507409368257994,0.8674877012964436,0.029990351001547653,0.7348235990912673
S5A_10724800,0.14584693246464014,0.1617551406560476,0.45628857683113633,0.27146846146226417,0.04186063531526931,0.5757980812945482,0.9582601085858646,0.9425609218108083,0.023306755548374834,0.731847118721183
S5A_11272508,0.6489779350657747,0.8199047318852162,0.9605386209176325,0.04584606562190512,0.670528043545215,0.10938463123152682,0.003187842575010958,0.011504871205999285,0.7049000858471284,0.6812542610881158
S5A_13531010,0.91268560625816,0.013585085213401585,0.9298633180719849,NA,NA,NA,NA,NA,0.3449318954952231,NA
S5A_14415815,0.035717308604684375,0.40146358519044534,0.010460122580017132,0.002634674575633803,0.3801437161311658,0.2571144553257964,0.45912071680093347,0.3323921198016915,2.885895729173569e-4,0.9242908407463615
S5A_15039537,0.035717308604684375,0.40146358519044534,0.010460122580017132,0.002634674575633803,0.3801437161311658,0.2571144553257964,0.45912071680093347,0.3323921198016915,2.885895729173569e-4,0.9242908407463615
S5A_17371520,0.6844625972187011,0.4101539060538121,0.49669525870772624,0.10256716573565783,0.3834389594954186,0.10417680286973229,0.07211514261918157,0.013372930320347112,0.6354238579084158,0.7066490585737877
S5A_17425672,0.8989437643474989,0.49658416362566515,0.5051224012810541,0.10256716573565783,0.3834389594954186,0.10417680286973229,0.07211514261918157,0.013372930320347112,0.5750649267552461,0.7066490585737877
S5A_17578779,0.3490528282510723,0.8621466812555401,0.060702969046203856,0.04721737526602296,0.8249929042189272,0.04746645894050103,0.10294090927280888,0.006237414557298454,0.20001311255887225,0.6231810558381474
S5A_17582786,0.9359963105067298,0.5754589831596884,0.22969718940111825,0.011769474391993422,0.9518501368229961,0.06154985727456995,0.06689327909011966,0.004503994891025512,0.43653676606813996,0.3859497960336338
S5A_17588992,0.4199167006412726,0.11932804925707216,0.41127676588595496,0.25021299096870797,0.06628804769521851,0.049425470797569794,0.13758580553657646,0.4371214910899709,0.22257236106409164,0.09275743400120244
S5A_18394997,0.43248069949306345,0.09999633529447581,0.556728983629608,NA,NA,NA,NA,NA,0.3792187617602175,NA
S5A_18572615,0.7123686246044728,0.020897634297041324,0.09408953890797074,0.968850285393962,0.9209416068036554,0.039405757198422,0.05307258240245782,0.005233153806028941,0.9781734994185147,0.6518475318319625
S5A_18652374,0.2702437094411251,0.1646355531435346,0.05699536517006067,0.44773537454119905,0.06644864894612032,0.04796901837040374,0.08573708705199677,0.11156335479778093,0.11687674962423326,0.2950508895161648
S5A_18653341,0.886948206147153,0.5929697624803068,0.5931533160477603,0.5552586489933427,0.8695234043673569,0.11667045326296055,0.07921084973801121,0.008825021956840895,0.667156091964664,0.5281389946788093
S5A_18653369,0.4601980085763496,0.04953239409172776,0.09322745322738843,0.5552587224327704,0.8695234043956225,0.11667045325318999,0.07921084967039331,0.008825021956276205,0.2873905894412629,0.5281389946785982
S5A_18653400,0.37205724470332635,0.005742355627952091,0.202592569708481,NA,NA,NA,NA,NA,0.47118077135470293,NA
S5A_18817876,0.7019263824157359,0.9632877225620173,0.04456081613171709,0.9097305861729945,0.8534776699394216,0.05800102892643989,0.040767829336822325,0.003299561652595364,0.7820587658683424,0.5851082746396254
S5A_18857907,0.4020611410359385,0.3213307143536276,0.03771650565576083,0.9097305863552841,0.8534776697505789,0.058001028918274765,0.040767829336604576,0.003299561877754117,0.35986794639124287,0.5851084035197827
S5A_18923304,0.5463038686085928,0.4581693234965165,0.02977695119013919,0.9097305861729945,0.8534776699394216,0.05800102892643989,0.040767829336822325,0.003299561652595364,0.48625750995525174,0.5851082746396254
S5A_19540764,0.1809008246576404,0.17708204132921918,0.37866312597873086,0.7160818559755031,0.7517873821855423,0.5892994801822914,0.9087720128686315,0.45243533427412164,0.3999065431186689,0.14666401110625354
S5A_19682318,0.47644242169915474,0.0634423687722179,0.049393143559174846,NA,NA,NA,NA,NA,0.5408536314666957,NA
S5A_19977068,0.9860912290140598,0.04768942358000119,0.007937271884223404,NA,NA,NA,NA,NA,0.3567551159359016,NA
S5A_20640566,0.40744404237544773,0.14891796746224628,0.1750210972956337,NA,NA,NA,NA,NA,0.7804192335471964,NA
S5A_20994201,0.5590225585002484,0.04426475670461355,0.05090304101295407,NA,NA,NA,NA,NA,0.44567866828429437,NA
S5A_20998504,0.7269260912218944,0.36671530735733593,0.0017090932306398712,NA,NA,NA,NA,NA,0.5715737540309833,NA
S5A_24394250,0.9837697536231627,0.008298815660221481,0.2716014617416233,NA,NA,NA,NA,NA,0.6042567651594377,NA
S5A_25518030,0.18953129258933157,0.8288759412320061,0.6009596126412724,0.5675710467476254,0.5152020167286899,0.005364150286940824,0.04009172264672311,0.0020398224327208003,0.23701418444425235,0.4693959456918957
S5A_26118333,0.19448808964591735,0.33974596063217466,0.22203365205723039,0.8434548138468866,0.7838033538516767,0.01506575082152032,0.05908461107322048,0.005332147381017401,0.18752860048169037,0.3428462315523808
S5A_26525075,0.39318623729758095,0.46387479262263775,0.9517512448224146,0.3699201154373477,0.2663654548539805,0.11410094223442815,0.35292028083924176,0.018787853510212425,0.5611975238647087,0.9693113239697335
S5A_26626328,0.06354111232573033,0.35709774170255015,0.2740978752281822,0.7719263694174845,0.23639414010684723,0.016193874191186123,0.05627911701201335,0.026884001827185585,0.026193957311867157,0.25898173640754835
S5A_27235188,0.9157278782418625,0.11943952956626133,0.6597926365085647,0.03979183414086314,0.666691634344538,0.10863119575849021,0.1818146775593509,0.0514613510791042,0.7941746690363773,0.9150621005894477
S5A_27691896,0.5549550167656759,0.7264010920415452,0.4965829793612876,0.03979183414376335,0.6666916818609624,0.10863119577564584,0.18181468656532485,0.05146135106685866,0.5627833332548465,0.915062101102602
S5A_28654583,0.8957433717793092,0.1121386038733673,0.17926876932208988,0.6866032332915661,0.668831267614854,0.07653356364548786,0.10038851599466041,0.013581235648254149,0.9835161786065008,0.9280274081119355
S5A_28674972,0.26738690847045865,0.03849707035089298,0.15741199086945273,0.7905973586264863,0.6971446160802486,0.008603554908407229,0.041942902838673315,0.0019763697098782607,0.3425936058076101,0.329012631334327
S5A_28674976,0.5640702015339487,0.003888813979268402,0.10445840517094224,0.6619569074015232,0.6432753696836847,0.007656422310131684,0.04635104842835119,0.002882928717465967,0.19967857981832135,0.37990571807731477
S5A_28709440,0.35016901955473734,0.49076618384127846,0.737669264300729,0.828976425852362,0.9145941470740618,0.004916718329794686,0.024918332198714165,0.0011553884305274258,0.24553543981416712,0.12795536836613383
S5A_28756932,0.20582068523428176,0.6392929756381684,0.3241474460179379,0.1378441865992006,0.33275283655494814,0.0016962531184696846,0.004919123440112075,1.673429619913834e-4,0.05079448215919836,0.20646821729402506
S5A_29137096,0.8289850273452976,0.0021312878225755636,0.2297189144252866,NA,NA,NA,NA,NA,0.8513655585271922,NA
S5A_29513234,0.6750291452119065,0.06185960299502408,0.051246730224512205,NA,NA,NA,NA,NA,0.6834549760062499,NA
S5A_29741389,0.056462426900565174,0.25701241453667206,0.43275144097391127,NA,NA,NA,NA,NA,0.3069757830214775,NA
S5A_29910698,0.3164541082730224,0.63058352175138,0.5793398765031369,0.2837856205118432,0.9086060597564849,0.888499382827415,0.5199566887925703,0.6303069977986347,0.6833756174323418,0.17650233108023544
S5A_29910878,0.4497655851103459,0.9637130870842305,0.6459268158931053,0.3922991526666997,0.9099311593903744,0.11078600769867143,0.053394410884812414,0.09045991334937475,0.9680218988844658,0.8991046983486262
S5A_30390232,0.08299664452794503,0.2374064458231464,0.7624279979186522,NA,NA,NA,NA,NA,0.06180778192258787,NA
S5A_30399691,0.2489799076639001,0.4704579286325161,0.6969714830378515,NA,NA,NA,NA,NA,0.17916307077423793,NA
S5A_30639542,0.23642622173619054,0.3503377974116303,0.37819361662917106,0.10807777232177668,0.8787656386828926,0.011088033934290148,0.05052009282676965,0.006037678707322708,0.2365259317083486,0.533712813190702
S5A_30702468,0.9521885723902515,0.4714299589030154,0.910974135392022,0.26022651067025376,0.43107641979950007,0.03383548880164144,0.09474191603736705,0.0034518479377425577,0.635533648590326,0.8688880169554439
S5A_31382145,0.5916835014116418,0.9929266510932713,0.9998976466212837,0.43065934475315415,0.5396206316064169,0.0975330009641273,0.17412378173844434,0.01604869984351159,0.7549125025575713,0.7730129968617494
S5A_31464137,0.7882974557040452,0.26673370058846546,0.8454054521592016,0.7401950597773368,0.4690024821804347,0.4815957197312034,0.23452711136609394,0.24020154825163575,0.7192234619040281,0.07063649935204742
S5A_31643787,0.2879408355305306,0.5963063003390607,0.023723331864636973,0.4247829702793472,0.19933985579187533,0.9840157313375923,0.7838047509140286,0.6469690462051989,0.14413520583158657,0.18201551961886756
S5A_32190292,0.7899474425541614,0.17837898068124017,0.44752103503850893,0.5381546705622235,0.9801473256867805,0.3243461260832148,0.2556253342522773,0.15449235572731043,0.44626999125319167,0.0026728450661961966
S5A_32627221,0.33502730521957136,0.8682882509528325,0.08670555971541216,0.5965221734461678,0.5944448164577232,0.9945982602377118,0.6928609050109509,0.6194607734097765,0.11213932941448587,0.2182543971510828
S5A_32634821,0.6432875750353193,0.0033295941007417318,0.5447074164648965,0.25682615975418,0.8525690118034954,0.13869733295570627,0.24153865256100016,0.08792144427551392,0.3442704551698603,0.14307933326283803
S5A_32766152,0.21688330530516595,0.09095405319863895,0.8446195604636655,NA,NA,NA,NA,NA,0.3904800942726061,NA
S5A_32790390,0.8642132129021054,0.6893787838928555,0.916124984605432,NA,NA,NA,NA,NA,0.32171649363135074,NA
S5A_32856768,0.1384513108796783,0.015236271000813388,0.9335492171245122,NA,NA,NA,NA,NA,0.18180943579803338,NA
S5A_33096731,0.9716977124044135,0.8807148961137115,0.6350886906643971,0.18596835536615736,0.5697290529680433,0.03615202480179546,0.06990323552730701,0.004477048253999852,0.6672542167570719,0.6759837696563846
S5A_33096800,0.14850756624266914,0.03483108691262968,0.3543292872098177,0.8024003023196828,0.05860837642243472,0.10947839935432062,0.6672938028479214,0.304975438538234,0.15407047490405124,0.1205062008077953
S5A_34107501,0.6002248440735447,0.02642611318269367,0.92938827548616,0.5262674803867338,0.3964843267970972,0.5582580661997931,0.972190973429548,0.7324687051567611,0.5301832340609054,0.42211429780381116
S5A_34107525,0.8992566194161301,0.38534373727942683,0.9177079257140068,0.2288103573242913,0.4728587190396668,0.9510140733289556,0.8640560381677511,0.7755969780765997,0.650082266466599,0.5285490990599845
S5A_34107657,0.9053648456871326,0.763334847366316,0.2949538831945221,0.3752576515018792,0.716552293750593,0.7069695725452345,0.574846756970321,0.4419604700924824,0.23335854623122126,0.0027037967722522045
S5A_34107712,0.3370646727067743,0.8884203421902879,0.7239901030400304,0.6030550365080305,0.6681181523853368,0.8102426097161233,0.44937411335392186,0.500952111225891,0.8998887581124055,0.07678519226587464
S5A_34107714,0.6256202228022253,0.5289317536581994,0.26607292081220457,0.6030550365080305,0.6681181523853368,0.8102426097161233,0.44937411335392186,0.500952111225891,0.45510676145260676,0.07678519226587464
S5A_34264585,0.1375915641787628,0.4224945671160396,0.3999187338140512,0.5811472177742416,0.985098236761818,0.3523695237883756,0.13823829025857265,0.24156033138177477,0.1013999657229734,0.2585926567822752
S5A_34657574,0.08788833725635305,0.7282055813170243,0.7852499651221133,0.2651332921848298,0.566843298049441,0.12338769101127117,0.3195378686426443,0.02628413923594593,0.14432930564896523,0.20268327181044665
S5A_34962298,0.13675517729137604,0.2503031122917412,0.6134511234942811,0.8817407586824744,0.9232621461037522,0.06646418590111833,0.14732783365769733,0.0063113036508614705,0.09020305812186134,0.6600672563961101
S5A_35259641,0.015894902061408055,0.709030502400505,0.5520145701123907,0.20285781852165485,0.8995700732285933,0.08071791190056576,0.2551707322329481,0.04000297034821492,0.006534944727745108,0.548829663001263
S5A_35833441,0.094594333270621,0.3001481204853392,0.617898731072584,0.5416820645138729,0.91893758820739,0.05650779569458342,0.15942719189842686,0.006565842905705463,0.05786538367338913,0.9163765490067659
S5A_36044128,0.0018636116880831573,0.6902574342519361,0.8456891444162364,0.24036143526214057,0.9149102517100444,0.06777696867907874,0.2541047548391961,0.03072754357759945,0.0014170405194824775,0.5538764748191403
S5A_36213450,0.6063719621290082,0.7123112386103965,0.7293105520432732,0.239627402628138,0.9096494245074003,0.035541895027973155,0.20198020282092538,0.014706946847286146,0.2585966081921962,0.4662209316810839
S5A_36371668,0.6877761418826001,0.4693502787940458,0.6787320835862933,0.22597614176830655,0.9707313548823933,0.07897232947047288,0.2645308313748357,0.03977121752741422,0.29276869942147254,0.5818563636128162
S5A_36718446,0.19145867210179862,0.7834459433905493,0.9456282178090971,0.1332512966641662,0.3885107726361299,0.023055949730169695,0.059847491672989896,0.004587789205974363,0.05730161787075553,0.5772208403919019
S5A_36740615,0.47450681433122577,0.38610804746320737,0.6690768359737655,0.097725795848988,0.8363771186632409,0.1454329895862121,0.3863542429893958,0.06719810264705721,0.9971061659343078,0.5757803249397735
S5A_37052814,0.6877761418826001,0.4693502787940458,0.6787320835862933,0.22597614176830655,0.9707313548823933,0.07897232947047288,0.2645308313748357,0.03977121752741422,0.29276869942147254,0.5818563636128162
S5A_37830963,0.33591720089968113,0.7870223768108475,0.9447929848756507,0.8596091655859144,0.9653369743975744,0.026926134357005325,0.10414313350738615,0.002903790664532896,0.05600247500462473,0.808903589591823
S5A_37830965,0.9369595269053639,0.404679030040233,0.6714141853435814,0.5430233908942239,0.8465094037830425,0.2976501392022098,0.49304921728177187,0.05887280654805529,0.5123383359006322,0.8871143303865046
S5A_37961956,0.5878306714568501,0.5331152089639382,0.7733215319671688,0.21257948368607316,0.8709640471549288,0.11993365727120071,0.3680263530568617,0.05936340539468538,0.24503103837378756,0.5256031480066348
S5A_37970839,0.898379644445475,0.5641665294734204,0.8993216715779255,0.4468598580892472,0.8550692793917266,0.2975729411666969,0.5452399648468502,0.05442197571571034,0.3591775266684293,0.9502090757901811
S5A_37970940,0.3680457962343737,0.2830083338183696,0.6206591746062168,0.0873109358647292,0.8325693329330461,0.20113815384641454,0.5273928735505953,0.09560597630927294,0.9536354465145369,0.5177908482570158
S5A_37999190,0.3680457962343737,0.2830083338183696,0.6206591746062168,0.0873109358647292,0.8325693329330461,0.20113815384641454,0.5273928735505953,0.09560597630927294,0.9536354465145369,0.5177908482570158
S5A_38118471,0.43595119620049416,0.2172727971292568,0.9875204470111132,0.2049061715322586,0.9371320443352561,0.089133412516342575,0.48154577939095145,0.09921208067418874,0.09105803253676129,0.5384522374725657
S5A_38118525,0.7386682438042196,0.11692041380502358,0.8360966368552725,0.08165054432274983,0.7357467468303318,0.1369877830340089,0.574342097370687,0.10018195622627438,0.1475866236344107,0.560085194570587
S5A_38123308,0.3482201139226775,8.836985371425069e-4,0.9963319147560024,NA,NA,NA,NA,NA,0.35372215792957207,NA
S5A_38124859,0.43318079880373606,0.8136063914691318,0.9447929848756507,0.7967914747518351,0.9404798471796975,0.029852753335513325,0.18114692670221924,0.007515572030855091,0.05904925185436362,0.8309678285210668
S5A_38124985,0.24673991473510182,0.45039583721895315,0.6134021463076349,0.2049061715322586,0.9371320443352561,0.089133412516342575,0.48154577939095145,0.09921208067418874,0.006821023762950395,0.5384522374725657
S5A_38153785,0.34532738933148943,0.01813380905860525,0.9943020420454689,0.46435210014212014,0.9473625598886435,0.21675835372539978,0.5897786392523432,0.05710166515222788,0.08896836321783623,0.9033693182495499
S5A_41420779,0.010826135850818418,0.7416888437475773,0.01193626777506665,0.19127928918812417,0.9704568149971315,0.040166136546314006,0.10693779598673213,0.03555356560004712,1.2585873228453567e-8,0.0206498363231072
S5A_41454846,0.04173764192714912,0.6143739478609951,0.69010398691781,0.2049061715322586,0.9371320443352561,0.089133412516342575,0.48154577939095145,0.09921208067418874,0.001987188452627316,0.5384522374725657
S5A_42290480,0.12810741196138925,0.5389553247237966,0.861081711085995,0.11348559865096539,0.478271012650767,0.06168362848949258,0.1239125605713116,0.017315465296088337,0.004763805240010581,0.4619715123720409
S5A_45376242,0.7038111891463706,0.039584399032705685,0.34837906294716425,0.40292930127797366,0.1743272896814446,0.14632662892046844,0.13655533065132253,0.5604111686823443,0.5409176882385738,0.006609380146249452
S5A_46246560,0.3810934995154889,0.03328962853785311,0.2581545693742423,0.8101014139059932,0.36654693184456955,0.20510441662403936,0.45982811474608254,0.04539499940073956,0.25676915969046255,0.2670665897252832
S5A_46366358,0.21986010262418343,0.882930864667467,0.9432141523903907,0.07882173888025397,0.2998625325981865,0.022571061011075252,0.09286996073271844,0.006393266411313939,0.038085601239559355,0.5870869331524591
S5A_51793344,0.4612937912521332,6.008248343964803e-4,0.41210729970351523,0.5977832949946912,0.31977794451900243,0.5862372959260584,0.949528240095073,0.885762292318905,0.2990857374573802,0.8391772392477885
S5A_57037297,0.20268601233316028,0.04924867257741397,0.8037705163167125,0.35629293415146424,0.35612379501328184,0.8633545255037199,0.8142115260829507,0.5377703713730007,0.8171242455589074,0.24106065266743
S5A_75355976,0.290415706602677,0.0016123370179108067,0.43817863795715617,0.08599438981926816,0.96639265323058,0.04801808366208121,0.19756104307149394,0.028689102764982283,0.10385493658102497,0.7756715149690145
S5A_93575799,0.29594735462277766,0.5935758903838526,0.381015468179851,0.05848676585498694,0.8282451668888342,0.08083892013942326,0.23840133016256615,0.0439416605736109,0.021882417756826193,0.7299267375841918
S5A_97944594,0.358816979561992,0.4861663069916927,0.28315620448225726,0.046608924039542116,0.4824420631676931,0.2510626094549759,0.3302585382372406,0.02583769962343302,0.8477801967855662,0.21680584712736603
S5A_109288089,0.14717027205215014,0.2944686950723065,0.4257941792812687,0.0667797435544554,0.7537460105323129,0.08802331408549134,0.23748858274257242,0.0470557799804429,0.010253838368564463,0.6887458438246828
S5A_119028183,0.15925917362203246,0.159391849084864,0.34886376637868755,0.6084408675058517,0.15608218186593334,0.4685910662382976,0.4379418618529486,0.2323876399944132,0.23741226144887956,0.1686933231738479
S5A_119028194,0.05869348254330354,0.6384909484160993,0.017507634892011705,0.2256438613240491,0.22129028369701517,0.11811854570462758,0.12063333252713973,0.15456324850598727,0.0022006116813534436,0.01814779163062124
S5A_136822583,0.9549502899911624,0.38055523933504853,0.39782713926697566,0.008917884097478717,0.8227035529176128,0.2700072215755199,0.21343092766906022,0.03344531480257065,0.8746009518063517,0.8215762177284797
