id,p_WeightOf1000Particles,p_SampleAreaAverage,p_WKAreaMedian,p_seeds_per_spikelet
S5A_34657574,0.14058810799151777,0.11142460122121271,0.09443302155287543,0.8970118015365958
S5A_34962298,0.035771390677568654,0.011157366092652601,0.009363567778215435,0.38125296728223756
S5A_35130084,0.06780496399225161,0.20691775020349298,0.248948611117499,0.38708441140565075
S5A_35629164,0.09341924533912839,0.09913506036381024,0.0764647902013587,0.8355875290773802
S5A_35833441,0.033366040481786756,0.010951510744178265,0.0078067766308901835,0.3161374528996502
S5A_36044128,0.05948215265886482,0.19082540761289893,0.2024231572563201,0.36439339682714844
S5A_36213450,0.05948215265886482,0.19082540761289893,0.2024231572563201,0.36439339682714844
S5A_36371668,0.06780496399225161,0.20691775020349298,0.248948611117499,0.38708441140565075
S5A_36718446,6.227548650127427e-5,8.191120812721613e-4,3.0323119031610413e-4,0.5376287932722731
S5A_36740615,0.06787623933440932,0.08192673607418786,0.05477838402308963,0.5700970859700734
S5A_37052774,0.06780496399225161,0.20691775020349298,0.248948611117499,0.38708441140565075
S5A_37052814,0.06780496399225161,0.20691775020349298,0.248948611117499,0.38708441140565075
S5A_37199483,0.019309165079785806,0.008722103978188261,0.0033198041288407436,0.2013222217668164
S5A_37830953,6.227548650127427e-5,8.191120812721613e-4,3.0323119031610413e-4,0.5376287932722731
S5A_37830963,0.025598323339507355,0.02163548194905121,0.024092008447848104,0.7332661324569775
S5A_37830965,0.44409219542004497,0.1405837148568818,0.35951129897460077,0.34228910831324955
S5A_37961956,0.057702645580691804,0.20855716787234407,0.2134853364283007,0.35379245236259727
S5A_37970839,0.17689078220217286,0.060522134116120195,0.11748669997975765,0.31546417002162547
S5A_37970940,0.050507533507217206,0.08779102984067394,0.03638794196827872,0.6005716794886838
S5A_37970941,0.050507533507217206,0.08779102984067394,0.03638794196827872,0.6005716794886838
S5A_37999190,0.050507533507217206,0.08779102984067394,0.03638794196827872,0.6005716794886838
S5A_38118471,0.036707517957164496,0.276540094745065,0.2752924460822423,0.4066809239877225
S5A_38118525,0.03184362772720529,0.10664843179385848,0.03860796896900785,0.5712994325058811
S5A_38124859,0.015990873117120632,0.02714115542281134,0.02553192266522224,0.7024452590718772
S5A_38124985,0.036707517957164496,0.276540094745065,0.2752924460822423,0.4066809239877225
S5A_38153785,0.12997891006933615,0.07247359757649005,0.12243347622270072,0.2975233139209403
S5A_38786099,0.012402338217913363,0.011848417282309185,0.003764038673377446,0.1951032125451584
S5A_38797174,0.012402338217913363,0.011848417282309185,0.003764038673377446,0.1951032125451584
S5A_41420779,0.8674135290772115,0.6195618103459154,0.7882568167964331,1.4815213703845244e-4
S5A_41454846,0.036707517957164496,0.276540094745065,0.2752924460822423,0.4066809239877225
S5A_42290480,6.227548650127427e-5,8.191120812721613e-4,3.0323119031610413e-4,0.5376287932722731
S5A_45376242,0.021474755821427886,0.006661896644419776,0.1737136206346852,0.006839970993128073
S5A_46246560,0.025446013242381466,0.020625565196338676,0.00558547309330442,0.672891216460699
S5A_46366358,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_46627496,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_47121346,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_47540564,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_48763041,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_49736781,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_51224615,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_51560475,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_51683297,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_51793344,0.4639879026351139,0.5031563855211971,0.9993397352498361,0.8967580067555406
S5A_52276092,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_52711238,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_53360127,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_57037297,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S5A_59028789,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_59707084,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_64409564,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_64951816,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_65355961,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_67468175,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_68942325,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_69223432,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_69536347,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_69795684,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_70136376,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_70665208,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_71363297,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_72866582,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_73816555,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_74865543,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_75355976,0.025056126221351345,0.06730892902416563,0.17043034010025238,0.6762392418742482
S5A_76943790,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_77325852,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_78152983,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_78417587,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_79264486,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_82300714,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_83022172,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_86671026,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_89704238,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_93575799,0.025056126221351345,0.06730892902416563,0.17043034010025238,0.6762392418742482
S5A_97944594,7.971735190333608e-4,0.015795062043016173,4.196039609719046e-4,0.04732445240752545
S5A_98037483,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_98366736,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_99022019,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_99417048,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_108785780,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_109288089,0.0366462257468771,0.08099619759927855,0.22754573731246852,0.6598733606271097
S5A_109928957,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_119028183,0.8256301673910309,0.6671317057193242,0.6959722701915098,0.050318180324957135
S5A_119028194,0.7958667947507153,0.8324592362413369,0.9307091222585064,0.03008455165713746
S5A_136822583,0.06632864109853441,0.2173361043254868,0.007898832085283684,0.07485557110891626
S5A_138244787,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S5A_139637289,0.885385644712184,0.9190044052704558,0.7785114523333219,0.5976692077740233
S5A_143921583,8.609002360432257e-5,0.008205893671623358,6.964997168785096e-5,0.32317607218848043
S5A_157880936,0.882707948994416,0.7102046153855199,0.3849421385571691,0.5436876993494508
S5A_158407314,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_160418182,0.1088724888772111,0.20157754912668036,0.17171890016985247,0.6411459825006047
S5A_169302618,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_174574211,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_186831856,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_187521069,0.0035962465050736465,0.1152217918326122,0.006295018445200268,0.30534973409439836
S5A_227514240,0.41791563470181314,0.2016599157839668,0.47784242974129443,0.033700242118351806
S5A_228810456,0.05030096612527368,0.4091666413431103,0.2244265821810705,0.5595435373212043
S5A_231738417,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_302991020,9.641662406801398e-4,0.015399754431209936,9.735113267647845e-4,0.14498367757990432
S5A_314665744,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_322795727,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_328430960,0.4844246546532338,0.32984701621908685,0.12797425619501085,0.5752827331751238
S5A_333414554,0.01698853963279306,0.11524404690068878,0.061725312092401584,0.4050405896072615
S5A_344535943,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_350179820,0.26120112592350986,0.4222441029442303,0.3925228325237321,0.7680993360547171
S5A_352860849,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_356475344,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_356594891,6.891291662895299e-5,0.003033691864197762,2.977125288976087e-4,0.34535321349416037
S5A_364350037,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_374107060,0.009596431760658147,0.09000208319552903,0.0485483699612323,0.389658913599335
S5A_382294049,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_382769203,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_395681218,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_396230360,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_397017274,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_397506855,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_399461213,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_400573248,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_401141219,4.9393207066823756e-05,0.0011797412711538216,3.538956088179228e-4,0.4647531807457558
S5A_406537103,3.432389579059802e-5,0.001849887107879262,2.1037673020761835e-4,0.48339400416340106
S5A_407126777,3.432389579059802e-5,0.001849887107879262,2.1037673020761835e-4,0.48339400416340106
S5A_410324327,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S5A_414754385,0.009135740984050473,0.058823635682517764,0.022683369565944037,0.34822303192964543
S5A_415193727,0.009135740984050473,0.058823635682517764,0.022683369565944037,0.34822303192964543
S5A_415500846,3.432389579059802e-5,0.001849887107879262,2.1037673020761835e-4,0.48339400416340106
S5A_415623875,0.009359862594716844,0.05739122324141521,0.02020640827600002,0.3608866446935264
S5A_416124643,0.009135740984050473,0.058823635682517764,0.022683369565944037,0.34822303192964543
S5A_430491270,0.007356095521560521,0.049039788164869175,0.013445630042237717,0.3126536474951928
S5A_432692649,0.04237310129976596,0.032770714841626386,0.031114458264762425,0.879754860816752
S5A_433203022,3.432389579059802e-5,0.001849887107879262,2.1037673020761835e-4,0.48339400416340106
S5A_433965042,5.517541911820559e-4,0.0017908919388211794,6.834593801073558e-4,0.672725027142833
S5A_435042750,3.432389579059802e-5,0.001849887107879262,2.1037673020761835e-4,0.48339400416340106
S5A_435693470,0.042373101300368234,0.0327707148440298,0.031114458185779143,0.8797548608206265
S5A_436074490,0.042373101300368234,0.0327707148440298,0.031114458185779143,0.8797548608206265
S5A_439245746,0.002628889489214249,0.05006183708600883,0.012142288875859775,0.25374601104991984
S5A_439444052,0.004920123293886102,0.005437269314794273,2.3930460670876943e-4,0.6874278240514983
S5A_441137033,0.002628889489214249,0.05006183708600883,0.012142288875859775,0.25374601104991984
S5A_441191292,0.002628889489214249,0.05006183708600883,0.012142288875859775,0.25374601104991984
S5A_441476812,0.0038451253879376447,0.0928137918735485,0.019445549926479518,0.1985688650155384
S5A_441478546,0.0038451253879376447,0.0928137918735485,0.019445549926479518,0.1985688650155384
S5A_442554825,0.0038451253879376447,0.0928137918735485,0.019445549926479518,0.1985688650155384
S5A_442554875,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_442915155,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_444264337,0.16619174748391405,0.041626548220557565,0.0031313495688767563,0.9310015026660112
S5A_445241637,0.02258591745946002,0.005130766880405881,3.690277049578764e-4,0.9204996739747628
S5A_445266711,0.12944368694081193,0.011002389694470966,0.004908778083340041,0.4917713993695476
S5A_445269078,0.5707771826233541,0.10131792780676747,0.03776630498218104,0.462179529002425
S5A_445286862,0.038336567424078156,0.013727744356236889,0.002571880581184364,0.9107052992227862
S5A_445386609,0.04469287294831471,0.02441992817329734,0.04413494219888188,0.9345454974159564
S5A_445829765,0.038336567424078156,0.013727744356236889,0.002571880581184364,0.9107052992227862
S5A_447655455,0.10692277661922892,0.008226309112705308,0.004174903297579441,0.5158057390259426
S5A_450053328,0.10692277661922892,0.008226309112705308,0.004174903297579441,0.5158057390259426
S5A_450558836,0.061076530833424604,0.0784265117264107,0.003898795352360414,0.514001472390089
S5A_451121121,0.10692277661922892,0.008226309112705308,0.004174903297579441,0.5158057390259426
S5A_451222935,0.03548881177666348,0.011569775301236816,0.007773850770491797,0.6822224485856365
S5A_451480429,0.11166664009072921,0.009486492541341167,0.0042478036634646015,0.4804001373761865
S5A_451877086,0.04469287294831471,0.02441992817329734,0.04413494219888188,0.9345454974159564
S5A_451877823,0.11166664009072921,0.009486492541341167,0.0042478036634646015,0.4804001373761865
S5A_452267638,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_453876451,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_454775722,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_454807931,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S5A_454837550,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S5A_455092987,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_455344314,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_455456267,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_456079184,0.002868312615283416,0.04382278477790516,0.020363161323574686,0.2778432361954554
S5A_456261322,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_456445491,0.002868312615283416,0.04382278477790516,0.020363161323574686,0.2778432361954554
S5A_456974887,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_457925029,0.0028683126122837996,0.043822784784862887,0.02036316131656505,0.2778432358659906
S5A_458285502,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S5A_458524694,0.8967425913469061,0.3617740088165652,0.4868868719690297,0.18402079511972286
S5A_459768943,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_461486706,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_461899760,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_463090155,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_463766599,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_464470946,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_466575972,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_466983939,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_467370141,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_468931988,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_469235217,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_469516866,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_469896515,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_470174992,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_470952225,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_471467164,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_471916827,5.430422240083929e-5,0.004943800094063411,2.606707028814302e-4,0.5243737356940219
S5A_472284896,0.480067494123808,0.05367219854585115,0.004811114306669515,0.399904046332864
S5A_472573912,0.32804663139129775,0.29586113910638445,0.3443012125197227,0.0841026393594574
S5A_472703738,0.480067494123808,0.05367219854585115,0.004811114306669515,0.399904046332864
S5A_473010043,0.49143461845804504,0.06292914731365021,0.005582599124830646,0.4401147777728036
S5A_473018040,0.00783693800905313,0.050926467275137555,0.00972532227314972,0.5996543434360899
S5A_473021496,0.00783693800905313,0.050926467275137555,0.00972532227314972,0.5996543434360899
S5A_473093397,0.15981606769378257,0.10964502721627359,0.18056106514286963,0.4785601879551493
S5A_473238287,0.026154141916349804,0.005098139626529225,4.731244032748648e-5,0.3157463215335495
S5A_473253480,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S5A_473306956,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S5A_473308494,4.814681882701937e-5,0.0031606876254354215,9.395418882216957e-5,0.5357810565126607
S5A_473644518,0.49143461845804504,0.06292914731365021,0.005582599124830646,0.4401147777728036
S5A_473980823,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S5A_474145138,0.026154141916349804,0.005098139626529225,4.731244032748648e-5,0.3157463215335495
S5A_474478803,0.49143461845804504,0.06292914731365021,0.005582599124830646,0.4401147777728036
S5A_474478881,4.814681882701937e-5,0.0031606876254354215,9.395418882216957e-5,0.5357810565126607
S5A_475753924,4.814681882701937e-5,0.0031606876254354215,9.395418882216957e-5,0.5357810565126607
S5A_476072812,4.814681882701937e-5,0.0031606876254354215,9.395418882216957e-5,0.5357810565126607
S5A_476408073,4.814681882701937e-5,0.0031606876254354215,9.395418882216957e-5,0.5357810565126607
S5A_477453719,0.8164902305702919,0.3903862177258993,0.3960538512545897,0.0600283626252377
S5A_478322124,0.9361276224619415,0.17996285565974657,0.2853447348363943,0.21847309208524468
S5A_478642005,0.8096812635004332,0.3009028948669261,0.3171033262132049,0.05559816393531583
S5A_478834625,0.7591185948126296,0.7481508513680207,0.7702367754081036,0.07519667440243899
S5A_478850467,0.29142821758694,0.8883690080001891,0.6939736787233846,0.06373668536850187
S5A_479461686,5.6430097279091026e-5,0.00171858297471737,7.724643125005426e-5,0.7139498810359628
S5A_480053061,0.004343091767370016,0.005454762808468581,0.0014764250220533927,0.5570893116740983
S5A_480507493,0.0020873751890313503,0.01007775494430618,0.006713015996581686,0.22181537790647668
S5A_480507720,0.005651877084153082,0.007785715879577573,0.002155648025092516,0.6138722197604032
S5A_480515221,0.016785739173939426,0.02936713318177689,0.0016248516765409043,0.27178409481646815
S5A_480782095,0.055215646949138844,0.008660408492538648,5.760829152944329e-5,0.24998993962257623
S5A_480782148,0.5149920775446355,0.5308442908459441,0.18865635328704952,0.1602304456263361
S5A_480788467,0.1495380478101225,0.0825862929431296,0.017859727440288437,0.12591622318750434
S5A_480804602,0.5074758632997559,0.3850879356040966,0.1271831622784551,0.14739964941974704
S5A_481202839,0.15194161474527185,0.11996975315197439,0.026997270021064917,0.13448842981563863
S5A_481665299,0.16578672536585287,0.1325376862747444,0.019498105752947956,0.27320993477283384
S5A_481890924,0.4500555631731574,0.6275591227844514,0.9886998393975506,0.19182756508220297
S5A_481893714,0.05137293970328974,0.005810906408779636,1.879992592157207e-5,0.13676374594834373
S5A_481902902,0.5359914309812093,0.5898812828231943,0.1621725454054252,0.31976513464057166
S5A_482120951,0.5805318329201964,0.047819692664551765,0.002131908272457762,0.2671051473486575
S5A_482358313,0.9157723115352404,0.6864760007525345,0.2146988785043752,0.41025954554860844
S5A_482438766,0.05137293970328974,0.005810906408779636,1.879992592157207e-5,0.13676374594834373
S5A_482438822,0.43698987791007704,0.050326163639107045,0.001477895057861071,0.9543303790251634
S5A_482439036,0.7513183398610659,0.4150975017164078,0.1440160505970476,0.20264604317366655
S5A_482520935,0.20388615404025012,0.08637790100036175,0.022152725676831034,0.17330483985457742
S5A_482586185,0.21320246989742186,0.09307697641936884,0.024830359891990828,0.16643674471337966
S5A_482785374,0.40284647733708945,0.057392061354388346,0.001176693508317173,0.9855572042232179
S5A_483515547,0.40788435352301045,0.08642237232995995,0.0020440963478708858,0.9865578738340655
S5A_483515549,0.19525840023200308,0.14912889971032084,0.03150032939744524,0.1894907961559007
S5A_484353413,0.19241964130370062,0.10437725286376942,0.021010984585937156,0.17838889855023732
S5A_484824673,0.19525840023200308,0.14912889971032084,0.03150032939744524,0.1894907961559007
S5A_485198786,0.19241964130370062,0.10437725286376942,0.021010984585937156,0.17838889855023732
S5A_486257487,0.6122187802967645,0.8032565869277551,0.35810903699029795,0.18014744511331135
S5A_487755214,0.6122187802967645,0.8032565869277551,0.35810903699029795,0.18014744511331135
S5A_487764139,0.746669061577099,0.6568935481384895,0.27009122572202615,0.19672411151696992
S5A_487788630,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S5A_487803640,0.20695863373274156,0.11071547371516341,0.1203059778555449,0.3434938692774302
S5A_487936984,0.35460167179849855,0.22910071976906288,0.17813695294528717,0.6138872269780953
S5A_487937718,0.35460167179849855,0.22910071976906288,0.17813695294528717,0.6138872269780953
S5A_488047660,0.250317849359527,0.2879254668409913,0.3874759818497532,0.1140908701469909
S5A_488635079,0.28690436294622984,0.19778829092236588,0.09581907679249847,0.10864732285414448
S5A_488636943,0.1543034931045645,0.07429689366647853,0.03146295371672951,0.11764614332370009
S5A_489631352,0.5805318329201964,0.047819692664551765,0.002131908272457762,0.2671051473486575
S5A_489668355,0.1918724571584398,0.1238646682763888,0.06738835885847527,0.11792858870043528
S5A_489912043,0.8879464013236373,0.8796155169482494,0.8802616762208648,0.6040066923250188
S5A_489932852,0.18913510472267636,0.08544554141275947,0.04704306520167918,0.11031321294643498
S5A_491312724,0.30967985379085705,0.04509891048376586,0.0033245021984196536,0.7736061597228033
S5A_491570464,0.30967985379085705,0.04509891048376586,0.0033245021984196536,0.7736061597228033
S5A_492837537,0.3780783772750175,0.8687364902019243,0.3979471603932232,0.5306367795231564
S5A_492837538,0.5705326596143818,0.9374491531318789,0.5444042415301652,0.2251778687034336
S5A_493464617,0.3876749510125651,0.1611852507035983,0.03463204530818912,0.27881153678372017
S5A_493469397,0.370454050102461,0.32868281833391644,0.2234405473131213,0.1566880871994773
S5A_493804546,0.3361375252843418,0.0486858007356545,0.004263902061511147,0.7620058272284049
S5A_494870877,0.7398782784692234,0.6944832838178789,0.1289385542332213,0.05715263151291859
S5A_494876932,0.5031290179737662,0.13092419253302676,0.23538338583900442,0.39225041141319195
S5A_495046840,0.2772493486846783,0.04900181964853248,0.0012905215168118615,0.07538852066122138
S5A_495046841,0.10515059654936737,0.009968857784528733,2.3696840451785587e-4,0.10665023990393577
S5A_495100894,0.6684679627246828,0.09634574438657437,0.005899435585221271,0.07490107521637239
S5A_496011587,5.986550103392272e-4,0.0022666452973924916,0.0015578719645844936,0.7449308041688111
S5A_496610284,0.5031290179737662,0.13092419253302676,0.23538338583900442,0.39225041141319195
S5A_498036288,0.5031290179737662,0.13092419253302676,0.23538338583900442,0.39225041141319195
S5A_500484919,0.38115296097916795,0.040187282956958455,0.0034790487451152835,0.6912887392799429
S5A_502540495,0.06867876807607956,0.01460957798134112,0.02744888032924763,0.3564821845238282
S5A_502610181,0.38951617660457327,0.007914118401216964,0.002744318770897764,0.9011598276196235
S5A_502691654,5.986550103392272e-4,0.0022666452973924916,0.0015578719645844936,0.7449308041688111
S5A_502691655,5.986550103392272e-4,0.0022666452973924916,0.0015578719645844936,0.7449308041688111
S5A_502954115,0.48453340545826107,0.11171143367030426,0.18301393573494157,0.39610734488864785
S5A_503231236,0.48453340545826107,0.11171143367030426,0.18301393573494157,0.39610734488864785
S5A_503234917,0.7463390108850048,0.10008929056262772,0.006448419177564699,0.06360904648687998
S5A_503264518,0.48453340545826107,0.11171143367030426,0.18301393573494157,0.39610734488864785
S5A_503430459,0.06516498009495744,0.011949306838396798,0.019452823095220822,0.35989915585014776
S5A_503788499,0.6997096074107234,0.15404986743749155,0.3169954020852225,0.34264059034988403
S5A_503873008,0.5982246170349199,0.011729222395233744,0.007053010957063928,0.6450793280356013
S5A_503945747,0.6419082148860888,0.013744470544910417,0.008266373624892753,0.676128543256234
S5A_504235700,0.17272908562703926,0.002711570171464888,7.483565965996394e-4,0.7105937340385402
S5A_504646193,0.4866927952381801,0.06403941234489303,0.1155569138227536,0.20737523291384707
S5A_505078353,0.7981329843270306,0.4066400845957038,0.332766446057136,0.17031046910251532
S5A_505181846,0.8908641156711625,0.26491184206898777,0.4345637416495568,0.17638006121088745
S5A_505502467,0.85304898377834,0.18973692037639123,0.39288540898204494,0.050410499886470096
S5A_505589280,0.467193920976546,0.6382703469289889,0.9337561534947958,0.2387136177389492
S5A_505597998,0.467193920976546,0.6382703469289889,0.9337561534947958,0.2387136177389492
S5A_506266876,8.8600478137015e-4,0.0014652011662057002,8.828708103754944e-4,0.6892017788652872
S5A_506400326,0.467193920976546,0.6382703469289889,0.9337561534947958,0.2387136177389492
S5A_508138511,0.8908641156711625,0.26491184206898777,0.4345637416495568,0.17638006121088745
S5A_508138526,0.7011976285436123,0.0827174993670213,0.10824064559495895,0.09181071077009766
S5A_509221588,0.6096052287623746,0.09144776219707258,0.1496939252829627,0.08379245312723418
S5A_509471467,0.8908641156711625,0.26491184206898777,0.4345637416495568,0.17638006121088745
S5A_509473951,0.8908641156711625,0.26491184206898777,0.4345637416495568,0.17638006121088745
S5A_509772743,0.8908641156711625,0.26491184206898777,0.4345637416495568,0.17638006121088745
S5A_511028515,0.8908641156711625,0.26491184206898777,0.4345637416495568,0.17638006121088745
S5A_511351482,0.8908641156711625,0.26491184206898777,0.4345637416495568,0.17638006121088745
S5A_511375852,0.6096052287745508,0.09144776206984591,0.1496939254106207,0.08379245288950053
S5A_511719838,0.6096052287745508,0.09144776206984591,0.1496939254106207,0.08379245288950053
S5A_511959063,0.8908641156711625,0.26491184206898777,0.4345637416495568,0.17638006121088745
S5A_511963634,0.5919878706096385,0.019504951676102934,0.007911488747299756,0.7480151656870184
