id,p
S4A_695032604,2.1252030533937225e-12
S4A_695106630,0.7299041140508227
S4A_695499216,0.695673551269701
S4A_696258084,0.36836593287661923
S4A_697777779,1.1039690405537742e-11
S4A_698352619,4.522765188180045e-12
S4A_699558272,5.195812316002826e-10
S4A_699565877,0.046837864161358794
S4A_699565903,1.6017725310023327e-12
S4A_699898062,0.04107714411806753
S4A_702149209,5.894839250411343e-11
S4A_702941712,3.386055062777461e-12
S4A_703230340,0.3971468822865176
S4A_703230434,2.2142419412172005e-13
S4A_703941623,1.3302817650780876e-8
S4A_705054915,0.17408840169797923
S4A_705633100,3.0127635186642694e-8
S4A_706667133,1.9059856985476968e-4
S4A_706675816,4.751518002724409e-8
S4A_708102395,5.636900232684334e-7
S4A_708594643,2.152154955593189e-13
S4A_708680556,1.9933553629073317e-7
S4A_708706473,0.1988197981446508
S4A_709116127,5.8144048471705684e-12
S4A_709206204,2.076316488140285e-6
S4A_709684361,1.0724843346027898e-7
S4A_709865301,0.37971833945321065
S4A_710153951,0.2598966730466054
S4A_710725879,0.6767210267495168
S4A_710830285,1.3045952160236902e-7
S4A_710830385,2.1314331414196925e-11
S4A_712261432,1.331269009974874e-7
S4A_712956118,0.3520956760504095
S4A_713898189,0.17309906468687597
S4A_714190461,1.6654923939899206e-11
S4A_715556284,1.6512689720141394e-11
S4A_715808315,8.55198233062873e-12
S4A_717267080,3.3524117513282084e-5
S4A_717737639,4.069367808584684e-11
S4A_718066062,5.7539245687805345e-11
S4A_718107945,2.510591139956999e-4
S4A_719104534,3.3581516077305615e-10
S4A_719104567,0.24170440377174562
S4A_719113493,1.6157193727079394e-4
S4A_719418156,0.047276533656391666
S4A_719694113,3.488510341498009e-4
S4A_720018189,0.0011413193773054853
S4A_720298402,3.0722851296116737e-13
S4A_720325920,7.743232492282006e-4
S4A_720678195,0.0012366514266541095
S4A_720823007,0.011489314280838792
S4A_721513053,3.869671361539601e-4
S4A_722029221,2.4957352943276884e-4
S4A_722925459,6.9455676128976276e-12
S4A_722925472,2.6628208462260234e-4
S4A_723732683,8.738288179819723e-13
S4A_723732697,3.2420908385580716e-5
S4A_724316407,5.365325991053069e-4
S4A_724783190,6.343078246184816e-14
S4A_725269512,1.0492623155781554e-12
S4A_725269564,5.875705463426179e-4
S4A_725532798,6.673916057952974e-14
S4A_725538436,1.2161738245840126e-4
S4A_725558918,8.141216866951514e-5
S4A_725860322,1.870274770358475e-4
S4A_725892209,0.13205534030358076
S4A_725892240,6.28093805692542e-4
S4A_726107413,1.6351011631854349e-4
S4A_726107428,1.6351011631854349e-4
S4A_728078976,3.972776083246985e-12
S4A_728347001,5.64904887981301e-12
S4A_728347031,7.255559170661268e-4
S4A_729220144,0.00015560534578160939
S4A_729633264,9.247922543236002e-4
S4A_729925852,5.424314702455065e-4
S4A_729985231,0.02358800897149213
S4A_730007083,4.255766760282034e-4
S4A_731313158,0.006514516037126479
S4A_732529378,0.17916668278770342
S4A_732774147,0.005946799326334645
S4A_733422471,0.003257983588998667
S4A_733713864,0.0055955678995782765
S4A_735870081,0.0040076667125957316
S4A_738778101,0.0026470022901404376
S4A_738816779,0.010309259685749405
S4A_738980157,0.4492055200580485
S4A_739129594,0.009437838001644688
S4A_739131706,1.9654991593165364e-12
S4A_739132607,0.0042925714613310404
S4A_739415724,0.006477454150814936
S4A_739816786,0.010447877722347516
S4A_741159038,0.09742461461871267
S4A_741776145,0.010494011036284157
S4A_742135142,9.265445457314766e-15
S4A_742368711,0.26982756646919637
S4A_742463696,5.57613836949231e-4
S4A_742840490,0.22967837100772448
S4A_744433722,7.806960092905358e-4
S4B_558085,0.01080315488384443
S4B_1056036,1.536085554664653e-14
S4B_1095973,0.03274234939242049
S4B_1706532,0.022329771272311078
S4B_1753773,7.190592049736477e-12
S4B_2039344,0.03410030833964073
S4B_2507203,0.1407286903148903
S4B_2696183,5.519282482043753e-5
S4B_3785689,9.834904801365502e-13
S4B_3854542,0.022725330276357862
S4B_4526700,0.005946976493565686
S4B_4893006,0.002027849556473787
S4B_6076831,0.06259744131849054
S4B_9707734,0.0096813483256714
S4B_9947833,1.1157530733870207e-13
S4B_10950242,1.8750887561489066e-10
S4B_11672504,0.8256992318864329
S4B_11986478,0.004600259206360847
S4B_12517014,0.004359281899640686
S4B_13088482,0.005946976493565686
S4B_13426004,0.007815449612124695
S4B_14001023,0.007593077826345452
S4B_14001061,2.886349400137896e-4
S4B_14020413,0.028497840943387764
S4B_14653687,1.0132588178485706e-4
S4B_15754013,0.009426199263069293
S4B_15960392,0.04587650264901005
S4B_15960428,0.17585868649529385
S4B_16804942,1.1220909029962335e-05
S4B_17439054,3.8977159995214766e-5
S4B_19727752,0.012238436954676914
S4B_20591269,0.007406127100314324
S4B_21379808,1.287822523896443e-10
S4B_24907065,0.24170440377172622
S4B_25266815,0.24170440377172622
S4B_28735878,0.24170440377172622
S4B_30319548,0.24170440377172622
S4B_31283802,4.372100363943067e-4
S4B_31864918,4.372100363943067e-4
S4B_32178455,0.002225039115593257
S4B_32279358,0.004062289600095185
S4B_37303852,1.429677915506002e-6
S4B_37574308,0.0012882197893701274
S4B_38004611,3.816678091265922e-8
S4B_44162136,0.41084959875175475
S4B_44943565,2.4802545756521635e-15
S4B_65603025,0.006461451324311621
S4B_86081202,0.477678331759143
S4B_91228418,0.002239951945952426
S4B_98711049,0.16590889918808072
S4B_106030643,7.728020775416036e-19
S4B_117186555,9.486438433381772e-8
S4B_124574173,0.14936546997056055
S4B_132328665,3.761368236647989e-6
S4B_172006726,0.6133633950729602
S4B_183611965,0.8559282632327623
S4B_209068666,0.2895281676881162
S4B_209257757,0.9844638025607481
S4B_260653580,0.8100065169402494
S4B_288179337,1.732893649321987e-8
S4B_300810025,2.3641239528296575e-7
S4B_389462445,0.0031323206378750354
S4B_390403481,6.50901013590829e-13
S4B_396518888,2.6152253199851246e-5
S4B_405050690,0.010103742055595924
S4B_409234743,0.0032837926901251235
S4B_412181884,0.0032837926901251235
S4B_412776834,0.004032674613476505
S4B_413031408,0.003283792690125116
S4B_413497949,0.0046231920793259424
S4B_414184900,0.002673679101507008
S4B_415113514,0.003079021579392136
S4B_416305827,0.0036624382914245855
S4B_417129255,0.06211096609881548
S4B_422036849,0.005234971348539433
S4B_423045057,0.003967365099635751
S4B_425283021,0.004285056374965062
S4B_427027876,0.006685042866029941
S4B_427509045,0.009399329707997688
S4B_445051704,0.019475394289209084
S4B_471430778,0.6659716809651964
S4B_483526778,3.102216723372323e-10
S4B_496527281,3.5094746263523327e-7
S4B_497112622,3.8060151569500096e-7
S4B_497553795,1.1453502410050765e-7
S4B_498390062,7.369813692447366e-8
S4B_502960264,7.958937821067986e-8
S4B_517726890,2.1640376541000823e-16
S4B_519051434,2.078168969753098e-7
S4B_519404696,6.613966927308564e-8
S4B_522504530,0.0020423066309629367
S4B_524170144,0.0053807110581121234
S4B_525176593,0.004761871285512394
S4B_526967202,2.464148825753955e-8
S4B_527979736,0.3656717360710773
S4B_529563719,4.7245350423194544e-8
S4B_529563958,1.1629730737498484e-7
S4B_529563963,0.7219632450000079
S4B_529861410,0.009010211587087303
S4B_534730968,0.0030041260753569127
S4B_535096129,0.0347079008632061
S4B_536117367,0.005832416371459263
S4B_536895418,8.215022416416259e-8
S4B_536895442,0.00829210884331308
S4B_538273128,0.003532968865127545
S4B_538706883,0.01242959337451636
S4B_540326501,0.006055411091040016
S4B_541252759,0.008168056405601547
S4B_541902749,0.009230963533448315
S4B_544042765,0.004336241343440712
S4B_544593051,0.005418676541812082
S4B_545180699,5.8281147668056766e-8
S4B_546129555,0.0041307774223449
S4B_546673137,0.009243996278197511
S4B_546782953,5.09718872120804e-4
S4B_547093363,0.01274206401051759
S4B_548120966,0.10626383332605618
S4B_551748211,0.03563339241349295
S4B_553257745,0.0030533373103456846
S4B_554012207,0.005510416077676906
S4B_555516159,0.004706527343597062
S4B_557993294,0.006228143738613737
S4B_558060958,2.2096984884905032e-7
S4B_558583868,8.057045491179744e-8
S4B_558727201,0.059242120022003186
S4B_559855530,2.989803765843278e-7
S4B_561515947,5.79214116919164e-7
S4B_561515981,0.06691925154069467
S4B_561895056,1.6679684750970595e-7
S4B_562355380,0.4076927920342389
S4B_562867086,6.186613755402133e-7
S4B_564222477,8.220512512343714e-8
S4B_565312655,1.2305284964475342e-7
S4B_570139097,0.03559172027302674
S4B_572128780,1.1010748084357142e-7
S4B_572130968,0.42002843539412404
S4B_576996794,2.6247407383561896e-07
S4B_577694805,6.853253232867322e-8
S4B_578228429,1.584940286696151e-7
S4B_579470109,2.9466271906806935e-7
S4B_580560983,5.538637776702829e-8
S4B_583335390,3.4982626473033764e-07
S4B_583589255,2.8576932918167533e-7
S4B_586023297,8.195435031967069e-7
S4B_591538589,1.3447413161603322e-8
S4B_593422064,3.753918149371757e-7
S4B_595211656,4.2304114525066646e-7
S4B_596346774,4.539484145992385e-8
S4B_596676190,6.0381338267948e-8
S4B_598612556,5.025777896095096e-4
S4B_600166469,6.50535160040741e-4
S4B_601774330,5.68515289062985e-7
S4B_602447901,1.9893592729577777e-7
S4B_602775424,1.229845216931484e-6
S4B_603166220,2.857693291816797e-7
S4B_603520056,3.570740963879665e-7
S4B_604058088,6.242880140326856e-7
S4B_608261326,0.32139093715468087
S4B_609407189,0.40819315896073516
S4B_609407230,0.29332624585461553
S4B_610757398,0.015191560130983606
S4B_612210757,4.3963959647011714e-4
S4B_612210772,8.94547798632423e-10
S4B_612210773,0.001471036471931014
S4B_613037379,3.0988174123969787e-7
S4B_618186966,2.2590293811450021e-7
S4B_618593727,3.498262647304026e-7
S4B_619075589,9.55686647265185e-8
S4B_619588944,3.682443101450256e-8
S4B_619935881,1.277968875264527e-7
S4B_621035924,0.07584532898417823
S4B_621646362,4.8619163273293e-8
S4B_635945715,2.7346889853249308e-17
S4B_637352100,9.654426389829203e-17
S4B_637471683,0.287854776075437
S4B_638815052,9.07745799032514e-7
S4B_642536008,3.8384883733609945e-12
S4B_642729391,0.7238069076637141
S4B_643020120,8.78854095958044e-5
S4B_643492212,0.0015233556730111064
S4B_643534055,0.46903419308723493
S4B_643629176,7.974777358829334e-8
S4B_643762556,0.010507563116992169
S4B_644066141,1.1657546510462496e-7
S4B_644330895,0.04449906987609147
S4B_644330917,2.205424104899889e-4
S4B_644373034,0.055812756506072515
S4B_645206663,0.03445466568168164
S4B_646121409,5.6606096214246226e-5
S4B_646154736,0.13257658940027173
S4B_648063251,0.011182179580633266
S4B_648780156,0.008260952201325956
S4B_649517509,6.820852308826202e-6
S4B_649585439,0.9346826140682563
S4B_649679016,0.8954669711135295
S4B_650599974,1.1948394154139304e-5
S4B_650696610,1.8875761949573522e-6
S4B_652369546,6.026150992046074e-7
S4B_652877239,1.5184642924212697e-6
S4B_653683011,7.356475539736532e-5
S4B_654441032,3.7153054401578886e-7
S4B_654793613,1.782748758798749e-7
S4B_655479618,0.6668802649101258
S4B_655479633,2.962351450934656e-7
S4B_656127260,4.0932475584086105e-7
S4B_656512029,3.7153054401578886e-7
S4B_656883896,4.5721065466241983e-7
S4B_657270943,1.247387531782382e-6
S4B_657515863,0.636922395204091
S4B_658177008,0.7502878229614601
S4B_658788207,1.990978963926145e-7
S4B_659484795,1.4916764719310816e-6
S4B_659784938,3.4240798363978463e-7
S4B_660122788,0.8668101336000397
S4B_660521360,0.24170440377172622
S4B_661631925,4.052595653329877e-8
S4B_662157150,2.5043009268867605e-9
S4B_662409250,2.136780613992765e-8
S4B_663485341,1.650837978605224e-8
S4B_664779895,0.9469706887106023
S4B_665957059,0.40425858214089805
S4B_666584629,0.4630738146336534
S4B_670205979,0.25994506424845715
S4B_670757969,0.10883712090124263
S4B_670800146,0.0705593261314748
S4B_671076551,0.08704201443642709
S4B_672116501,0.03723471622346065
S4D_2071852,8.637285144350013e-5
S4D_2129142,0.05058326407047549
S4D_5725232,0.5309030276761446
S4D_7202929,1.4030186259795987e-4
S4D_7202982,0.009529361890934344
S4D_19965474,0.010262737124683122
S4D_24361811,0.0013945646092428283
S4D_27712240,0.8896674192348424
S4D_28548806,1.5639478038648705e-5
S4D_49082973,1.2815025217074738e-17
S4D_74364807,2.875876815097292e-5
S4D_85257453,5.3846416155636054e-11
S4D_209209626,2.4667287270071875e-10
S4D_213814830,2.150788897364914e-9
S4D_220375728,7.756810317543973e-10
S4D_241178192,0.015283665271483678
S4D_243709491,1.6450311671186828e-5
S4D_313880886,0.24170440377172622
S4D_316538590,0.0014699093515485788
S4D_318496479,0.006265998135479689
S4D_332453828,5.433747221224802e-4
S4D_389572522,6.547158515189573e-6
S4D_403154435,0.5681823793846591
S4D_428379692,1.4347547154722568e-6
S4D_438790290,0.8101276955535476
S4D_440454614,4.0437397114121424e-4
S4D_449394308,1.1449691803226806e-8
S4D_452796973,0.04203337801546903
S4D_455091105,0.29630914901379096
S4D_455472313,0.3825225800215245
S4D_456260804,0.7394411575490148
S4D_459685755,0.3388692917589945
S4D_478033402,0.11334631438405278
S4D_480988381,0.19840510694808858
S4D_482360162,0.06889670503854105
S4D_484770192,0.27545467327531453
S4D_484770193,0.04563257794913639
S4D_487355579,0.0010766851366442586
S4D_489091335,2.0069348069179436e-16
S4D_489467997,0.49231252111670987
S4D_494267488,0.00727557564697139
S4D_499573720,5.048222628866498e-16
S4D_504072221,9.893751261463982e-21
S4D_506741067,4.805359077993229e-7
S4D_509798252,0.9689130062298033
S5A_1688831,0.01881765690516051
S5A_2104474,3.412109149484612e-7
S5A_2427863,2.7910653486873943e-6
S5A_2727590,3.218549023636822e-6
S5A_3525094,0.006430977930298014
S5A_3653239,0.6921440842503574
S5A_4219851,0.27509878814939304
S5A_4500261,0.6909098395531661
S5A_5423406,1.1794936582921442e-8
S5A_5720037,0.11391713781563627
S5A_5997533,0.0033308808434113005
S5A_6448985,1.1201986032332378e-8
S5A_6448992,0.007953023548375387
S5A_6773848,1.7118681068498516e-8
S5A_7395255,1.5302207989695388e-8
S5A_7576501,8.685560696634247e-14
S5A_8057096,4.978799578474917e-4
S5A_9593508,3.019423655492777e-14
S5A_9594465,4.2159746074907484e-17
S5A_9845562,0.00740573493631567
S5A_10301112,0.006749834890087588
S5A_10724795,0.004184687211031924
S5A_14415815,0.05545834902365455
S5A_15039537,0.11593382448053474
S5A_15724621,0.09742461461869313
S5A_17282124,4.8462092831147403e-4
S5A_17578779,1.1846519123561485e-5
S5A_17588992,0.21596628806423188
S5A_18394997,0.12987088825777698
S5A_18572666,0.4333163473037991
S5A_18813137,4.85350017496677e-6
S5A_20846922,4.276106315920398e-6
S5A_24206785,5.2623420657935176e-5
S5A_26118197,3.5774520024306483e-4
S5A_27235188,0.023760989445684035
S5A_27509872,0.017906997566441308
S5A_27916529,0.008123355156189687
S5A_28286256,0.016712022864346397
S5A_28674976,3.561864370898697e-11
S5A_29137096,1.3964437540551908e-8
S5A_30390225,3.970082075760705e-10
S5A_30399691,5.355271793829479e-8
S5A_30702468,0.15775808147513062
S5A_32190292,3.6223078914886996e-13
S5A_32856768,0.23547864335300925
S5A_32988364,0.08785079485105914
S5A_34657574,0.013354904279629076
S5A_35833441,0.002138487246971689
S5A_36371668,0.01733349233693509
S5A_36740615,0.018129294142948938
S5A_37199483,0.01736631620552371
S5A_37848084,0.011963687371462505
S5A_38118471,8.816225973042794e-12
S5A_38124859,0.014306611367512006
S5A_38786099,1.7732585118778818e-12
S5A_46246560,3.268389501509721e-12
S5A_47540660,0.35188198970033224
S5A_85222476,0.040153432756838775
S5A_109627565,0.5370357888316457
S5A_150874455,0.03844313758594644
S5A_164067869,4.160412402821894e-12
S5A_211339138,2.0548491253472208e-4
S5A_211339182,0.33666932855379605
S5A_214577557,2.2455403658136198e-5
S5A_216989257,1.660310684582442e-8
S5A_228810430,2.1939315259566592e-5
S5A_238907610,0.8110575093507866
S5A_238907637,0.5466207204879439
S5A_279101263,0.27838291898873685
S5A_300074207,0.013194228719224049
S5A_304462038,4.80293494832567e-12
S5A_314665744,2.1573149376423336e-13
S5A_333414554,2.6622694491810676e-14
S5A_337137158,0.24595368689953837
S5A_342151833,0.5604340157178407
S5A_344535943,6.415493010341683e-14
S5A_364350037,1.667194725010985e-14
S5A_391968923,0.018378723352776925
S5A_414754385,9.598805453993884e-4
S5A_429173421,0.21093170441290027
S5A_430491270,0.0010351228925553223
S5A_433203022,0.004865329012150335
S5A_433965042,0.0016151111796104207
S5A_435042750,0.005111889507176879
S5A_436074490,1.9558757018412717e-16
S5A_436627350,3.7185146956232597e-16
S5A_436890155,5.572073498884119e-15
S5A_437391933,7.469434880628268e-16
S5A_437913206,4.1435746020486145e-15
S5A_438355133,1.5618423298381675e-15
S5A_439551041,4.4374328383102143e-16
S5A_441165914,6.225882724871946e-21
S5A_441478546,1.1776892664351982e-21
S5A_442554825,1.2950605942246974e-21
S5A_445241637,1.6642986964760215e-18
S5A_445286862,0.2250826217713693
S5A_445829765,0.2401672610983586
S5A_447655455,2.406879715232875e-18
S5A_450558836,2.4822833212591725e-9
S5A_451121121,2.406879715232875e-18
S5A_451468102,1.709306700340795e-16
S5A_451480429,4.267104965319723e-18
S5A_451877823,6.4469873470404494e-18
S5A_454543493,0.0974246146187029
S5A_455128730,1.1883271772458813e-15
S5A_455454106,3.9219514453503986e-22
S5A_456261268,4.0868717885416253e-16
S5A_458524694,6.322983754970581e-4
S5A_472703738,2.415313545593969e-6
S5A_473010043,1.321061528082501e-6
S5A_473099913,4.977912806963495e-16
S5A_473308521,6.960849926304293e-10
S5A_473644518,1.6389637084525423e-6
S5A_474521732,5.874623247408426e-9
S5A_475599883,1.4302602766439854e-16
S5A_477453719,6.89558183271921e-9
S5A_478857359,6.545397023471741e-10
S5A_480515221,0.021122977375231788
S5A_480782095,5.467859478990726e-11
S5A_480782148,2.6409129061509907e-5
S5A_481202839,1.3987854054968228e-5
S5A_481902902,0.2921111982806702
S5A_481923892,7.547227456192894e-12
S5A_483515549,3.0499040782466926e-4
S5A_485471189,8.044359596567334e-15
S5A_486257487,0.054278384119447534
S5A_487755214,0.07962337933707808
S5A_487808452,2.4712006082872647e-6
S5A_487937718,6.785956258736152e-14
S5A_488028626,5.456023871287272e-6
S5A_488636943,5.048222628866498e-16
S5A_489932852,6.721518260572089e-16
S5A_491312724,0.05964394768837194
S5A_491570464,0.06831402802025775
S5A_492837537,7.012260715423043e-7
S5A_493469398,0.058445798559705754
S5A_495046840,2.0417715369789467e-12
S5A_496011587,1.1847717909722657e-6
S5A_502540495,1.424135898488158e-19
S5A_502610181,0.005710735678591736
S5A_503945747,0.003857995114428829
S5A_505181846,6.910797456955628e-5
S5A_509473951,5.109635392105026e-5
S5A_509911550,9.824622833575746e-6
S5A_511351482,1.290437364908649e-5
S5A_511963634,0.005457652639725277
S5A_511963647,1.6817703507303317e-5
S5A_512068357,1.3695311359217357e-11
S5A_514265747,5.887049464445253e-5
S5A_520532187,5.142192385986844e-12
S5A_529809841,1.575642584113706e-11
S5A_534063696,1.73017731584791e-14
S5A_534569497,1.0891023116321685e-10
S5A_534570102,9.240999646322499e-17
S5A_535028572,4.787994098563819e-17
S5A_535531324,1.2029309072728238e-11
S5A_536134122,7.909271698878472e-16
S5A_536660424,1.1241323736158451e-16
S5A_536769046,1.1625544737085535e-25
S5A_536769047,1.934241217315648e-10
S5A_536884381,8.736007889170482e-8
S5A_536896240,1.6476019204932014e-12
S5A_536970891,7.571756546056699e-17
S5A_537375307,2.8240454685039174e-11
S5A_537662517,3.3951070245512687e-16
S5A_538861103,1.2926540318777797e-11
S5A_538978585,5.812492672518305e-17
S5A_540039205,3.905484841527386e-12
S5A_543089769,2.396020092610691e-11
S5A_544172842,2.943454274949516e-10
S5A_545129828,1.5111928404764011e-10
S5A_545717495,5.749947571517249e-5
S5A_546658433,3.7824009212764966e-5
S5A_547793471,0.8059605275226658
S5A_548234618,0.8975084550648204
S5A_548507713,0.9910617374619368
S5A_548633957,2.872132089388995e-16
S5A_548633985,5.0933300912383085e-6
S5A_548759498,0.8627186520799748
S5A_549157188,5.454878704372609e-6
S5A_549160106,0.8442936333019357
S5A_549343753,0.012629322977186637
S5A_549353131,1.6189939698115074e-15
S5A_550095481,0.0049160792315982105
S5A_550496370,0.009430289908995408
S5A_551446683,0.01045929042520958
S5A_552067381,0.014338693785656303
S5A_552067394,1.3627726695640501e-16
S5A_552585528,1.7681678354730987e-11
S5A_552858243,6.157007752216486e-11
S5A_554190445,5.069155220106418e-11
S5A_554982286,1.0155186813806135e-10
S5A_555301325,1.0155186813806251e-10
S5A_555594942,4.920798238162716e-11
S5A_561661114,3.259873656466264e-6
S5A_564579859,8.267700037484203e-16
S5A_565398445,0.001889289433004021
S5A_566169790,3.976508751818573e-5
S5A_567736477,1.451838951766117e-16
S5A_568234305,0.09476021782002628
S5A_568269383,1.4765150120532189e-5
S5A_568360647,6.739220712109005e-8
S5A_568360653,0.0011250774311811795
S5A_568464107,2.846310681035122e-12
S5A_568799967,0.0021833136343513914
S5A_568893252,7.179762933292655e-13
S5A_568893268,1.2561312179553918e-7
S5A_569183133,0.0015672055144573046
S5A_569214876,1.2494104872244064e-12
S5A_569660204,0.0038006906758507168
S5A_569868341,4.664676185877139e-12
S5A_570192258,0.00785398080620335
S5A_570527437,0.004133445000960026
S5A_570788577,2.9129900641552097e-6
S5A_571683237,0.00843438252633094
S5A_574743604,5.15065689549527e-7
S5A_577795483,0.3040319720844698
S5A_578074731,0.2415486571690297
S5A_578110962,5.528644272319769e-6
S5A_578447723,8.917785990347051e-7
S5A_579325181,6.953661211262803e-6
S5A_579867386,2.0095687509661628e-6
S5A_580276757,0.029951599600137525
S5A_580467995,4.234913778591659e-6
S5A_580553868,0.028805912346774026
S5A_581137922,0.0018995131827752674
S5A_582636447,0.0049111575976278745
S5A_583031341,0.27090339527458923
S5A_584035850,0.10961424676432119
S5A_584712144,9.79860868225884e-4
S5A_584821782,0.32848053221610163
S5A_585200466,0.21806881162194106
S5A_588852657,3.9520315235779417e-17
S5A_595393566,2.1871056769042862e-13
S5A_596027539,0.006923296718905136
S5A_596599151,3.061454741066315e-12
S5A_597279906,2.392838684477638e-16
S5A_597660738,0.009289307987420215
S5A_597735144,1.6005919641438992e-14
S5A_598072175,1.8221695832926705e-14
S5A_598072246,0.007891369395986095
S5A_598526048,9.522367870944103e-14
S5A_599376695,3.836792709497895e-14
S5A_607673246,0.020723263159147232
S5A_608879339,1.3981978367805167e-11
S5A_613485991,0.14703332610956646
S5A_613486033,0.0013118564179582103
S5A_613532766,0.01860730793684981
S5A_613929190,0.006642651909271858
S5A_613934896,0.23599719131299643
S5A_614408616,0.01424549510278058
S5A_614734833,0.01880044587516226
S5A_615180944,0.009505253994009264
S5A_615872536,0.0255449610459416
S5A_616353734,0.013929763263301288
S5A_616527775,3.851476864425035e-4
S5A_616758506,7.625557479474953e-14
S5A_616982191,0.001036624710234863
S5A_617251477,0.0059934436649007475
S5A_617920640,2.453696561270284e-4
S5A_619461655,7.611196416058032e-4
S5A_621943189,1.5675833140085047e-7
S5A_631264575,0.14760150352143567
S5A_633284206,0.23129697272857438
S5A_634620376,4.791491736422477e-14
S5A_640307765,0.2156655099747777
S5A_641154163,1.0704509413101216e-12
S5A_644436843,9.86735527093478e-15
S5A_650459010,4.234161079084481e-4
S5A_650554164,5.048222628863374e-16
S5A_653294814,0.010524019017833
S5A_654064518,3.975807655115725e-17
S5A_654080664,9.867355270938006e-15
S5A_656882385,1.4532018090436463e-13
S5A_663320327,8.311998403932446e-11
S5A_663340623,0.041043800295287564
S5A_663721338,3.719385219405828e-28
S5A_666261379,1.2423381659905288e-24
S5A_666524605,1.9514232490922208e-7
S5A_671212775,3.985186768810154e-9
S5A_672760716,2.9158030596479844e-9
S5A_673483935,1.626852250132747e-64
S5A_673738365,6.015958375564935e-26
S5A_677960785,0.00887700312127224
S5A_678202918,1.785619215651581e-8
S5A_678219194,0.004861684421275921
S5A_678232514,4.130181372833929e-10
S5A_678294082,4.843530939564319e-32
S5A_678556789,5.33292740935374e-88
S5A_680113449,1.2997932748676162e-77
S5A_680219236,5.0274979166177066e-36
S5A_680498551,8.498242202835704e-34
S5A_680629507,5.254000179531525e-79
S5A_680903895,1.751751659531905e-40
S5A_680903923,0.002490109346471344
S5A_681466323,0.010053297984535041
S5A_683251705,1.6686663769732468e-49
S5A_684004167,0.006630217357794324
S5A_684197349,2.12265697033221e-17
S5A_684328885,7.455352137675398e-11
S5A_684942583,0.07775362254278845
S5A_684942630,0.025600298441867977
S5A_685580812,6.986048158557536e-86
S5A_685866260,0.006140446391488026
S5A_686501896,0.018101405730454337
S5A_688736034,0.20877255232303643
S5A_689416848,1.3164670019041477e-32
S5A_690417237,5.062465867826689e-17
S5A_691793415,3.1119895494560253e-6
S5A_692479449,0.044972740300180614
S5A_692791646,1.4746633508139058e-23
S5A_693142996,7.01832303579491e-22
S5A_693591854,0.0066642024638421705
S5A_694512113,0.09660031491888887
S5A_696954826,0.004985080176115091
S5A_698127281,0.06116467922629153
S5A_698528417,0
S5A_699797574,0
S5A_699804010,1.835627651448784e-15
S5A_702477666,2.0178878834186865e-47
S5A_702633870,3.3900704518173473e-209
S5A_703238196,2.8396976748900426e-131
S5A_704637314,0.03941310417360522
S5A_704998449,0.044966761569533
S5A_705293051,1.5735814776803023e-17
S5A_705545769,2.568514974080077e-17
S5A_705898826,7.171014228718701e-147
S5A_706065949,3.0993062679160043e-9
S5A_706444730,3.8772249729451483e-11
S5A_708289985,0.04643790857866154
S5A_708797985,0.07580954443711303
S5B_218949,5.807126319742099e-4
S5B_753941,0.005975683687753491
S5B_5421137,4.38314634211689e-5
S5B_6367069,0.38538001554209733
S5B_6421161,2.61875095129704e-4
S5B_7313301,0.011457684236674518
S5B_7710152,0.0025812338250674393
S5B_8055623,0.037802147325616604
S5B_8055650,0.005335796015972134
S5B_10443585,1.109257381383604e-17
S5B_10444933,0.048283112820390946
S5B_12576624,6.523737334874179e-6
S5B_13463558,1.3482532664767795e-9
S5B_14483979,3.756309396895382e-4
S5B_14534896,3.257816319568094e-10
S5B_14911392,0.001155414138373371
S5B_18674399,0.06476404812739749
S5B_18708626,0.003071094390202744
S5B_19135130,0.21554682403934616
S5B_19548749,0.7036953318473227
S5B_20132271,1.617092134083153e-5
S5B_20703193,1.8459727100435957e-17
S5B_21532646,0.32689104097285837
S5B_21740238,6.114337947992613e-17
S5B_22095846,1.4518389517567934e-16
S5B_26324896,1.1189840833656122e-5
S5B_26831931,8.362715247727255e-5
S5B_27494939,0.09532670805747752
S5B_28219491,1.2538551331210433e-8
S5B_29128264,5.8222720128976616e-8
S5B_29388488,1.1862867574517802e-7
S5B_30873647,4.52530390800666e-8
S5B_31144979,2.5890215985544822e-8
S5B_31439666,1.707487715012949e-8
S5B_32033349,3.497247026005563e-8
S5B_32418313,1.2473671921596244e-8
S5B_32629192,3.4155863253975945e-8
S5B_33069177,1.1672264319793518e-7
S5B_33557709,0.00958608196208373
S5B_33557720,1.793939355333827e-5
S5B_34717567,0.09201469555814731
S5B_34717591,0.01037482928423471
S5B_35285230,2.98549757337731e-5
S5B_35778386,0.005047104016378272
S5B_37001909,0.08742961670063362
S5B_37035112,0.12184178675250838
S5B_37974714,6.721518260576816e-16
S5B_37979721,2.77109074941525e-16
S5B_38452816,0.2417044037717527
S5B_41407869,2.6526520349483956e-6
S5B_42156008,0.22238212141190164
S5B_42533382,1.2329780844036057e-9
S5B_42677498,1.4723109260242367e-6
S5B_42692892,0.004331057124253244
S5B_43156559,8.385159365781287e-11
S5B_43251370,4.123303100168467e-7
S5B_43452058,0.0013659487976846905
S5B_43825985,0.002823177237781389
S5B_44005150,1.4579628320217956e-8
S5B_44136262,5.130103573214823e-10
S5B_44887448,3.67683603412417e-7
